timestamp,signal_x,signal_y,signal_z
0.0,1.039,-0.016,0.181
1.0,1.042,-0.010,0.184
2.0,1.042,-0.012,0.186
3.0,1.039,-0.013,0.181
4.0,1.034,-0.008,0.187
5.0,1.038,-0.012,0.186
6.0,1.034,-0.015,0.189
7.0,1.038,-0.015,0.192
8.0,1.045,-0.005,0.194
9.0,1.044,-0.000,0.188
10.0,1.039,-0.012,0.187
11.0,1.041,-0.010,0.188
12.0,1.042,-0.010,0.177
13.0,1.043,-0.014,0.179
14.0,1.035,-0.012,0.182
15.0,1.039,-0.011,0.184
16.0,1.045,-0.013,0.183
17.0,1.041,-0.013,0.185
18.0,1.038,-0.014,0.185
19.0,1.036,-0.010,0.188
20.0,1.044,-0.010,0.179
21.0,1.043,-0.003,0.179
22.0,1.042,-0.007,0.192
23.0,1.041,-0.007,0.183
24.0,1.039,-0.011,0.181
25.0,1.042,-0.013,0.180
26.0,1.043,-0.011,0.181
27.0,1.041,-0.012,0.178
28.0,1.046,-0.011,0.173
29.0,1.040,-0.010,0.175
30.0,1.034,-0.006,0.179
31.0,1.042,-0.010,0.178
32.0,1.042,-0.009,0.182
33.0,1.036,-0.009,0.186
34.0,1.044,-0.008,0.190
35.0,1.046,-0.006,0.187
36.0,1.045,-0.010,0.191
37.0,1.038,-0.009,0.181
38.0,1.038,-0.011,0.181
39.0,1.040,-0.010,0.177
40.0,1.037,-0.004,0.177
41.0,1.035,-0.013,0.179
42.0,1.034,-0.010,0.179
43.0,1.035,-0.013,0.178
44.0,1.039,-0.016,0.179
45.0,1.049,-0.021,0.176
46.0,1.040,-0.022,0.177
47.0,1.040,-0.013,0.186
48.0,1.042,-0.013,0.177
49.0,1.042,-0.010,0.186
50.0,1.037,-0.010,0.193
51.0,1.039,-0.009,0.187
52.0,1.040,-0.011,0.190
53.0,1.033,-0.003,0.187
54.0,1.040,-0.008,0.184
55.0,1.044,-0.007,0.178
56.0,1.041,-0.008,0.183
57.0,1.036,-0.005,0.181
58.0,1.044,-0.013,0.180
59.0,1.048,-0.013,0.184
60.0,1.043,-0.008,0.188
61.0,1.037,-0.006,0.187
62.0,1.036,-0.007,0.183
63.0,1.040,-0.007,0.175
64.0,1.040,-0.007,0.178
65.0,1.037,-0.009,0.193
66.0,1.039,-0.016,0.187
