timestamp,signal_x,signal_y,signal_z
0.0,1.038,-0.020,0.167
1.0,1.040,-0.013,0.177
2.0,1.042,-0.012,0.183
3.0,1.040,-0.012,0.175
4.0,1.042,-0.016,0.173
5.0,1.041,-0.011,0.168
6.0,1.040,-0.007,0.171
7.0,1.039,-0.005,0.170
8.0,1.036,-0.010,0.176
9.0,1.036,-0.013,0.173
10.0,1.039,-0.010,0.169
11.0,1.042,-0.009,0.173
12.0,1.043,-0.010,0.180
13.0,1.039,-0.009,0.184
14.0,1.038,-0.017,0.170
15.0,1.044,-0.009,0.169
16.0,1.042,-0.011,0.168
17.0,1.040,-0.010,0.170
18.0,1.047,-0.002,0.176
19.0,1.042,-0.005,0.183
20.0,1.039,-0.013,0.179
21.0,1.040,-0.012,0.177
22.0,1.038,-0.010,0.179
23.0,1.039,-0.010,0.163
24.0,1.033,-0.010,0.169
25.0,1.039,-0.010,0.167
26.0,1.041,-0.010,0.172
27.0,1.040,-0.009,0.177
28.0,1.041,-0.015,0.182
29.0,1.041,-0.013,0.172
30.0,1.030,-0.012,0.177
31.0,1.034,-0.015,0.181
32.0,1.041,-0.012,0.165
33.0,1.039,-0.010,0.168
34.0,1.033,-0.005,0.180
35.0,1.037,-0.010,0.173
36.0,1.043,-0.008,0.167
37.0,1.040,-0.011,0.174
38.0,1.036,-0.012,0.179
39.0,1.042,-0.014,0.174
40.0,1.038,-0.008,0.171
41.0,1.044,-0.010,0.170
42.0,1.045,-0.012,0.171
43.0,1.037,-0.012,0.173
44.0,1.035,-0.011,0.171
45.0,1.039,-0.012,0.173
46.0,1.039,-0.012,0.178
47.0,1.034,-0.014,0.169
48.0,1.033,-0.015,0.168
49.0,1.039,-0.014,0.171
50.0,1.041,-0.012,0.177
51.0,1.034,-0.014,0.177
52.0,1.042,-0.017,0.178
53.0,1.042,-0.011,0.174
54.0,1.040,-0.015,0.173
55.0,1.042,-0.015,0.177
56.0,1.045,-0.008,0.186
57.0,1.045,-0.009,0.188
58.0,1.047,-0.015,0.186
59.0,1.037,-0.011,0.181
60.0,1.033,-0.011,0.172
61.0,1.035,-0.010,0.166
62.0,1.040,-0.009,0.165
63.0,1.041,-0.011,0.173
64.0,1.041,-0.006,0.167
65.0,1.044,-0.012,0.177
66.0,1.044,-0.015,0.186
67.0,1.042,-0.014,0.178
68.0,1.039,-0.018,0.179
69.0,1.041,-0.012,0.172
70.0,1.043,-0.010,0.179
71.0,1.041,-0.016,0.175
72.0,1.038,-0.013,0.173
73.0,1.042,-0.011,0.181
74.0,1.042,-0.007,0.177
75.0,1.042,-0.007,0.175
76.0,1.045,-0.011,0.172
77.0,1.042,-0.013,0.171
78.0,1.042,-0.010,0.180
79.0,1.041,-0.011,0.176
80.0,1.042,-0.013,0.168
81.0,1.043,-0.015,0.175
82.0,1.041,-0.016,0.176
83.0,1.038,-0.019,0.176
84.0,1.042,-0.018,0.171
85.0,1.043,-0.009,0.174
86.0,1.037,-0.010,0.179
87.0,1.039,-0.009,0.170
88.0,1.041,-0.010,0.174
89.0,1.039,-0.015,0.168
90.0,1.042,-0.014,0.177
91.0,1.042,-0.008,0.179
92.0,1.042,-0.008,0.182
93.0,1.035,-0.008,0.182
94.0,1.036,-0.008,0.188
95.0,1.043,-0.008,0.188
96.0,1.042,-0.007,0.178
97.0,1.037,-0.012,0.176
98.0,1.044,-0.013,0.172
99.0,1.040,-0.013,0.171
100.0,1.036,-0.010,0.173
101.0,1.041,-0.012,0.171
102.0,1.041,-0.012,0.172
103.0,1.041,-0.009,0.170
104.0,1.042,-0.012,0.175
105.0,1.045,-0.016,0.176
106.0,1.041,-0.013,0.174
107.0,1.038,-0.010,0.174
108.0,1.042,-0.010,0.174
109.0,1.045,-0.014,0.176
110.0,1.043,-0.012,0.180
111.0,1.038,-0.004,0.180
112.0,1.038,-0.010,0.171
113.0,1.037,-0.010,0.175
114.0,1.038,-0.012,0.175
115.0,1.044,-0.017,0.175
116.0,1.040,-0.012,0.170
117.0,1.042,-0.015,0.172
118.0,1.038,-0.016,0.173
119.0,1.042,-0.017,0.174
120.0,1.037,-0.009,0.177
121.0,1.038,-0.016,0.175
122.0,1.043,-0.015,0.177
123.0,1.041,-0.014,0.170
124.0,1.036,-0.012,0.175
125.0,1.038,-0.008,0.180
126.0,1.042,-0.008,0.178
127.0,1.035,-0.006,0.179
128.0,1.038,-0.010,0.175
129.0,1.037,-0.012,0.173
130.0,1.037,-0.012,0.181
131.0,1.040,-0.010,0.177
132.0,1.038,-0.010,0.185
133.0,1.046,-0.012,0.174
134.0,1.046,-0.013,0.170
135.0,1.036,-0.011,0.174
136.0,1.038,-0.013,0.176
137.0,1.040,-0.010,0.180
138.0,1.042,-0.011,0.168
139.0,1.046,-0.013,0.171
140.0,1.041,-0.020,0.177
141.0,1.041,-0.018,0.180
142.0,1.040,-0.015,0.175
143.0,1.038,-0.012,0.175
144.0,1.037,-0.013,0.187
145.0,1.040,-0.010,0.177
146.0,1.045,-0.015,0.175
147.0,1.037,-0.014,0.169
148.0,1.039,-0.014,0.168
149.0,1.043,-0.008,0.167
150.0,1.040,-0.010,0.185
151.0,1.041,-0.014,0.170
152.0,1.040,-0.011,0.174
153.0,1.042,-0.010,0.178
154.0,1.045,-0.011,0.177
155.0,1.039,-0.012,0.171
156.0,1.039,-0.006,0.170
157.0,1.044,-0.007,0.168
158.0,1.041,-0.010,0.173
159.0,1.040,-0.015,0.186
160.0,1.038,-0.014,0.177
161.0,1.041,-0.017,0.166
162.0,1.042,-0.014,0.166
163.0,1.041,-0.012,0.183
164.0,1.039,-0.012,0.185
165.0,1.040,-0.013,0.173
166.0,1.033,-0.008,0.180
167.0,1.035,-0.010,0.180
168.0,1.046,-0.010,0.171
169.0,1.051,-0.012,0.177
170.0,1.041,-0.012,0.176
171.0,1.040,-0.010,0.166
172.0,1.046,-0.011,0.165
173.0,1.045,-0.014,0.173
174.0,1.040,-0.013,0.177
175.0,1.043,-0.013,0.174
176.0,1.048,-0.010,0.173
177.0,1.041,-0.006,0.179
178.0,1.032,-0.009,0.182
179.0,1.042,-0.012,0.182
180.0,1.041,-0.019,0.173
181.0,1.042,-0.015,0.180
182.0,1.042,-0.012,0.174
183.0,1.044,-0.014,0.169
184.0,1.042,-0.011,0.172
185.0,1.040,-0.011,0.176
186.0,1.040,-0.012,0.167
187.0,1.037,-0.008,0.171
188.0,1.040,-0.012,0.176
189.0,1.039,-0.014,0.177
190.0,1.040,-0.012,0.174
191.0,1.044,-0.012,0.172
192.0,1.047,-0.013,0.168
193.0,1.042,-0.016,0.167
194.0,1.045,-0.010,0.180
195.0,1.041,-0.004,0.170
196.0,1.042,-0.010,0.174
197.0,1.041,-0.010,0.184
198.0,1.038,-0.010,0.175
199.0,1.042,-0.015,0.167
200.0,1.037,-0.005,0.171
201.0,1.045,-0.008,0.173
202.0,1.042,-0.008,0.172
203.0,1.040,-0.011,0.176
204.0,1.034,-0.011,0.168
205.0,1.036,-0.012,0.179
206.0,1.041,-0.009,0.179
207.0,1.041,-0.004,0.171
208.0,1.045,-0.009,0.177
209.0,1.043,-0.012,0.166
210.0,1.036,-0.008,0.176
211.0,1.038,-0.009,0.175
212.0,1.041,-0.009,0.165
213.0,1.043,-0.012,0.163
214.0,1.045,-0.009,0.184
215.0,1.041,-0.008,0.166
216.0,1.042,-0.010,0.161
217.0,1.040,-0.016,0.172
218.0,1.031,-0.012,0.170
219.0,1.038,-0.008,0.169
220.0,1.038,-0.010,0.176
221.0,1.039,-0.015,0.174
222.0,1.038,-0.017,0.181
223.0,1.042,-0.009,0.175
224.0,1.036,-0.004,0.169
225.0,1.038,-0.009,0.172
226.0,1.039,-0.010,0.169
227.0,1.044,-0.008,0.173
228.0,1.047,-0.004,0.180
229.0,1.043,-0.008,0.180
230.0,1.034,-0.007,0.174
231.0,1.036,-0.007,0.169
232.0,1.046,-0.009,0.177
233.0,1.042,-0.009,0.177
234.0,1.046,-0.013,0.173
235.0,1.048,-0.014,0.166
236.0,1.041,-0.014,0.164
237.0,1.040,-0.017,0.163
238.0,1.040,-0.009,0.164
239.0,1.046,-0.012,0.162
240.0,1.041,-0.010,0.161
241.0,1.038,-0.009,0.171
242.0,1.040,-0.013,0.176
243.0,1.038,-0.013,0.183
244.0,1.038,-0.011,0.179
245.0,1.041,-0.009,0.181
246.0,1.041,-0.010,0.174
247.0,1.034,-0.008,0.182
248.0,1.036,-0.008,0.187
249.0,1.037,-0.012,0.175
250.0,1.044,-0.010,0.177
251.0,1.038,-0.015,0.172
252.0,1.041,-0.010,0.172
253.0,1.044,-0.007,0.170
254.0,1.043,-0.010,0.177
255.0,1.034,-0.008,0.172
256.0,1.033,-0.005,0.166
257.0,1.042,-0.001,0.160
258.0,1.036,-0.006,0.181
259.0,1.037,-0.011,0.179
260.0,1.042,-0.009,0.173
261.0,1.043,-0.009,0.171
262.0,1.038,-0.010,0.176
263.0,1.045,-0.012,0.174
264.0,1.037,-0.007,0.171
265.0,1.035,-0.007,0.169
266.0,1.040,-0.010,0.175
267.0,1.038,-0.012,0.179
268.0,1.043,-0.008,0.178
269.0,1.042,-0.012,0.184
270.0,1.044,-0.006,0.177
271.0,1.040,-0.008,0.167
272.0,1.034,-0.008,0.168
273.0,1.042,-0.002,0.167
274.0,1.041,-0.008,0.174
275.0,1.037,-0.008,0.173
276.0,1.043,-0.008,0.176
277.0,1.045,-0.012,0.174
278.0,1.037,-0.012,0.183
279.0,1.039,-0.009,0.178
280.0,1.040,-0.011,0.175
281.0,1.043,-0.013,0.171
282.0,1.034,-0.014,0.177
283.0,1.035,-0.007,0.180
284.0,1.042,-0.009,0.171
285.0,1.041,-0.011,0.172
286.0,1.033,-0.010,0.168
287.0,1.033,-0.006,0.176
288.0,1.039,-0.011,0.178
289.0,1.042,-0.010,0.175
290.0,1.041,-0.009,0.163
291.0,1.045,-0.014,0.168
292.0,1.041,-0.011,0.168
293.0,1.037,-0.008,0.168
294.0,1.037,-0.008,0.168
295.0,1.040,-0.008,0.174
296.0,1.039,-0.011,0.166
297.0,1.046,-0.008,0.166
298.0,1.041,-0.008,0.166
299.0,1.032,-0.011,0.171
300.0,1.034,-0.011,0.178
301.0,1.050,-0.013,0.176
302.0,1.044,-0.011,0.183
303.0,1.038,-0.012,0.177
304.0,1.045,-0.011,0.173
305.0,1.049,-0.005,0.171
306.0,1.034,-0.006,0.168
307.0,1.032,-0.012,0.173
308.0,1.039,-0.011,0.174
309.0,1.044,-0.011,0.171
310.0,1.043,-0.017,0.167
311.0,1.037,-0.010,0.171
312.0,1.040,-0.005,0.166
313.0,1.047,-0.013,0.175
314.0,1.040,-0.012,0.172
315.0,1.039,-0.012,0.175
316.0,1.041,-0.009,0.178
317.0,1.044,-0.012,0.177
318.0,1.040,-0.017,0.181
319.0,1.041,-0.011,0.178
320.0,1.037,-0.009,0.188
321.0,1.035,-0.010,0.182
322.0,1.041,-0.010,0.183
323.0,1.042,-0.011,0.177
324.0,1.039,-0.009,0.173
325.0,1.045,-0.012,0.183
326.0,1.044,-0.010,0.171
327.0,1.043,-0.013,0.175
328.0,1.040,-0.009,0.175
329.0,1.040,-0.006,0.183
330.0,1.036,-0.010,0.168
331.0,1.032,-0.009,0.176
332.0,1.037,-0.006,0.178
333.0,1.042,-0.008,0.170
334.0,1.040,-0.008,0.166
335.0,1.038,-0.018,0.173
336.0,1.042,-0.015,0.175
337.0,1.045,-0.004,0.171
338.0,1.039,-0.010,0.186
339.0,1.036,-0.014,0.187
340.0,1.043,-0.013,0.179
341.0,1.043,-0.011,0.171
342.0,1.040,-0.010,0.176
343.0,1.042,-0.012,0.174
344.0,1.041,-0.008,0.170
345.0,1.048,-0.012,0.176
346.0,1.042,-0.011,0.174
347.0,1.036,-0.009,0.169
348.0,1.039,-0.008,0.162
349.0,1.039,-0.012,0.171
350.0,1.038,-0.008,0.180
351.0,1.040,-0.006,0.181
352.0,1.042,-0.011,0.171
353.0,1.038,-0.011,0.175
354.0,1.038,-0.012,0.182
355.0,1.043,-0.012,0.177
356.0,1.044,-0.012,0.177
357.0,1.038,-0.012,0.184
358.0,1.035,-0.007,0.182
359.0,1.040,-0.010,0.173
360.0,1.049,-0.012,0.173
361.0,1.040,-0.010,0.181
362.0,1.039,-0.009,0.182
363.0,1.042,-0.007,0.179
364.0,1.045,-0.012,0.173
365.0,1.041,-0.013,0.174
366.0,1.034,-0.013,0.178
367.0,1.038,-0.012,0.177
368.0,1.040,-0.007,0.176
369.0,1.032,-0.016,0.181
370.0,1.033,-0.011,0.176
371.0,1.036,-0.006,0.176
372.0,1.038,-0.012,0.163
373.0,1.039,-0.011,0.169
374.0,1.036,-0.003,0.175
375.0,1.040,-0.008,0.173
376.0,1.036,-0.013,0.169
377.0,1.040,-0.013,0.179
378.0,1.043,-0.010,0.186
379.0,1.042,-0.006,0.174
380.0,1.041,-0.016,0.172
381.0,1.046,-0.011,0.178
382.0,1.042,-0.012,0.175
383.0,1.042,-0.013,0.168
384.0,1.040,-0.009,0.170
385.0,1.035,-0.008,0.178
386.0,1.042,-0.008,0.174
387.0,1.042,-0.013,0.168
388.0,1.038,-0.014,0.162
389.0,1.037,-0.012,0.163
390.0,1.037,-0.012,0.160
391.0,1.041,-0.010,0.172
392.0,1.038,-0.010,0.170
393.0,1.043,-0.010,0.174
394.0,1.042,-0.013,0.179
395.0,1.045,-0.010,0.179
396.0,1.042,-0.012,0.175
397.0,1.034,-0.012,0.172
398.0,1.036,-0.008,0.170
399.0,1.044,-0.013,0.178
400.0,1.036,-0.010,0.169
401.0,1.039,-0.005,0.170
