timestamp,signal_x,signal_y,signal_z
0.0,0.997,-0.008,0.193
1.0,1.020,-0.016,0.187
2.0,1.070,-0.012,0.150
3.0,1.028,-0.017,0.190
4.0,1.037,-0.010,0.189
5.0,1.100,-0.016,0.146
6.0,1.044,-0.013,0.161
7.0,0.983,-0.004,0.204
8.0,1.051,0.007,0.162
9.0,1.081,-0.017,0.135
10.0,1.003,-0.009,0.196
11.0,0.999,-0.020,0.199
12.0,1.074,-0.012,0.153
13.0,1.052,-0.005,0.187
14.0,1.026,-0.011,0.216
15.0,1.067,-0.026,0.151
16.0,1.064,-0.001,0.150
17.0,1.013,-0.009,0.200
18.0,1.034,-0.007,0.170
19.0,1.066,-0.028,0.141
20.0,1.015,-0.014,0.181
21.0,1.006,-0.014,0.198
22.0,1.050,-0.019,0.164
23.0,1.045,-0.002,0.164
24.0,1.054,-0.011,0.183
25.0,1.070,-0.025,0.158
26.0,1.032,-0.008,0.170
27.0,1.022,0.003,0.193
28.0,1.065,0.003,0.165
29.0,1.058,-0.023,0.144
30.0,0.998,-0.002,0.195
31.0,1.017,-0.013,0.178
32.0,1.064,-0.007,0.149
33.0,1.021,-0.008,0.194
34.0,1.036,-0.016,0.197
35.0,1.093,-0.023,0.147
36.0,1.040,-0.006,0.171
37.0,0.986,-0.006,0.222
38.0,1.067,0.003,0.162
39.0,1.095,-0.017,0.134
40.0,0.982,-0.012,0.210
41.0,0.980,-0.009,0.206
42.0,1.078,-0.001,0.134
43.0,1.045,-0.002,0.175
44.0,1.007,-0.009,0.209
45.0,1.074,-0.023,0.154
46.0,1.068,-0.001,0.138
47.0,1.009,0.003,0.193
48.0,1.028,-0.001,0.178
49.0,1.074,-0.020,0.142
50.0,1.031,-0.006,0.182
51.0,1.002,-0.020,0.189
52.0,1.045,-0.022,0.174
53.0,1.056,-0.003,0.169
54.0,1.059,-0.015,0.180
55.0,1.075,-0.019,0.160
56.0,1.044,-0.010,0.176
57.0,1.020,-0.004,0.196
58.0,1.052,0.004,0.166
59.0,1.058,-0.019,0.145
60.0,1.002,-0.010,0.193
61.0,1.025,-0.023,0.178
62.0,1.056,-0.018,0.139
63.0,1.018,-0.010,0.192
