timestamp,signal_x,signal_y,signal_z
0.0,1.044,-0.010,0.185
1.0,1.032,-0.012,0.193
2.0,1.036,-0.015,0.193
3.0,1.052,-0.007,0.184
4.0,1.041,-0.012,0.192
5.0,1.035,-0.010,0.195
6.0,1.043,-0.003,0.185
7.0,1.044,-0.002,0.185
8.0,1.042,-0.009,0.184
9.0,1.045,-0.013,0.186
10.0,1.043,-0.016,0.181
11.0,1.042,-0.016,0.188
12.0,1.042,-0.016,0.187
13.0,1.042,-0.010,0.182
14.0,1.045,-0.006,0.178
15.0,1.033,-0.012,0.182
16.0,1.035,-0.012,0.178
17.0,1.040,-0.006,0.177
18.0,1.034,-0.011,0.180
19.0,1.032,-0.011,0.189
20.0,1.036,-0.010,0.186
21.0,1.041,-0.012,0.180
22.0,1.039,-0.015,0.180
23.0,1.036,-0.014,0.186
24.0,1.046,-0.010,0.192
25.0,1.044,-0.011,0.191
26.0,1.037,-0.008,0.195
27.0,1.036,-0.011,0.191
28.0,1.043,-0.009,0.186
29.0,1.037,-0.005,0.190
30.0,1.035,-0.006,0.185
31.0,1.042,-0.010,0.181
32.0,1.047,-0.011,0.182
33.0,1.042,-0.009,0.181
34.0,1.031,-0.012,0.177
35.0,1.046,-0.007,0.177
36.0,1.049,-0.009,0.171
37.0,1.041,-0.013,0.181
38.0,1.039,-0.015,0.188
39.0,1.042,-0.012,0.196
40.0,1.047,-0.010,0.192
41.0,1.043,-0.014,0.189
42.0,1.041,-0.014,0.191
43.0,1.037,-0.009,0.192
44.0,1.038,-0.013,0.190
45.0,1.037,-0.007,0.185
46.0,1.039,-0.003,0.182
47.0,1.039,-0.008,0.174
48.0,1.038,-0.014,0.179
49.0,1.043,-0.015,0.174
50.0,1.037,-0.011,0.180
51.0,1.033,-0.012,0.184
52.0,1.041,-0.013,0.187
53.0,1.044,-0.014,0.186
54.0,1.044,-0.016,0.179
55.0,1.038,-0.013,0.187
56.0,1.045,-0.009,0.189
57.0,1.040,-0.012,0.192
58.0,1.038,-0.006,0.192
59.0,1.038,-0.009,0.190
60.0,1.043,-0.007,0.184
61.0,1.040,-0.008,0.183
62.0,1.037,-0.002,0.189
63.0,1.044,-0.005,0.182
64.0,1.047,-0.009,0.179
65.0,1.037,-0.009,0.179
66.0,1.039,-0.006,0.182
67.0,1.041,-0.013,0.173
68.0,1.038,-0.011,0.173
69.0,1.040,-0.010,0.182
70.0,1.041,-0.008,0.186
71.0,1.040,-0.012,0.187
72.0,1.041,-0.010,0.194
73.0,1.048,-0.007,0.187
74.0,1.049,-0.009,0.184
75.0,1.036,-0.009,0.191
76.0,1.036,-0.012,0.196
77.0,1.042,-0.005,0.183
78.0,1.034,-0.005,0.190
79.0,1.036,-0.012,0.193
