timestamp,signal_x,signal_y,signal_z
0.0,1.030,-0.011,0.164
1.0,1.030,-0.009,0.177
2.0,1.045,-0.009,0.170
3.0,1.047,-0.010,0.171
4.0,1.042,-0.012,0.164
5.0,1.041,-0.015,0.170
6.0,1.045,-0.012,0.165
7.0,1.041,-0.017,0.162
8.0,1.037,-0.013,0.168
9.0,1.044,-0.011,0.176
10.0,1.045,-0.016,0.177
11.0,1.039,-0.016,0.172
12.0,1.035,-0.018,0.178
13.0,1.041,-0.011,0.160
14.0,1.045,-0.004,0.165
15.0,1.042,-0.002,0.167
16.0,1.034,-0.008,0.177
17.0,1.044,-0.011,0.173
18.0,1.045,-0.008,0.175
19.0,1.037,-0.012,0.178
20.0,1.037,-0.009,0.182
21.0,1.045,-0.001,0.178
22.0,1.040,-0.003,0.176
23.0,1.037,-0.002,0.182
24.0,1.044,-0.012,0.176
25.0,1.045,-0.014,0.177
26.0,1.040,-0.007,0.176
27.0,1.042,-0.013,0.177
28.0,1.039,-0.011,0.163
29.0,1.039,-0.010,0.164
30.0,1.038,-0.010,0.174
31.0,1.045,-0.010,0.167
32.0,1.049,-0.012,0.165
33.0,1.036,-0.018,0.177
34.0,1.042,-0.010,0.171
35.0,1.042,-0.007,0.166
36.0,1.038,-0.014,0.179
37.0,1.037,-0.015,0.174
38.0,1.038,-0.012,0.164
39.0,1.034,-0.015,0.172
40.0,1.041,-0.013,0.177
41.0,1.045,-0.009,0.169
42.0,1.045,-0.010,0.173
43.0,1.038,-0.011,0.169
44.0,1.039,-0.007,0.168
45.0,1.043,-0.008,0.174
46.0,1.051,-0.004,0.166
47.0,1.042,-0.014,0.176
48.0,1.044,-0.013,0.188
49.0,1.038,-0.015,0.177
50.0,1.046,-0.012,0.173
51.0,1.045,-0.008,0.167
52.0,1.045,-0.010,0.165
53.0,1.041,-0.010,0.179
54.0,1.043,-0.006,0.178
55.0,1.045,-0.009,0.167
56.0,1.044,-0.013,0.174
57.0,1.046,-0.007,0.172
58.0,1.043,-0.010,0.172
59.0,1.042,-0.012,0.178
60.0,1.039,-0.013,0.177
61.0,1.041,-0.013,0.176
62.0,1.039,-0.011,0.178
63.0,1.041,-0.016,0.175
64.0,1.040,-0.009,0.174
65.0,1.042,-0.010,0.181
66.0,1.043,-0.013,0.166
67.0,1.038,-0.017,0.172
68.0,1.032,-0.004,0.163
69.0,1.033,-0.009,0.173
70.0,1.047,-0.013,0.168
71.0,1.047,-0.008,0.172
72.0,1.034,-0.019,0.176
73.0,1.038,-0.016,0.178
74.0,1.045,-0.011,0.169
75.0,1.042,-0.015,0.176
76.0,1.041,-0.014,0.182
77.0,1.045,-0.006,0.175
78.0,1.046,-0.013,0.177
79.0,1.043,-0.014,0.171
80.0,1.035,-0.010,0.174
81.0,1.036,-0.016,0.171
82.0,1.043,-0.013,0.165
83.0,1.048,-0.016,0.164
84.0,1.041,-0.013,0.172
85.0,1.041,-0.011,0.182
86.0,1.052,-0.006,0.178
87.0,1.047,-0.007,0.176
88.0,1.035,-0.004,0.170
89.0,1.037,-0.012,0.177
90.0,1.044,-0.013,0.166
91.0,1.039,-0.011,0.165
92.0,1.038,-0.012,0.175
93.0,1.040,-0.011,0.181
94.0,1.047,-0.011,0.177
95.0,1.041,-0.013,0.174
96.0,1.038,-0.009,0.175
97.0,1.042,-0.012,0.174
98.0,1.038,-0.015,0.174
99.0,1.039,-0.006,0.173
100.0,1.046,-0.014,0.176
101.0,1.042,-0.015,0.169
102.0,1.035,-0.008,0.170
103.0,1.033,-0.012,0.178
104.0,1.034,-0.018,0.177
105.0,1.042,-0.005,0.177
106.0,1.045,-0.012,0.175
107.0,1.031,-0.005,0.176
108.0,1.041,-0.007,0.174
109.0,1.039,-0.016,0.174
110.0,1.039,-0.007,0.168
111.0,1.035,-0.009,0.169
112.0,1.038,-0.013,0.174
113.0,1.046,-0.014,0.181
114.0,1.044,-0.012,0.171
115.0,1.051,-0.013,0.172
116.0,1.042,-0.013,0.179
117.0,1.042,-0.017,0.172
118.0,1.036,-0.015,0.180
119.0,1.046,-0.012,0.178
120.0,1.038,-0.011,0.171
121.0,1.035,-0.008,0.171
122.0,1.041,-0.007,0.171
123.0,1.044,-0.013,0.166
124.0,1.038,-0.013,0.180
125.0,1.039,-0.011,0.169
126.0,1.041,-0.009,0.160
127.0,1.041,-0.007,0.166
128.0,1.041,-0.014,0.175
129.0,1.042,-0.017,0.172
130.0,1.047,-0.007,0.166
131.0,1.045,-0.009,0.163
