timestamp,signal_x,signal_y,signal_z
0.0,1.044,-0.007,0.172
1.0,1.045,-0.008,0.171
2.0,1.034,-0.011,0.181
3.0,1.032,-0.017,0.188
4.0,1.046,-0.014,0.176
5.0,1.050,-0.004,0.171
6.0,1.034,-0.009,0.187
7.0,1.037,-0.011,0.188
8.0,1.049,-0.009,0.192
9.0,1.047,-0.009,0.196
10.0,1.035,-0.008,0.211
11.0,1.038,-0.009,0.212
12.0,1.046,-0.014,0.190
13.0,1.044,-0.010,0.204
14.0,1.037,-0.011,0.199
15.0,1.038,-0.015,0.205
16.0,1.044,-0.010,0.200
17.0,1.042,-0.007,0.198
18.0,1.037,-0.009,0.191
19.0,1.040,-0.008,0.183
20.0,1.039,-0.008,0.175
21.0,1.036,-0.011,0.176
22.0,1.040,-0.011,0.166
23.0,1.036,-0.012,0.165
24.0,1.041,-0.012,0.173
25.0,1.045,-0.017,0.173
26.0,1.034,-0.011,0.167
27.0,1.034,-0.010,0.187
28.0,1.040,-0.004,0.187
29.0,1.040,-0.009,0.186
30.0,1.041,-0.010,0.198
31.0,1.041,-0.010,0.203
32.0,1.046,-0.011,0.201
33.0,1.050,-0.004,0.200
34.0,1.041,-0.010,0.211
35.0,1.046,-0.008,0.207
36.0,1.047,-0.013,0.199
37.0,1.043,-0.010,0.195
38.0,1.035,-0.010,0.188
39.0,1.042,-0.009,0.181
40.0,1.043,-0.009,0.169
41.0,1.039,-0.010,0.175
42.0,1.040,-0.006,0.167
43.0,1.045,-0.012,0.153
44.0,1.038,-0.015,0.156
45.0,1.032,-0.010,0.162
46.0,1.035,-0.013,0.153
47.0,1.043,-0.014,0.144
48.0,1.035,-0.010,0.153
49.0,1.037,-0.011,0.152
50.0,1.046,-0.009,0.156
51.0,1.043,-0.011,0.170
52.0,1.033,-0.014,0.188
53.0,1.042,-0.012,0.187
54.0,1.045,-0.008,0.184
55.0,1.038,-0.008,0.201
56.0,1.043,-0.007,0.214
57.0,1.046,-0.008,0.212
58.0,1.050,-0.003,0.211
59.0,1.049,-0.007,0.208
60.0,1.042,-0.010,0.194
61.0,1.041,-0.012,0.180
62.0,1.034,-0.010,0.162
63.0,1.039,-0.011,0.154
64.0,1.032,-0.015,0.144
65.0,1.033,-0.015,0.152
66.0,1.041,-0.011,0.148
67.0,1.042,-0.011,0.155
68.0,1.035,-0.013,0.156
69.0,1.036,-0.013,0.160
70.0,1.055,-0.004,0.159
71.0,1.048,-0.014,0.156
72.0,1.032,-0.020,0.165
73.0,1.040,-0.019,0.161
74.0,1.046,-0.013,0.156
75.0,1.043,-0.010,0.156
76.0,1.036,-0.012,0.168
77.0,1.040,-0.012,0.163
78.0,1.049,-0.011,0.164
79.0,1.037,-0.008,0.172
80.0,1.039,-0.011,0.185
81.0,1.051,-0.007,0.182
82.0,1.055,-0.009,0.176
83.0,1.051,-0.012,0.172
84.0,1.048,-0.008,0.168
85.0,1.044,-0.011,0.164
86.0,1.045,-0.011,0.161
87.0,1.035,-0.017,0.161
88.0,1.035,-0.015,0.151
89.0,1.036,-0.011,0.142
90.0,1.036,-0.009,0.152
91.0,1.035,-0.016,0.153
92.0,1.037,-0.010,0.159
93.0,1.038,-0.013,0.177
94.0,1.033,-0.013,0.167
95.0,1.043,-0.003,0.180
96.0,1.043,-0.011,0.187
97.0,1.042,-0.012,0.198
98.0,1.042,-0.010,0.183
99.0,1.043,-0.005,0.186
100.0,1.038,-0.012,0.187
101.0,1.038,-0.015,0.177
102.0,1.035,-0.014,0.181
103.0,1.040,-0.011,0.173
104.0,1.040,-0.010,0.171
105.0,1.031,-0.016,0.177
106.0,1.035,-0.010,0.167
107.0,1.044,-0.007,0.164
108.0,1.044,-0.010,0.167
109.0,1.046,-0.008,0.163
110.0,1.042,-0.010,0.161
111.0,1.038,-0.007,0.156
112.0,1.033,-0.004,0.162
113.0,1.038,-0.011,0.172
114.0,1.044,-0.009,0.164
115.0,1.034,-0.011,0.164
116.0,1.032,-0.011,0.180
117.0,1.047,-0.007,0.189
118.0,1.050,-0.005,0.183
119.0,1.049,-0.007,0.189
120.0,1.039,-0.009,0.206
121.0,1.041,-0.015,0.207
122.0,1.042,-0.014,0.196
123.0,1.043,-0.015,0.193
124.0,1.040,-0.013,0.194
125.0,1.043,-0.012,0.180
126.0,1.046,-0.010,0.161
127.0,1.036,-0.010,0.167
128.0,1.031,-0.009,0.173
129.0,1.037,-0.010,0.157
130.0,1.034,-0.007,0.154
131.0,1.031,-0.006,0.161
132.0,1.038,-0.007,0.140
133.0,1.039,-0.012,0.132
134.0,1.035,-0.007,0.152
135.0,1.031,-0.011,0.167
136.0,1.041,-0.012,0.166
137.0,1.042,-0.017,0.182
138.0,1.042,-0.019,0.188
139.0,1.041,-0.011,0.200
140.0,1.048,-0.006,0.207
141.0,1.048,-0.011,0.202
142.0,1.040,-0.013,0.208
143.0,1.041,-0.012,0.201
144.0,1.045,-0.013,0.188
145.0,1.047,-0.006,0.190
146.0,1.042,-0.013,0.189
147.0,1.041,-0.011,0.186
148.0,1.040,-0.005,0.183
149.0,1.034,-0.008,0.179
150.0,1.032,-0.010,0.170
151.0,1.040,-0.007,0.163
152.0,1.040,-0.009,0.157
153.0,1.032,-0.015,0.165
154.0,1.036,-0.012,0.156
155.0,1.035,-0.013,0.145
156.0,1.032,-0.014,0.143
157.0,1.031,-0.014,0.156
158.0,1.030,-0.014,0.165
159.0,1.046,-0.013,0.174
160.0,1.044,-0.008,0.181
161.0,1.040,-0.007,0.195
162.0,1.045,-0.005,0.207
163.0,1.052,-0.006,0.199
164.0,1.041,-0.013,0.200
165.0,1.037,-0.012,0.200
166.0,1.041,-0.011,0.190
167.0,1.047,-0.010,0.172
168.0,1.042,-0.012,0.174
169.0,1.031,-0.009,0.162
170.0,1.039,-0.010,0.154
171.0,1.040,-0.010,0.159
172.0,1.024,-0.016,0.169
173.0,1.031,-0.017,0.172
174.0,1.051,-0.007,0.154
175.0,1.047,-0.011,0.160
176.0,1.038,-0.010,0.177
177.0,1.036,-0.010,0.175
178.0,1.044,-0.015,0.162
179.0,1.044,-0.010,0.163
180.0,1.031,-0.009,0.184
181.0,1.040,-0.015,0.174
182.0,1.051,-0.011,0.177
183.0,1.049,-0.012,0.193
184.0,1.039,-0.013,0.207
185.0,1.047,-0.010,0.205
186.0,1.055,-0.006,0.204
187.0,1.048,-0.014,0.205
188.0,1.045,-0.013,0.201
189.0,1.046,-0.011,0.180
190.0,1.049,-0.010,0.169
191.0,1.039,-0.006,0.162
192.0,1.031,-0.010,0.154
193.0,1.030,-0.009,0.141
194.0,1.032,-0.010,0.138
195.0,1.033,-0.016,0.144
196.0,1.042,-0.009,0.148
197.0,1.052,-0.012,0.142
198.0,1.044,-0.011,0.154
199.0,1.044,-0.015,0.160
200.0,1.046,-0.014,0.157
201.0,1.048,-0.019,0.157
202.0,1.040,-0.013,0.152
203.0,1.035,-0.014,0.158
204.0,1.042,-0.012,0.154
205.0,1.046,-0.011,0.158
206.0,1.037,-0.010,0.166
207.0,1.040,-0.008,0.179
208.0,1.053,-0.011,0.173
209.0,1.048,-0.010,0.168
210.0,1.043,-0.010,0.179
211.0,1.041,-0.007,0.164
212.0,1.046,-0.009,0.151
213.0,1.049,-0.008,0.138
214.0,1.036,-0.011,0.136
215.0,1.037,-0.009,0.118
216.0,1.041,-0.003,0.113
217.0,1.035,-0.004,0.119
218.0,1.025,-0.006,0.128
219.0,1.042,-0.006,0.123
220.0,1.048,-0.016,0.124
221.0,1.043,-0.010,0.126
222.0,1.041,-0.011,0.129
223.0,1.046,-0.013,0.124
224.0,1.048,-0.014,0.120
225.0,1.036,-0.015,0.141
226.0,1.041,-0.016,0.142
227.0,1.047,-0.013,0.150
228.0,1.036,-0.008,0.149
229.0,1.041,-0.008,0.153
230.0,1.051,-0.005,0.156
231.0,1.048,-0.008,0.165
232.0,1.044,-0.011,0.167
233.0,1.045,-0.009,0.168
234.0,1.048,-0.012,0.149
235.0,1.042,-0.012,0.165
236.0,1.041,-0.008,0.173
237.0,1.044,-0.005,0.171
238.0,1.049,-0.013,0.161
239.0,1.041,-0.010,0.155
240.0,1.037,-0.015,0.156
241.0,1.037,-0.007,0.144
242.0,1.036,-0.015,0.139
243.0,1.039,-0.013,0.148
244.0,1.043,-0.015,0.151
245.0,1.038,-0.014,0.152
246.0,1.037,-0.011,0.160
247.0,1.035,-0.006,0.167
248.0,1.036,-0.012,0.175
249.0,1.039,-0.007,0.178
250.0,1.041,-0.008,0.180
251.0,1.037,-0.013,0.179
252.0,1.041,-0.009,0.183
253.0,1.047,-0.010,0.186
254.0,1.043,-0.010,0.193
255.0,1.039,-0.010,0.198
256.0,1.042,-0.009,0.188
257.0,1.042,-0.014,0.187
258.0,1.039,-0.013,0.173
259.0,1.037,-0.016,0.187
260.0,1.038,-0.015,0.189
261.0,1.042,-0.012,0.191
262.0,1.032,-0.011,0.188
263.0,1.034,-0.010,0.190
264.0,1.040,-0.009,0.184
265.0,1.044,-0.009,0.190
266.0,1.033,-0.008,0.201
267.0,1.035,-0.007,0.203
268.0,1.046,-0.009,0.196
269.0,1.046,-0.007,0.200
270.0,1.032,-0.013,0.201
271.0,1.035,-0.010,0.199
272.0,1.053,-0.008,0.193
273.0,1.048,-0.011,0.204
274.0,1.030,-0.011,0.200
275.0,1.035,-0.010,0.184
276.0,1.039,-0.010,0.182
277.0,1.040,-0.011,0.185
278.0,1.036,-0.008,0.187
279.0,1.041,-0.013,0.176
280.0,1.035,-0.012,0.174
281.0,1.030,-0.014,0.186
282.0,1.027,-0.018,0.174
283.0,1.048,-0.013,0.176
284.0,1.048,-0.015,0.173
285.0,1.032,-0.020,0.195
286.0,1.040,-0.012,0.198
287.0,1.050,-0.007,0.201
288.0,1.041,-0.018,0.208
289.0,1.032,-0.013,0.217
290.0,1.042,-0.009,0.207
291.0,1.053,-0.009,0.203
292.0,1.044,-0.013,0.212
293.0,1.032,-0.015,0.214
294.0,1.047,-0.011,0.194
295.0,1.053,-0.010,0.182
296.0,1.036,-0.009,0.176
297.0,1.031,-0.011,0.178
298.0,1.042,-0.014,0.169
299.0,1.037,-0.012,0.163
300.0,1.037,-0.013,0.169
301.0,1.040,-0.014,0.157
302.0,1.043,-0.016,0.153
303.0,1.034,-0.005,0.151
304.0,1.034,-0.006,0.151
305.0,1.036,-0.011,0.154
306.0,1.035,-0.002,0.162
307.0,1.034,-0.010,0.166
308.0,1.041,-0.013,0.176
309.0,1.048,-0.010,0.177
310.0,1.047,-0.011,0.183
311.0,1.049,-0.013,0.187
312.0,1.044,-0.016,0.191
313.0,1.049,-0.015,0.189
314.0,1.045,-0.013,0.194
315.0,1.040,-0.013,0.193
316.0,1.047,-0.016,0.182
317.0,1.050,-0.010,0.187
318.0,1.036,-0.008,0.188
319.0,1.035,-0.012,0.185
320.0,1.047,-0.010,0.161
321.0,1.045,-0.011,0.158
322.0,1.037,-0.011,0.168
323.0,1.035,-0.010,0.169
