timestamp,signal_x,signal_y,signal_z
0.0,1.036,-0.015,0.167
1.0,1.042,-0.008,0.162
2.0,1.035,-0.013,0.176
3.0,1.038,-0.014,0.171
4.0,1.039,-0.009,0.169
5.0,1.042,-0.013,0.180
6.0,1.040,-0.010,0.185
7.0,1.051,-0.009,0.191
8.0,1.045,-0.011,0.187
9.0,1.040,-0.014,0.193
10.0,1.040,-0.011,0.182
11.0,1.040,-0.009,0.180
12.0,1.038,-0.013,0.184
13.0,1.041,-0.009,0.171
14.0,1.036,-0.015,0.161
15.0,1.039,-0.011,0.153
16.0,1.037,-0.013,0.167
17.0,1.031,-0.011,0.162
18.0,1.042,-0.006,0.163
19.0,1.040,-0.016,0.165
20.0,1.036,-0.013,0.172
21.0,1.041,-0.009,0.177
22.0,1.050,-0.011,0.179
23.0,1.044,-0.014,0.182
24.0,1.043,-0.010,0.184
25.0,1.043,-0.017,0.183
26.0,1.045,-0.010,0.175
27.0,1.039,-0.013,0.172
28.0,1.035,-0.013,0.173
29.0,1.043,-0.011,0.176
30.0,1.042,-0.010,0.170
31.0,1.029,-0.010,0.177
32.0,1.041,-0.009,0.175
33.0,1.052,-0.011,0.167
34.0,1.049,-0.012,0.176
35.0,1.041,-0.010,0.180
36.0,1.039,-0.010,0.167
37.0,1.041,-0.007,0.164
38.0,1.045,-0.001,0.174
39.0,1.036,-0.004,0.168
40.0,1.040,-0.009,0.172
41.0,1.041,-0.008,0.184
42.0,1.034,-0.009,0.189
43.0,1.042,-0.008,0.181
44.0,1.042,-0.008,0.176
45.0,1.040,-0.014,0.175
46.0,1.040,-0.011,0.171
47.0,1.039,-0.015,0.166
48.0,1.039,-0.007,0.173
49.0,1.040,-0.004,0.181
50.0,1.038,-0.015,0.176
51.0,1.040,-0.013,0.173
52.0,1.045,-0.007,0.174
53.0,1.044,-0.005,0.171
54.0,1.043,-0.002,0.174
55.0,1.040,-0.007,0.167
56.0,1.040,-0.012,0.172
57.0,1.037,-0.009,0.173
58.0,1.038,-0.013,0.167
59.0,1.042,-0.015,0.160
60.0,1.048,-0.014,0.169
61.0,1.038,-0.014,0.176
62.0,1.035,-0.012,0.182
63.0,1.041,-0.008,0.179
64.0,1.044,-0.008,0.174
65.0,1.045,-0.005,0.178
66.0,1.045,-0.006,0.180
67.0,1.042,-0.011,0.177
68.0,1.040,-0.010,0.166
69.0,1.037,-0.007,0.179
70.0,1.037,-0.011,0.168
71.0,1.039,-0.009,0.165
72.0,1.039,-0.014,0.164
73.0,1.042,-0.011,0.167
74.0,1.040,-0.010,0.167
75.0,1.043,-0.013,0.170
76.0,1.043,-0.014,0.166
77.0,1.039,-0.017,0.179
78.0,1.042,-0.012,0.186
79.0,1.041,-0.009,0.188
80.0,1.039,-0.013,0.184
81.0,1.042,-0.010,0.174
82.0,1.042,-0.010,0.175
83.0,1.031,-0.010,0.174
84.0,1.035,-0.010,0.176
85.0,1.046,-0.011,0.181
86.0,1.040,-0.006,0.179
87.0,1.038,-0.012,0.177
88.0,1.042,-0.010,0.170
89.0,1.045,-0.007,0.167
90.0,1.040,-0.014,0.171
91.0,1.043,-0.003,0.168
92.0,1.041,-0.010,0.164
93.0,1.038,-0.013,0.176
94.0,1.045,-0.014,0.179
95.0,1.049,-0.015,0.183
96.0,1.044,-0.009,0.178
97.0,1.040,-0.012,0.184
98.0,1.048,-0.012,0.177
99.0,1.039,-0.013,0.172
100.0,1.037,-0.009,0.181
101.0,1.035,-0.009,0.172
102.0,1.033,-0.010,0.174
103.0,1.040,-0.014,0.171
104.0,1.037,-0.007,0.171
105.0,1.035,-0.011,0.172
106.0,1.040,-0.015,0.175
107.0,1.039,-0.016,0.172
108.0,1.040,-0.014,0.171
109.0,1.043,-0.013,0.173
110.0,1.041,-0.012,0.175
111.0,1.045,-0.009,0.178
112.0,1.050,-0.013,0.173
113.0,1.049,-0.010,0.178
114.0,1.045,-0.009,0.167
115.0,1.040,-0.008,0.165
116.0,1.038,-0.010,0.163
117.0,1.035,-0.016,0.171
118.0,1.037,-0.019,0.169
119.0,1.039,-0.013,0.164
120.0,1.037,-0.009,0.180
121.0,1.031,-0.007,0.174
122.0,1.042,-0.008,0.177
123.0,1.046,-0.012,0.164
124.0,1.039,-0.014,0.173
125.0,1.031,-0.012,0.177
126.0,1.039,-0.012,0.173
127.0,1.048,-0.012,0.163
128.0,1.042,-0.008,0.175
129.0,1.037,-0.010,0.176
130.0,1.036,-0.010,0.163
131.0,1.039,-0.005,0.169
132.0,1.035,-0.012,0.167
133.0,1.031,-0.012,0.171
134.0,1.038,-0.010,0.171
135.0,1.039,-0.014,0.167
136.0,1.041,-0.014,0.172
137.0,1.041,-0.010,0.175
138.0,1.045,-0.013,0.181
139.0,1.045,-0.010,0.187
140.0,1.042,-0.013,0.183
141.0,1.034,-0.007,0.185
142.0,1.041,-0.008,0.181
143.0,1.043,-0.008,0.167
