timestamp,signal_x,signal_y,signal_z
0.0,1.036,-0.005,0.179
1.0,1.038,-0.008,0.186
2.0,1.029,-0.014,0.182
3.0,1.033,-0.005,0.187
4.0,1.042,-0.012,0.188
5.0,1.051,-0.011,0.180
6.0,1.034,-0.016,0.178
7.0,1.036,-0.014,0.171
8.0,1.041,-0.017,0.167
9.0,1.035,-0.018,0.181
10.0,1.040,-0.017,0.184
11.0,1.039,-0.010,0.175
12.0,1.040,-0.010,0.180
13.0,1.044,-0.005,0.189
14.0,1.044,-0.011,0.196
15.0,1.042,-0.005,0.189
16.0,1.041,-0.011,0.190
17.0,1.038,-0.010,0.196
18.0,1.038,-0.012,0.190
19.0,1.046,-0.014,0.181
20.0,1.041,-0.014,0.186
21.0,1.035,-0.011,0.182
22.0,1.032,-0.011,0.182
23.0,1.036,-0.010,0.182
24.0,1.039,-0.009,0.182
25.0,1.034,-0.015,0.177
26.0,1.036,-0.015,0.185
27.0,1.036,-0.012,0.182
28.0,1.038,-0.009,0.179
29.0,1.040,-0.006,0.189
30.0,1.039,-0.005,0.184
31.0,1.041,-0.002,0.188
32.0,1.036,-0.006,0.192
33.0,1.038,-0.005,0.186
34.0,1.047,-0.006,0.182
35.0,1.040,-0.011,0.183
36.0,1.036,-0.013,0.187
37.0,1.033,-0.011,0.180
38.0,1.044,-0.008,0.176
39.0,1.041,-0.008,0.183
40.0,1.036,-0.011,0.198
41.0,1.042,-0.015,0.181
42.0,1.048,-0.011,0.186
43.0,1.039,-0.011,0.186
44.0,1.037,-0.012,0.183
45.0,1.038,-0.004,0.189
46.0,1.039,-0.011,0.182
47.0,1.033,-0.010,0.180
48.0,1.033,-0.007,0.187
49.0,1.033,-0.010,0.184
50.0,1.047,-0.005,0.182
51.0,1.048,-0.006,0.183
52.0,1.042,-0.010,0.181
53.0,1.041,-0.008,0.182
54.0,1.036,-0.006,0.182
55.0,1.035,-0.010,0.186
56.0,1.039,-0.012,0.177
57.0,1.039,-0.009,0.183
58.0,1.035,-0.004,0.187
59.0,1.033,-0.010,0.189
60.0,1.041,-0.010,0.181
61.0,1.047,-0.009,0.182
62.0,1.048,-0.013,0.190
63.0,1.041,-0.010,0.195
64.0,1.040,-0.007,0.185
65.0,1.042,-0.009,0.181
66.0,1.041,-0.006,0.182
67.0,1.040,-0.004,0.183
68.0,1.036,-0.015,0.179
69.0,1.035,-0.013,0.177
70.0,1.037,-0.012,0.177
71.0,1.036,-0.016,0.174
72.0,1.040,-0.011,0.182
73.0,1.047,-0.006,0.184
74.0,1.045,-0.012,0.185
75.0,1.040,-0.015,0.183
76.0,1.038,-0.014,0.179
77.0,1.043,-0.011,0.185
78.0,1.045,-0.012,0.181
79.0,1.050,-0.018,0.174
80.0,1.041,-0.007,0.181
81.0,1.034,-0.005,0.188
82.0,1.041,-0.008,0.186
83.0,1.045,-0.007,0.178
84.0,1.042,-0.007,0.189
85.0,1.039,-0.006,0.186
86.0,1.046,-0.003,0.182
87.0,1.040,-0.009,0.189
88.0,1.035,-0.011,0.185
89.0,1.045,-0.010,0.188
90.0,1.051,-0.012,0.194
91.0,1.040,-0.012,0.190
92.0,1.038,-0.011,0.189
93.0,1.043,-0.011,0.192
94.0,1.043,-0.012,0.179
95.0,1.035,-0.017,0.175
96.0,1.037,-0.018,0.174
97.0,1.039,-0.010,0.177
98.0,1.040,-0.010,0.178
99.0,1.038,-0.009,0.178
100.0,1.044,-0.012,0.180
101.0,1.047,-0.013,0.173
102.0,1.040,-0.008,0.177
103.0,1.033,-0.007,0.193
104.0,1.034,-0.006,0.188
105.0,1.043,-0.010,0.178
106.0,1.042,-0.010,0.184
107.0,1.042,-0.010,0.194
108.0,1.040,-0.008,0.193
109.0,1.041,-0.007,0.190
110.0,1.039,-0.015,0.182
111.0,1.038,-0.017,0.178
112.0,1.042,-0.010,0.190
113.0,1.035,-0.011,0.182
114.0,1.041,-0.007,0.181
115.0,1.042,-0.010,0.179
116.0,1.043,-0.008,0.184
117.0,1.036,-0.010,0.186
118.0,1.032,-0.006,0.189
119.0,1.040,-0.004,0.189
120.0,1.043,-0.009,0.192
121.0,1.039,-0.013,0.186
122.0,1.037,-0.006,0.184
123.0,1.044,-0.008,0.190
124.0,1.040,-0.012,0.179
125.0,1.042,-0.010,0.183
126.0,1.035,-0.014,0.182
127.0,1.033,-0.013,0.184
128.0,1.041,-0.012,0.185
129.0,1.045,-0.011,0.183
130.0,1.035,-0.013,0.192
131.0,1.034,-0.011,0.187
132.0,1.042,-0.011,0.187
133.0,1.040,-0.012,0.188
134.0,1.040,-0.016,0.190
135.0,1.042,-0.008,0.186
136.0,1.044,-0.011,0.182
137.0,1.041,-0.008,0.194
138.0,1.039,-0.010,0.172
139.0,1.042,-0.012,0.181
