timestamp,signal_x,signal_y,signal_z
0.0,1.038,-0.010,0.174
1.0,1.036,-0.006,0.167
2.0,1.041,-0.006,0.164
3.0,1.038,-0.012,0.177
4.0,1.035,-0.010,0.175
5.0,1.045,-0.010,0.172
6.0,1.045,-0.008,0.161
7.0,1.040,-0.013,0.168
8.0,1.041,-0.011,0.169
9.0,1.042,-0.014,0.177
10.0,1.052,-0.010,0.170
11.0,1.041,-0.008,0.172
12.0,1.037,-0.012,0.186
13.0,1.044,-0.011,0.176
14.0,1.047,-0.010,0.172
15.0,1.037,-0.010,0.178
16.0,1.038,-0.008,0.168
17.0,1.048,-0.010,0.163
18.0,1.049,-0.009,0.171
19.0,1.045,-0.008,0.174
20.0,1.040,-0.012,0.175
21.0,1.038,-0.008,0.181
22.0,1.046,-0.009,0.188
23.0,1.046,-0.013,0.182
24.0,1.041,-0.007,0.186
25.0,1.045,-0.009,0.188
26.0,1.047,-0.007,0.173
27.0,1.046,-0.011,0.177
28.0,1.038,-0.015,0.170
29.0,1.038,-0.008,0.174
30.0,1.041,-0.009,0.169
31.0,1.041,-0.009,0.166
32.0,1.043,-0.012,0.162
33.0,1.041,-0.011,0.168
34.0,1.043,-0.011,0.182
35.0,1.046,-0.004,0.185
36.0,1.047,-0.009,0.173
37.0,1.042,-0.017,0.176
38.0,1.046,-0.014,0.186
39.0,1.043,-0.013,0.178
40.0,1.041,-0.010,0.182
41.0,1.043,-0.012,0.173
42.0,1.045,-0.017,0.168
43.0,1.035,-0.021,0.170
44.0,1.034,-0.012,0.170
45.0,1.040,-0.011,0.169
46.0,1.040,-0.008,0.162
47.0,1.041,-0.009,0.173
48.0,1.044,-0.013,0.176
49.0,1.045,-0.013,0.177
50.0,1.044,-0.010,0.173
51.0,1.040,-0.016,0.181
52.0,1.042,-0.017,0.179
53.0,1.044,-0.011,0.163
54.0,1.040,-0.014,0.162
55.0,1.038,-0.013,0.177
56.0,1.044,-0.010,0.176
57.0,1.044,-0.013,0.172
58.0,1.041,-0.012,0.176
59.0,1.038,-0.013,0.177
60.0,1.038,-0.016,0.169
61.0,1.043,-0.007,0.167
62.0,1.045,-0.008,0.174
63.0,1.038,-0.007,0.174
64.0,1.045,-0.007,0.170
65.0,1.047,-0.008,0.182
66.0,1.044,-0.007,0.187
67.0,1.041,-0.010,0.183
68.0,1.036,-0.008,0.185
69.0,1.040,-0.010,0.191
70.0,1.042,-0.014,0.178
71.0,1.040,-0.012,0.171
72.0,1.047,-0.008,0.174
73.0,1.039,-0.005,0.170
74.0,1.032,-0.005,0.172
75.0,1.047,-0.011,0.170
76.0,1.041,-0.012,0.175
77.0,1.038,-0.014,0.180
78.0,1.039,-0.010,0.172
79.0,1.037,-0.015,0.176
80.0,1.038,-0.010,0.179
81.0,1.042,-0.010,0.172
82.0,1.050,-0.015,0.174
83.0,1.045,-0.006,0.175
84.0,1.038,-0.004,0.175
85.0,1.040,-0.008,0.183
86.0,1.041,-0.005,0.169
87.0,1.045,-0.015,0.167
88.0,1.036,-0.012,0.170
89.0,1.037,-0.009,0.172
90.0,1.042,-0.014,0.172
91.0,1.041,-0.009,0.170
92.0,1.037,-0.008,0.172
93.0,1.032,-0.015,0.175
94.0,1.038,-0.014,0.174
95.0,1.050,-0.011,0.175
96.0,1.039,-0.014,0.184
97.0,1.039,-0.013,0.180
98.0,1.043,-0.004,0.177
99.0,1.046,-0.013,0.173
100.0,1.042,-0.009,0.171
101.0,1.037,-0.008,0.169
102.0,1.041,-0.013,0.181
103.0,1.043,-0.006,0.180
104.0,1.037,-0.004,0.170
105.0,1.036,-0.013,0.172
106.0,1.042,-0.012,0.155
107.0,1.039,-0.014,0.165
108.0,1.038,-0.012,0.177
109.0,1.038,-0.013,0.172
110.0,1.041,-0.016,0.175
111.0,1.039,-0.010,0.181
112.0,1.045,-0.013,0.178
113.0,1.043,-0.011,0.182
114.0,1.045,-0.004,0.186
115.0,1.044,-0.012,0.181
116.0,1.040,-0.014,0.180
117.0,1.042,-0.003,0.173
118.0,1.037,-0.010,0.177
119.0,1.033,-0.013,0.167
120.0,1.039,-0.006,0.156
121.0,1.040,-0.016,0.158
122.0,1.038,-0.014,0.173
123.0,1.038,-0.018,0.166
124.0,1.038,-0.019,0.176
125.0,1.041,-0.018,0.181
126.0,1.041,-0.013,0.176
127.0,1.041,-0.018,0.182
128.0,1.038,-0.014,0.181
129.0,1.041,-0.010,0.168
130.0,1.042,-0.015,0.172
131.0,1.038,-0.007,0.170
132.0,1.041,-0.010,0.176
133.0,1.044,-0.003,0.178
134.0,1.042,-0.005,0.165
135.0,1.034,-0.013,0.180
136.0,1.037,-0.010,0.181
137.0,1.044,-0.006,0.177
138.0,1.036,-0.012,0.176
139.0,1.035,-0.012,0.173
