timestamp,signal_x,signal_y,signal_z
0.0,1.040,-0.013,0.154
1.0,1.047,-0.012,0.167
2.0,1.041,-0.012,0.171
3.0,1.037,-0.012,0.177
4.0,1.041,-0.013,0.174
5.0,1.041,-0.011,0.165
6.0,1.034,-0.012,0.167
7.0,1.042,-0.009,0.173
8.0,1.048,-0.015,0.171
9.0,1.041,-0.012,0.173
10.0,1.044,-0.014,0.175
11.0,1.046,-0.018,0.182
12.0,1.049,-0.009,0.177
13.0,1.045,-0.008,0.174
14.0,1.042,-0.010,0.169
15.0,1.037,-0.010,0.170
16.0,1.037,-0.013,0.163
17.0,1.038,-0.010,0.172
18.0,1.038,-0.011,0.178
19.0,1.042,-0.007,0.171
20.0,1.043,-0.008,0.171
21.0,1.041,-0.013,0.179
22.0,1.035,-0.012,0.175
23.0,1.041,-0.010,0.168
24.0,1.047,-0.009,0.181
25.0,1.042,-0.012,0.183
26.0,1.035,-0.008,0.183
27.0,1.042,-0.006,0.181
28.0,1.042,-0.010,0.171
29.0,1.043,-0.007,0.172
30.0,1.046,-0.013,0.162
31.0,1.042,-0.011,0.167
32.0,1.042,-0.010,0.176
33.0,1.038,-0.012,0.171
34.0,1.032,-0.007,0.177
35.0,1.041,-0.003,0.170
36.0,1.043,-0.007,0.172
37.0,1.047,-0.008,0.183
38.0,1.045,-0.006,0.180
39.0,1.040,-0.011,0.182
40.0,1.037,-0.013,0.180
41.0,1.040,-0.010,0.167
42.0,1.033,-0.013,0.177
43.0,1.045,-0.014,0.179
44.0,1.041,-0.012,0.175
45.0,1.035,-0.013,0.172
46.0,1.036,-0.008,0.164
47.0,1.031,-0.012,0.163
48.0,1.033,-0.012,0.165
49.0,1.040,-0.011,0.167
50.0,1.044,-0.011,0.172
51.0,1.037,-0.012,0.177
52.0,1.042,-0.012,0.183
53.0,1.040,-0.008,0.179
54.0,1.042,-0.010,0.179
55.0,1.039,-0.010,0.186
56.0,1.039,-0.011,0.187
57.0,1.038,-0.011,0.177
58.0,1.042,-0.015,0.177
59.0,1.038,-0.013,0.172
60.0,1.047,-0.010,0.178
61.0,1.048,-0.011,0.181
62.0,1.042,-0.011,0.172
63.0,1.033,-0.013,0.168
64.0,1.041,-0.015,0.173
65.0,1.042,-0.011,0.173
66.0,1.040,-0.009,0.170
67.0,1.038,-0.010,0.173
68.0,1.041,-0.014,0.170
69.0,1.047,-0.012,0.172
70.0,1.041,-0.015,0.180
71.0,1.041,-0.009,0.178
72.0,1.049,-0.004,0.174
73.0,1.043,-0.011,0.178
74.0,1.038,-0.005,0.172
75.0,1.033,-0.015,0.174
76.0,1.040,-0.012,0.174
77.0,1.044,-0.004,0.174
78.0,1.040,-0.015,0.168
79.0,1.043,-0.016,0.172
80.0,1.040,-0.016,0.174
81.0,1.039,-0.015,0.179
82.0,1.044,-0.017,0.186
83.0,1.042,-0.014,0.175
84.0,1.042,-0.012,0.172
85.0,1.041,-0.008,0.172
86.0,1.035,-0.011,0.177
87.0,1.039,-0.009,0.166
88.0,1.044,-0.002,0.171
89.0,1.042,-0.012,0.164
90.0,1.039,-0.013,0.165
91.0,1.045,-0.010,0.175
92.0,1.041,-0.013,0.173
93.0,1.041,-0.012,0.170
94.0,1.041,-0.011,0.169
95.0,1.036,-0.012,0.177
96.0,1.037,-0.010,0.177
97.0,1.048,-0.013,0.176
98.0,1.047,-0.018,0.173
99.0,1.045,-0.013,0.179
100.0,1.041,-0.010,0.172
101.0,1.042,-0.011,0.174
102.0,1.043,-0.010,0.182
103.0,1.044,-0.011,0.179
104.0,1.040,-0.011,0.170
105.0,1.036,-0.009,0.169
106.0,1.038,-0.011,0.168
107.0,1.037,-0.008,0.167
108.0,1.039,-0.012,0.168
109.0,1.039,-0.011,0.166
110.0,1.037,-0.009,0.171
111.0,1.044,-0.007,0.179
112.0,1.043,-0.008,0.180
113.0,1.051,-0.010,0.184
114.0,1.052,-0.008,0.173
115.0,1.043,-0.007,0.175
116.0,1.042,-0.007,0.173
117.0,1.042,-0.010,0.181
118.0,1.039,-0.017,0.170
119.0,1.038,-0.013,0.170
120.0,1.043,-0.010,0.161
121.0,1.042,-0.014,0.162
122.0,1.039,-0.013,0.173
123.0,1.033,-0.020,0.167
124.0,1.037,-0.010,0.163
125.0,1.045,-0.005,0.170
126.0,1.043,-0.010,0.180
127.0,1.040,-0.013,0.178
128.0,1.045,-0.011,0.175
129.0,1.048,-0.013,0.177
130.0,1.042,-0.018,0.180
131.0,1.039,-0.013,0.183
132.0,1.042,-0.011,0.180
133.0,1.041,-0.006,0.171
134.0,1.040,-0.004,0.170
135.0,1.039,-0.011,0.176
136.0,1.044,-0.011,0.168
137.0,1.034,-0.010,0.169
138.0,1.034,-0.014,0.171
139.0,1.042,-0.012,0.171
140.0,1.040,-0.013,0.172
141.0,1.036,-0.013,0.163
142.0,1.039,-0.013,0.167
143.0,1.041,-0.013,0.175
144.0,1.042,-0.008,0.169
145.0,1.044,-0.011,0.177
146.0,1.042,-0.014,0.174
147.0,1.043,-0.006,0.168
148.0,1.042,-0.010,0.178
149.0,1.035,-0.016,0.177
150.0,1.038,-0.018,0.175
151.0,1.042,-0.012,0.169
152.0,1.039,-0.005,0.172
153.0,1.037,-0.010,0.172
154.0,1.037,-0.010,0.174
155.0,1.040,-0.012,0.176
156.0,1.048,-0.011,0.182
157.0,1.047,-0.015,0.176
158.0,1.039,-0.012,0.175
159.0,1.044,-0.008,0.177
160.0,1.043,-0.010,0.177
161.0,1.036,-0.017,0.178
162.0,1.037,-0.010,0.177
163.0,1.047,-0.015,0.170
164.0,1.045,-0.008,0.166
165.0,1.035,-0.011,0.171
166.0,1.033,-0.018,0.170
167.0,1.042,-0.012,0.172
168.0,1.046,-0.012,0.173
169.0,1.036,-0.011,0.178
170.0,1.042,-0.007,0.173
171.0,1.048,-0.012,0.170
172.0,1.038,-0.008,0.179
173.0,1.038,-0.006,0.179
174.0,1.039,-0.008,0.175
175.0,1.036,-0.006,0.169
176.0,1.037,-0.008,0.174
177.0,1.043,-0.010,0.169
178.0,1.045,-0.006,0.171
179.0,1.045,-0.011,0.180
180.0,1.041,-0.016,0.164
181.0,1.046,-0.010,0.163
182.0,1.036,-0.013,0.162
183.0,1.029,-0.008,0.162
184.0,1.043,-0.009,0.166
185.0,1.040,-0.010,0.170
186.0,1.034,-0.015,0.170
187.0,1.044,-0.013,0.173
188.0,1.045,-0.013,0.169
189.0,1.041,-0.015,0.176
190.0,1.040,-0.011,0.178
191.0,1.045,-0.009,0.181
192.0,1.043,-0.002,0.169
193.0,1.037,-0.009,0.169
194.0,1.032,-0.008,0.172
195.0,1.040,-0.002,0.174
196.0,1.046,-0.009,0.170
197.0,1.040,-0.012,0.164
198.0,1.038,-0.011,0.173
199.0,1.043,-0.011,0.171
200.0,1.043,-0.016,0.168
201.0,1.039,-0.011,0.172
202.0,1.038,-0.017,0.172
203.0,1.042,-0.011,0.178
204.0,1.047,-0.010,0.173
205.0,1.041,-0.013,0.180
206.0,1.037,-0.014,0.174
207.0,1.045,-0.009,0.174
208.0,1.041,-0.013,0.177
209.0,1.046,-0.014,0.178
210.0,1.043,-0.012,0.175
211.0,1.037,-0.014,0.168
212.0,1.040,-0.007,0.166
213.0,1.039,-0.005,0.171
214.0,1.030,-0.010,0.170
215.0,1.035,-0.012,0.178
216.0,1.041,-0.018,0.174
217.0,1.044,-0.014,0.174
218.0,1.049,-0.013,0.179
219.0,1.045,-0.014,0.183
220.0,1.040,-0.012,0.177
221.0,1.041,-0.012,0.177
222.0,1.041,-0.012,0.177
223.0,1.038,-0.011,0.170
224.0,1.032,-0.011,0.178
225.0,1.041,-0.014,0.179
226.0,1.043,-0.007,0.176
227.0,1.033,-0.007,0.174
228.0,1.031,-0.012,0.182
229.0,1.046,-0.011,0.186
230.0,1.048,-0.014,0.183
231.0,1.049,-0.012,0.183
232.0,1.040,-0.009,0.169
233.0,1.044,-0.014,0.163
234.0,1.043,-0.007,0.172
235.0,1.040,-0.004,0.177
236.0,1.039,-0.004,0.179
237.0,1.044,-0.002,0.167
238.0,1.036,-0.007,0.177
239.0,1.037,-0.014,0.177
240.0,1.037,-0.012,0.167
241.0,1.042,-0.012,0.163
242.0,1.037,-0.009,0.171
243.0,1.040,-0.010,0.174
244.0,1.038,-0.012,0.171
245.0,1.039,-0.012,0.173
246.0,1.042,-0.011,0.169
