timestamp,signal_x,signal_y,signal_z
0.0,1.038,-0.004,0.186
1.0,1.031,-0.008,0.194
2.0,1.035,-0.007,0.198
3.0,1.042,-0.010,0.187
4.0,1.038,-0.007,0.187
5.0,1.039,-0.007,0.181
6.0,1.043,-0.009,0.183
7.0,1.043,-0.007,0.182
8.0,1.040,-0.006,0.193
9.0,1.038,-0.011,0.192
10.0,1.040,-0.009,0.185
11.0,1.036,-0.009,0.182
12.0,1.035,-0.008,0.177
13.0,1.042,-0.010,0.173
14.0,1.040,-0.015,0.179
15.0,1.042,-0.013,0.186
16.0,1.036,-0.017,0.192
17.0,1.035,-0.014,0.186
18.0,1.039,-0.011,0.184
19.0,1.035,-0.009,0.193
20.0,1.041,-0.009,0.182
21.0,1.042,-0.014,0.185
22.0,1.036,-0.008,0.176
23.0,1.045,-0.009,0.184
24.0,1.042,-0.008,0.190
25.0,1.041,-0.003,0.195
26.0,1.041,-0.006,0.179
27.0,1.038,-0.012,0.184
28.0,1.036,-0.011,0.172
29.0,1.040,-0.013,0.170
30.0,1.041,-0.014,0.177
31.0,1.036,-0.012,0.177
32.0,1.040,-0.017,0.171
33.0,1.043,-0.014,0.169
34.0,1.040,-0.016,0.181
35.0,1.038,-0.014,0.180
36.0,1.046,-0.010,0.171
37.0,1.048,-0.006,0.182
38.0,1.043,-0.006,0.190
39.0,1.043,-0.008,0.190
40.0,1.048,-0.005,0.189
41.0,1.038,-0.005,0.184
42.0,1.031,-0.010,0.181
43.0,1.041,-0.008,0.182
44.0,1.043,-0.011,0.176
45.0,1.032,-0.008,0.178
46.0,1.033,-0.014,0.175
47.0,1.039,-0.008,0.178
48.0,1.043,-0.010,0.175
49.0,1.033,-0.016,0.178
50.0,1.032,-0.014,0.196
51.0,1.042,-0.008,0.187
52.0,1.043,-0.015,0.186
53.0,1.033,-0.013,0.189
54.0,1.036,-0.010,0.192
55.0,1.045,-0.012,0.185
56.0,1.040,-0.006,0.189
57.0,1.031,-0.010,0.189
58.0,1.044,-0.010,0.178
59.0,1.052,-0.008,0.181
60.0,1.044,-0.009,0.180
61.0,1.039,-0.014,0.179
62.0,1.043,-0.015,0.183
63.0,1.042,-0.013,0.177
64.0,1.042,-0.012,0.177
65.0,1.041,-0.014,0.187
66.0,1.042,-0.019,0.182
67.0,1.040,-0.017,0.182
68.0,1.036,-0.011,0.189
69.0,1.032,-0.010,0.192
70.0,1.040,-0.009,0.192
71.0,1.045,-0.009,0.187
72.0,1.035,-0.010,0.190
73.0,1.042,-0.008,0.181
74.0,1.042,-0.004,0.175
75.0,1.041,-0.008,0.181
76.0,1.037,-0.015,0.187
77.0,1.033,-0.013,0.178
78.0,1.047,-0.013,0.178
79.0,1.043,-0.007,0.187
80.0,1.039,-0.009,0.188
81.0,1.041,-0.011,0.177
82.0,1.043,-0.006,0.191
83.0,1.046,-0.011,0.190
84.0,1.037,-0.013,0.189
85.0,1.039,-0.015,0.187
86.0,1.040,-0.009,0.183
87.0,1.033,-0.009,0.178
88.0,1.042,-0.008,0.174
89.0,1.045,-0.005,0.184
90.0,1.042,-0.009,0.181
91.0,1.040,-0.011,0.185
92.0,1.036,-0.004,0.177
93.0,1.044,-0.014,0.179
94.0,1.041,-0.015,0.187
95.0,1.042,-0.012,0.189
96.0,1.043,-0.012,0.185
97.0,1.040,-0.010,0.181
98.0,1.039,-0.005,0.189
99.0,1.037,-0.004,0.186
100.0,1.040,-0.004,0.188
101.0,1.040,-0.006,0.191
102.0,1.035,-0.017,0.186
103.0,1.034,-0.009,0.178
104.0,1.039,-0.006,0.170
105.0,1.041,-0.013,0.176
106.0,1.038,-0.014,0.174
107.0,1.037,-0.013,0.178
108.0,1.035,-0.011,0.185
109.0,1.039,-0.008,0.183
110.0,1.033,-0.008,0.180
111.0,1.038,-0.007,0.181
112.0,1.040,-0.010,0.185
113.0,1.033,-0.008,0.191
114.0,1.037,-0.005,0.198
115.0,1.044,-0.008,0.186
116.0,1.046,-0.011,0.172
117.0,1.040,-0.009,0.187
