timestamp,signal_x,signal_y,signal_z
0.0,1.047,-0.011,0.180
1.0,1.041,-0.010,0.179
2.0,1.047,-0.015,0.175
3.0,1.046,-0.012,0.169
4.0,1.039,-0.011,0.172
5.0,1.031,-0.009,0.155
6.0,1.032,-0.010,0.164
7.0,1.036,-0.013,0.169
8.0,1.038,-0.006,0.167
9.0,1.048,-0.011,0.174
10.0,1.053,-0.009,0.176
11.0,1.048,-0.007,0.186
12.0,1.047,-0.010,0.186
13.0,1.047,-0.015,0.187
14.0,1.037,-0.009,0.175
15.0,1.038,-0.016,0.171
16.0,1.039,-0.012,0.174
17.0,1.038,-0.005,0.167
18.0,1.040,-0.010,0.168
19.0,1.038,-0.013,0.168
20.0,1.038,-0.014,0.176
21.0,1.041,-0.012,0.175
22.0,1.047,-0.008,0.164
23.0,1.042,-0.010,0.167
24.0,1.040,-0.007,0.179
25.0,1.037,-0.009,0.168
26.0,1.037,-0.010,0.164
27.0,1.036,-0.020,0.168
28.0,1.039,-0.014,0.178
29.0,1.043,-0.007,0.182
30.0,1.042,-0.002,0.180
31.0,1.049,-0.007,0.190
32.0,1.043,-0.009,0.180
33.0,1.042,-0.012,0.180
34.0,1.045,-0.006,0.172
35.0,1.037,-0.007,0.167
36.0,1.029,-0.012,0.170
37.0,1.040,-0.009,0.167
38.0,1.045,-0.010,0.163
39.0,1.041,-0.011,0.164
40.0,1.034,-0.010,0.176
41.0,1.032,-0.013,0.178
42.0,1.042,-0.008,0.179
43.0,1.048,-0.008,0.184
44.0,1.044,-0.009,0.173
45.0,1.040,-0.010,0.175
46.0,1.037,-0.014,0.176
47.0,1.041,-0.009,0.170
48.0,1.041,-0.008,0.171
49.0,1.033,-0.011,0.167
50.0,1.031,-0.006,0.174
51.0,1.042,-0.007,0.182
52.0,1.046,-0.005,0.174
53.0,1.044,-0.013,0.177
54.0,1.042,-0.010,0.173
55.0,1.037,-0.016,0.173
56.0,1.036,-0.012,0.173
57.0,1.034,-0.013,0.167
58.0,1.032,-0.011,0.163
59.0,1.039,-0.011,0.173
60.0,1.044,-0.005,0.177
61.0,1.048,-0.013,0.182
62.0,1.045,-0.009,0.176
63.0,1.040,-0.011,0.173
64.0,1.043,-0.012,0.178
65.0,1.046,-0.013,0.172
66.0,1.037,-0.014,0.171
67.0,1.021,-0.016,0.164
68.0,1.031,-0.006,0.160
69.0,1.038,-0.015,0.157
70.0,1.036,-0.013,0.161
71.0,1.039,-0.017,0.177
72.0,1.041,-0.013,0.182
73.0,1.049,-0.008,0.184
74.0,1.050,-0.005,0.185
75.0,1.041,-0.012,0.184
76.0,1.040,-0.011,0.181
77.0,1.047,-0.007,0.177
78.0,1.048,-0.009,0.174
79.0,1.035,-0.014,0.176
80.0,1.033,-0.009,0.170
81.0,1.047,-0.006,0.174
82.0,1.044,-0.009,0.170
83.0,1.037,-0.010,0.181
84.0,1.047,-0.006,0.171
85.0,1.057,-0.009,0.175
86.0,1.036,-0.014,0.182
87.0,1.038,-0.012,0.174
88.0,1.046,-0.009,0.171
89.0,1.035,-0.015,0.176
90.0,1.036,-0.010,0.189
91.0,1.040,-0.006,0.177
92.0,1.042,-0.010,0.177
93.0,1.040,-0.006,0.190
94.0,1.041,-0.006,0.180
95.0,1.049,-0.007,0.178
96.0,1.045,-0.017,0.176
97.0,1.040,-0.014,0.176
98.0,1.041,-0.013,0.164
99.0,1.040,-0.010,0.167
100.0,1.034,-0.008,0.171
101.0,1.031,-0.002,0.178
102.0,1.039,-0.005,0.183
103.0,1.036,-0.005,0.176
104.0,1.044,-0.012,0.183
105.0,1.044,-0.013,0.179
106.0,1.048,-0.007,0.172
107.0,1.047,-0.008,0.168
108.0,1.041,-0.008,0.172
109.0,1.032,-0.010,0.175
