timestamp,signal_x,signal_y,signal_z
0.0,1.041,-0.016,0.170
1.0,1.041,-0.016,0.170
2.0,1.033,-0.012,0.174
3.0,1.044,-0.010,0.171
4.0,1.046,-0.009,0.176
5.0,1.033,-0.011,0.182
6.0,1.042,-0.015,0.183
7.0,1.056,-0.011,0.173
8.0,1.042,-0.008,0.168
9.0,1.033,-0.007,0.184
10.0,1.042,-0.016,0.178
11.0,1.042,-0.012,0.171
12.0,1.040,-0.011,0.171
13.0,1.032,-0.008,0.172
14.0,1.044,-0.014,0.158
15.0,1.047,-0.008,0.161
16.0,1.038,-0.007,0.168
17.0,1.043,-0.012,0.181
18.0,1.043,-0.008,0.170
19.0,1.038,-0.015,0.171
20.0,1.032,-0.011,0.182
21.0,1.042,-0.013,0.176
22.0,1.051,-0.015,0.172
23.0,1.044,-0.012,0.167
24.0,1.039,-0.011,0.170
25.0,1.042,-0.011,0.163
26.0,1.043,-0.014,0.157
27.0,1.038,-0.006,0.170
28.0,1.038,-0.006,0.163
29.0,1.051,-0.011,0.165
30.0,1.052,-0.011,0.161
31.0,1.034,-0.008,0.184
32.0,1.043,-0.010,0.191
33.0,1.044,-0.009,0.175
34.0,1.041,-0.007,0.181
35.0,1.036,-0.014,0.186
36.0,1.040,-0.011,0.182
37.0,1.044,-0.007,0.167
38.0,1.040,-0.003,0.170
39.0,1.037,-0.014,0.169
40.0,1.037,-0.014,0.164
41.0,1.042,-0.014,0.157
42.0,1.036,-0.013,0.166
43.0,1.031,-0.010,0.167
44.0,1.036,-0.011,0.173
45.0,1.039,-0.016,0.166
46.0,1.034,-0.013,0.173
47.0,1.040,-0.010,0.175
48.0,1.043,-0.012,0.167
49.0,1.035,-0.013,0.176
50.0,1.033,-0.009,0.183
51.0,1.043,-0.007,0.181
52.0,1.044,-0.008,0.176
53.0,1.039,-0.013,0.178
54.0,1.042,-0.011,0.181
55.0,1.045,-0.009,0.166
56.0,1.044,-0.012,0.162
57.0,1.032,-0.008,0.168
58.0,1.037,-0.011,0.174
59.0,1.036,-0.016,0.168
60.0,1.033,-0.016,0.167
61.0,1.034,-0.017,0.171
62.0,1.033,-0.018,0.169
63.0,1.045,-0.010,0.175
64.0,1.046,-0.013,0.170
65.0,1.038,-0.008,0.177
66.0,1.043,-0.007,0.183
67.0,1.049,-0.008,0.179
68.0,1.043,-0.007,0.178
69.0,1.032,-0.005,0.175
70.0,1.041,-0.006,0.169
71.0,1.043,-0.005,0.166
72.0,1.040,-0.012,0.165
73.0,1.035,-0.016,0.164
74.0,1.041,-0.010,0.171
75.0,1.042,-0.013,0.167
76.0,1.031,-0.015,0.172
77.0,1.037,-0.015,0.173
78.0,1.043,-0.012,0.168
79.0,1.038,-0.013,0.175
80.0,1.037,-0.011,0.180
81.0,1.040,-0.013,0.168
82.0,1.042,-0.010,0.172
83.0,1.033,-0.009,0.174
84.0,1.030,-0.005,0.171
85.0,1.045,-0.006,0.166
86.0,1.046,-0.009,0.173
87.0,1.030,-0.008,0.175
88.0,1.033,-0.014,0.178
89.0,1.044,-0.015,0.169
90.0,1.043,-0.009,0.167
91.0,1.040,-0.013,0.176
92.0,1.034,-0.018,0.174
93.0,1.045,-0.013,0.174
94.0,1.041,-0.008,0.175
95.0,1.035,-0.013,0.187
96.0,1.044,-0.005,0.171
97.0,1.046,-0.005,0.158
98.0,1.035,-0.010,0.162
99.0,1.036,-0.013,0.173
100.0,1.042,-0.007,0.167
101.0,1.035,-0.007,0.156
102.0,1.033,-0.009,0.161
103.0,1.030,-0.016,0.159
104.0,1.041,-0.012,0.160
105.0,1.040,-0.006,0.173
106.0,1.033,-0.008,0.179
107.0,1.043,-0.016,0.185
108.0,1.050,-0.011,0.179
109.0,1.045,-0.012,0.176
110.0,1.040,-0.015,0.183
111.0,1.040,-0.017,0.169
112.0,1.042,-0.011,0.171
113.0,1.038,-0.010,0.175
114.0,1.038,-0.010,0.177
115.0,1.042,-0.013,0.173
116.0,1.039,-0.011,0.165
117.0,1.039,-0.014,0.175
118.0,1.033,-0.010,0.167
119.0,1.040,-0.008,0.163
120.0,1.043,-0.008,0.168
121.0,1.039,-0.011,0.183
122.0,1.037,-0.014,0.184
123.0,1.047,-0.017,0.178
124.0,1.050,-0.006,0.172
125.0,1.048,-0.007,0.182
126.0,1.042,-0.010,0.177
127.0,1.048,-0.010,0.173
128.0,1.040,-0.014,0.168
129.0,1.023,-0.008,0.161
130.0,1.032,-0.013,0.160
131.0,1.044,-0.017,0.150
132.0,1.034,-0.018,0.159
133.0,1.036,-0.013,0.168
134.0,1.042,-0.015,0.168
135.0,1.042,-0.008,0.181
136.0,1.040,-0.009,0.188
137.0,1.044,-0.010,0.185
138.0,1.052,-0.014,0.182
139.0,1.038,-0.014,0.184
140.0,1.030,-0.015,0.189
141.0,1.042,-0.008,0.177
142.0,1.052,-0.009,0.168
143.0,1.038,-0.013,0.174
144.0,1.034,-0.009,0.171
145.0,1.043,-0.010,0.163
146.0,1.040,-0.006,0.160
147.0,1.035,-0.007,0.170
148.0,1.035,-0.011,0.182
149.0,1.045,-0.006,0.170
150.0,1.043,-0.009,0.173
151.0,1.032,-0.012,0.189
