timestamp,signal_x,signal_y,signal_z
0.0,1.047,-0.008,0.169
1.0,1.035,-0.009,0.170
2.0,1.041,-0.017,0.175
3.0,1.046,-0.012,0.173
4.0,1.035,-0.013,0.176
5.0,1.038,-0.010,0.183
6.0,1.040,-0.007,0.173
7.0,1.045,-0.008,0.177
8.0,1.050,-0.007,0.185
9.0,1.044,-0.014,0.188
10.0,1.044,-0.012,0.183
11.0,1.049,-0.005,0.174
12.0,1.041,-0.008,0.177
13.0,1.035,-0.011,0.171
14.0,1.034,-0.011,0.167
15.0,1.040,-0.005,0.164
16.0,1.034,-0.009,0.169
17.0,1.040,-0.010,0.173
18.0,1.044,-0.017,0.172
19.0,1.037,-0.017,0.171
20.0,1.038,-0.012,0.176
21.0,1.046,-0.013,0.173
22.0,1.043,-0.013,0.169
23.0,1.045,-0.011,0.178
24.0,1.049,-0.011,0.179
25.0,1.043,-0.008,0.181
26.0,1.041,-0.003,0.182
27.0,1.042,-0.008,0.182
28.0,1.052,-0.010,0.176
29.0,1.048,-0.012,0.166
30.0,1.037,-0.012,0.169
31.0,1.036,-0.008,0.174
32.0,1.047,-0.016,0.171
33.0,1.046,-0.013,0.172
34.0,1.036,-0.008,0.165
35.0,1.029,-0.008,0.170
36.0,1.040,-0.011,0.168
37.0,1.044,-0.013,0.171
38.0,1.039,-0.016,0.164
39.0,1.039,-0.010,0.183
40.0,1.042,-0.012,0.183
41.0,1.040,-0.014,0.173
42.0,1.042,-0.011,0.179
43.0,1.044,-0.010,0.174
44.0,1.038,-0.003,0.173
45.0,1.040,-0.002,0.170
46.0,1.041,-0.011,0.166
47.0,1.041,-0.012,0.173
48.0,1.037,-0.009,0.175
49.0,1.037,-0.015,0.175
50.0,1.035,-0.011,0.167
51.0,1.039,-0.011,0.177
52.0,1.033,-0.014,0.173
53.0,1.039,-0.006,0.179
54.0,1.041,-0.012,0.178
55.0,1.036,-0.011,0.179
56.0,1.038,-0.008,0.180
57.0,1.044,-0.007,0.168
58.0,1.040,-0.010,0.164
59.0,1.044,-0.007,0.168
60.0,1.044,-0.009,0.170
61.0,1.039,-0.011,0.169
62.0,1.036,-0.005,0.173
63.0,1.034,-0.011,0.166
64.0,1.033,-0.015,0.181
65.0,1.040,-0.009,0.170
66.0,1.046,-0.010,0.178
67.0,1.051,-0.011,0.177
68.0,1.045,-0.011,0.181
69.0,1.044,-0.013,0.183
70.0,1.048,-0.011,0.171
71.0,1.042,-0.014,0.174
72.0,1.035,-0.018,0.178
73.0,1.039,-0.011,0.172
74.0,1.040,-0.016,0.164
75.0,1.038,-0.016,0.170
76.0,1.034,-0.009,0.170
77.0,1.036,-0.012,0.167
78.0,1.045,-0.010,0.156
79.0,1.043,-0.004,0.166
80.0,1.034,-0.010,0.173
81.0,1.042,-0.010,0.179
82.0,1.044,-0.010,0.179
83.0,1.038,-0.009,0.187
84.0,1.044,-0.012,0.188
85.0,1.052,-0.012,0.178
86.0,1.043,-0.011,0.182
87.0,1.039,-0.011,0.181
88.0,1.043,-0.011,0.180
89.0,1.046,-0.009,0.173
90.0,1.042,-0.009,0.171
91.0,1.033,-0.010,0.172
92.0,1.040,-0.018,0.172
93.0,1.052,-0.009,0.165
94.0,1.041,-0.013,0.172
95.0,1.035,-0.009,0.180
96.0,1.040,-0.005,0.176
97.0,1.038,-0.010,0.180
98.0,1.038,-0.006,0.176
99.0,1.036,-0.005,0.177
100.0,1.042,-0.009,0.175
101.0,1.045,-0.007,0.173
102.0,1.045,-0.014,0.177
103.0,1.042,-0.015,0.180
104.0,1.047,-0.010,0.175
105.0,1.053,-0.015,0.168
106.0,1.035,-0.013,0.170
107.0,1.042,-0.009,0.166
108.0,1.042,-0.015,0.167
109.0,1.038,-0.006,0.172
110.0,1.037,-0.009,0.176
111.0,1.036,-0.010,0.178
112.0,1.046,-0.008,0.171
113.0,1.043,-0.008,0.184
114.0,1.039,-0.009,0.193
115.0,1.045,-0.008,0.181
116.0,1.043,-0.009,0.167
117.0,1.037,-0.011,0.172
118.0,1.047,-0.009,0.170
119.0,1.044,-0.001,0.171
120.0,1.047,-0.009,0.177
121.0,1.039,-0.011,0.170
122.0,1.039,-0.016,0.175
123.0,1.041,-0.012,0.175
124.0,1.039,-0.009,0.179
125.0,1.036,-0.009,0.178
126.0,1.047,-0.006,0.181
127.0,1.050,-0.008,0.173
128.0,1.042,-0.011,0.178
129.0,1.040,-0.006,0.178
130.0,1.046,-0.015,0.179
131.0,1.043,-0.014,0.178
132.0,1.040,-0.012,0.167
133.0,1.042,-0.009,0.162
134.0,1.040,-0.013,0.161
135.0,1.040,-0.011,0.167
136.0,1.041,-0.017,0.174
137.0,1.039,-0.014,0.165
138.0,1.044,-0.009,0.167
139.0,1.039,-0.015,0.177
140.0,1.033,-0.006,0.178
141.0,1.038,-0.010,0.179
142.0,1.045,-0.011,0.178
143.0,1.049,-0.006,0.178
144.0,1.049,0.001,0.185
145.0,1.042,-0.008,0.180
146.0,1.041,-0.003,0.175
147.0,1.037,-0.010,0.179
148.0,1.043,-0.012,0.189
149.0,1.045,-0.011,0.175
150.0,1.044,-0.014,0.165
151.0,1.040,-0.008,0.164
152.0,1.041,-0.007,0.159
153.0,1.041,-0.012,0.160
154.0,1.034,-0.009,0.175
155.0,1.035,-0.010,0.181
156.0,1.038,-0.014,0.184
157.0,1.040,-0.014,0.177
158.0,1.040,-0.015,0.176
159.0,1.036,-0.014,0.180
160.0,1.044,-0.012,0.177
161.0,1.045,-0.014,0.179
162.0,1.041,-0.013,0.190
163.0,1.046,-0.008,0.171
164.0,1.040,-0.011,0.171
165.0,1.036,-0.006,0.172
166.0,1.040,-0.002,0.174
167.0,1.040,-0.010,0.171
168.0,1.036,-0.009,0.172
169.0,1.040,-0.014,0.175
170.0,1.041,-0.011,0.171
171.0,1.039,-0.009,0.172
172.0,1.037,-0.014,0.176
173.0,1.036,-0.011,0.182
174.0,1.044,-0.010,0.176
175.0,1.045,-0.009,0.177
176.0,1.036,-0.008,0.177
177.0,1.044,-0.008,0.172
178.0,1.045,-0.009,0.168
179.0,1.043,-0.010,0.169
180.0,1.033,-0.020,0.167
181.0,1.033,-0.013,0.167
182.0,1.044,-0.007,0.165
183.0,1.046,-0.005,0.172
184.0,1.030,-0.012,0.186
185.0,1.038,-0.009,0.181
186.0,1.046,-0.006,0.186
187.0,1.042,-0.005,0.183
188.0,1.033,-0.006,0.177
189.0,1.041,-0.012,0.175
190.0,1.048,-0.016,0.175
191.0,1.040,-0.011,0.174
192.0,1.036,-0.013,0.174
193.0,1.042,-0.012,0.175
194.0,1.051,-0.009,0.167
195.0,1.043,-0.011,0.166
196.0,1.032,-0.009,0.165
197.0,1.042,-0.012,0.160
198.0,1.042,-0.015,0.165
199.0,1.036,-0.010,0.179
200.0,1.038,-0.010,0.181
201.0,1.047,-0.009,0.181
202.0,1.050,-0.008,0.174
203.0,1.048,-0.008,0.178
204.0,1.040,-0.009,0.180
205.0,1.046,-0.008,0.170
206.0,1.040,-0.011,0.175
207.0,1.036,-0.014,0.177
208.0,1.047,-0.010,0.183
209.0,1.046,-0.014,0.175
210.0,1.047,-0.009,0.168
211.0,1.037,-0.004,0.154
212.0,1.036,-0.011,0.167
213.0,1.039,-0.009,0.175
214.0,1.046,-0.013,0.175
215.0,1.043,-0.011,0.180
216.0,1.040,-0.006,0.174
217.0,1.040,-0.006,0.168
218.0,1.042,-0.008,0.178
219.0,1.041,-0.012,0.183
220.0,1.043,-0.006,0.179
221.0,1.043,-0.006,0.177
222.0,1.043,-0.001,0.177
223.0,1.040,-0.009,0.177
224.0,1.038,-0.014,0.171
225.0,1.040,-0.008,0.162
226.0,1.043,-0.016,0.168
227.0,1.040,-0.016,0.162
228.0,1.040,-0.012,0.170
229.0,1.041,-0.012,0.181
230.0,1.042,-0.012,0.172
231.0,1.044,-0.012,0.174
232.0,1.041,-0.010,0.181
233.0,1.044,-0.008,0.174
234.0,1.043,-0.008,0.172
235.0,1.041,-0.011,0.173
236.0,1.039,-0.004,0.169
237.0,1.040,-0.005,0.177
238.0,1.043,-0.004,0.167
239.0,1.044,-0.005,0.167
240.0,1.042,-0.012,0.169
241.0,1.037,-0.010,0.168
242.0,1.047,-0.011,0.168
243.0,1.041,-0.015,0.174
244.0,1.042,-0.015,0.169
245.0,1.042,-0.010,0.177
246.0,1.041,-0.011,0.177
247.0,1.044,-0.002,0.175
248.0,1.034,-0.007,0.183
249.0,1.040,-0.004,0.174
250.0,1.042,-0.003,0.176
251.0,1.041,-0.016,0.180
252.0,1.048,-0.012,0.179
253.0,1.036,-0.009,0.169
254.0,1.032,-0.012,0.166
255.0,1.039,-0.011,0.162
256.0,1.035,-0.011,0.161
257.0,1.037,-0.016,0.171
258.0,1.037,-0.010,0.177
259.0,1.041,-0.011,0.178
260.0,1.044,-0.013,0.175
261.0,1.047,-0.002,0.181
262.0,1.051,-0.009,0.173
263.0,1.044,-0.010,0.177
264.0,1.046,-0.006,0.180
265.0,1.040,-0.012,0.179
266.0,1.039,-0.010,0.182
267.0,1.047,-0.006,0.174
268.0,1.054,-0.006,0.167
269.0,1.042,-0.007,0.165
270.0,1.033,-0.009,0.166
271.0,1.030,-0.010,0.171
272.0,1.047,-0.014,0.163
273.0,1.039,-0.016,0.162
274.0,1.028,-0.013,0.171
275.0,1.038,-0.010,0.169
276.0,1.045,-0.012,0.169
277.0,1.042,-0.009,0.183
278.0,1.042,-0.016,0.181
279.0,1.048,-0.019,0.176
280.0,1.042,-0.008,0.174
281.0,1.038,-0.010,0.168
282.0,1.039,-0.011,0.174
283.0,1.045,-0.010,0.177
284.0,1.043,-0.011,0.171
285.0,1.039,-0.013,0.171
286.0,1.041,-0.009,0.161
287.0,1.042,-0.009,0.164
288.0,1.039,-0.015,0.170
