timestamp,signal_x,signal_y,signal_z
0.0,1.047,-0.013,0.189
1.0,1.047,-0.018,0.183
2.0,1.041,-0.013,0.185
3.0,1.037,-0.013,0.183
4.0,1.035,-0.009,0.186
5.0,1.043,-0.002,0.184
6.0,1.044,-0.011,0.182
7.0,1.036,-0.011,0.184
8.0,1.029,-0.008,0.191
9.0,1.044,-0.003,0.181
10.0,1.045,-0.011,0.182
11.0,1.036,-0.014,0.178
12.0,1.038,-0.014,0.176
13.0,1.044,-0.011,0.176
14.0,1.038,-0.010,0.191
15.0,1.031,-0.013,0.189
16.0,1.041,-0.012,0.183
17.0,1.042,-0.015,0.182
18.0,1.041,-0.015,0.183
19.0,1.044,-0.017,0.191
20.0,1.045,-0.009,0.180
21.0,1.040,-0.014,0.175
22.0,1.038,-0.011,0.175
23.0,1.045,-0.009,0.175
24.0,1.046,-0.006,0.167
25.0,1.040,-0.003,0.169
26.0,1.042,-0.009,0.176
27.0,1.036,-0.014,0.178
28.0,1.043,-0.013,0.185
29.0,1.044,-0.011,0.182
30.0,1.040,-0.007,0.187
31.0,1.035,-0.008,0.189
32.0,1.039,-0.011,0.188
33.0,1.046,-0.002,0.187
34.0,1.039,-0.009,0.186
35.0,1.040,-0.011,0.195
36.0,1.041,-0.011,0.190
37.0,1.040,-0.008,0.186
38.0,1.040,-0.015,0.176
39.0,1.040,-0.015,0.176
40.0,1.039,-0.013,0.172
41.0,1.041,-0.013,0.174
42.0,1.032,-0.013,0.175
43.0,1.038,-0.009,0.172
44.0,1.040,-0.010,0.182
45.0,1.041,-0.008,0.186
46.0,1.041,-0.016,0.190
47.0,1.046,-0.013,0.188
48.0,1.051,-0.006,0.182
49.0,1.046,-0.006,0.190
50.0,1.041,-0.010,0.186
51.0,1.043,-0.006,0.186
52.0,1.045,-0.005,0.188
53.0,1.042,-0.010,0.192
54.0,1.043,-0.013,0.191
55.0,1.045,-0.010,0.186
56.0,1.046,-0.009,0.178
57.0,1.032,-0.009,0.175
58.0,1.035,-0.014,0.177
59.0,1.039,-0.013,0.173
60.0,1.038,-0.007,0.176
61.0,1.035,-0.011,0.171
62.0,1.043,-0.011,0.182
63.0,1.045,-0.011,0.180
64.0,1.036,-0.013,0.184
65.0,1.036,-0.009,0.200
66.0,1.045,-0.007,0.184
67.0,1.044,-0.007,0.187
68.0,1.041,-0.004,0.191
69.0,1.038,-0.012,0.183
70.0,1.039,-0.010,0.178
71.0,1.038,-0.011,0.185
72.0,1.039,-0.010,0.187
73.0,1.043,-0.009,0.176
74.0,1.036,-0.013,0.177
75.0,1.034,-0.011,0.185
76.0,1.039,-0.008,0.182
77.0,1.047,-0.012,0.179
78.0,1.045,-0.010,0.184
79.0,1.038,-0.006,0.182
80.0,1.042,-0.013,0.175
81.0,1.042,-0.013,0.181
82.0,1.042,-0.009,0.190
83.0,1.044,-0.016,0.186
84.0,1.036,-0.009,0.180
85.0,1.035,-0.004,0.179
86.0,1.039,-0.004,0.178
87.0,1.039,-0.007,0.175
88.0,1.035,-0.011,0.176
89.0,1.041,-0.013,0.186
90.0,1.041,-0.015,0.187
91.0,1.046,-0.014,0.183
92.0,1.043,-0.013,0.193
93.0,1.044,-0.008,0.186
94.0,1.040,-0.007,0.189
95.0,1.037,-0.008,0.184
96.0,1.039,-0.009,0.187
97.0,1.034,-0.006,0.187
98.0,1.039,-0.004,0.179
99.0,1.037,-0.007,0.181
100.0,1.036,-0.013,0.183
101.0,1.033,-0.012,0.179
102.0,1.039,-0.012,0.169
103.0,1.038,-0.015,0.177
104.0,1.036,-0.012,0.189
105.0,1.040,-0.013,0.195
106.0,1.040,-0.015,0.186
107.0,1.036,-0.014,0.186
108.0,1.040,-0.010,0.184
109.0,1.039,-0.010,0.193
110.0,1.038,-0.006,0.185
111.0,1.047,-0.006,0.191
112.0,1.041,-0.009,0.184
113.0,1.035,-0.006,0.184
114.0,1.041,-0.006,0.172
115.0,1.040,-0.010,0.177
116.0,1.038,-0.010,0.173
117.0,1.040,-0.006,0.177
118.0,1.041,-0.008,0.179
119.0,1.043,-0.012,0.180
120.0,1.035,-0.015,0.186
121.0,1.037,-0.009,0.186
122.0,1.042,-0.013,0.186
123.0,1.041,-0.016,0.182
124.0,1.031,-0.006,0.189
125.0,1.032,-0.012,0.186
126.0,1.048,-0.010,0.186
127.0,1.046,-0.010,0.187
128.0,1.037,-0.010,0.184
129.0,1.038,-0.009,0.182
130.0,1.042,-0.010,0.176
131.0,1.043,-0.013,0.174
132.0,1.039,-0.015,0.177
133.0,1.037,-0.017,0.173
134.0,1.042,-0.015,0.173
135.0,1.036,-0.014,0.175
136.0,1.040,-0.013,0.184
137.0,1.036,-0.010,0.182
138.0,1.038,-0.008,0.186
139.0,1.038,-0.009,0.187
140.0,1.035,-0.007,0.191
141.0,1.042,-0.010,0.182
142.0,1.049,-0.012,0.175
143.0,1.041,-0.010,0.190
144.0,1.044,-0.002,0.185
145.0,1.041,-0.002,0.192
146.0,1.042,-0.008,0.192
147.0,1.038,-0.014,0.189
148.0,1.038,-0.012,0.181
149.0,1.040,-0.013,0.182
150.0,1.039,-0.006,0.178
151.0,1.034,-0.009,0.171
152.0,1.040,-0.015,0.172
153.0,1.038,-0.009,0.179
154.0,1.039,-0.006,0.191
155.0,1.042,-0.014,0.186
156.0,1.040,-0.016,0.186
157.0,1.041,-0.013,0.177
158.0,1.039,-0.009,0.179
159.0,1.036,-0.015,0.168
160.0,1.041,-0.014,0.180
161.0,1.040,-0.009,0.190
162.0,1.035,-0.012,0.175
163.0,1.037,-0.010,0.178
164.0,1.042,-0.008,0.186
165.0,1.040,-0.010,0.190
166.0,1.042,-0.011,0.200
167.0,1.047,-0.009,0.189
168.0,1.047,-0.009,0.180
169.0,1.037,-0.006,0.181
170.0,1.043,-0.010,0.185
171.0,1.042,-0.010,0.189
172.0,1.041,-0.006,0.189
173.0,1.039,-0.012,0.182
174.0,1.038,-0.009,0.171
175.0,1.038,-0.009,0.178
176.0,1.046,-0.013,0.168
177.0,1.039,-0.015,0.171
178.0,1.035,-0.010,0.171
179.0,1.039,-0.014,0.182
180.0,1.042,-0.012,0.177
181.0,1.036,-0.010,0.179
182.0,1.039,-0.008,0.186
183.0,1.044,-0.009,0.186
184.0,1.043,-0.010,0.193
185.0,1.041,-0.002,0.190
186.0,1.040,-0.005,0.188
187.0,1.035,-0.005,0.187
188.0,1.041,-0.009,0.190
189.0,1.044,-0.008,0.178
190.0,1.044,-0.009,0.170
191.0,1.037,-0.010,0.182
192.0,1.039,-0.015,0.176
193.0,1.041,-0.011,0.186
194.0,1.041,-0.011,0.180
195.0,1.043,-0.012,0.188
196.0,1.039,-0.009,0.186
197.0,1.041,-0.006,0.177
198.0,1.037,-0.011,0.185
199.0,1.033,-0.012,0.184
200.0,1.037,-0.014,0.183
201.0,1.048,-0.009,0.179
202.0,1.046,-0.010,0.177
203.0,1.044,-0.006,0.178
204.0,1.047,-0.010,0.182
205.0,1.041,-0.009,0.173
206.0,1.039,-0.011,0.176
207.0,1.031,-0.015,0.180
208.0,1.041,-0.010,0.185
209.0,1.042,-0.008,0.182
210.0,1.036,-0.007,0.177
211.0,1.040,-0.006,0.180
212.0,1.045,-0.006,0.182
213.0,1.045,-0.009,0.189
214.0,1.046,-0.012,0.197
215.0,1.050,-0.013,0.193
216.0,1.046,-0.008,0.186
217.0,1.038,-0.011,0.185
218.0,1.037,-0.009,0.184
219.0,1.048,-0.004,0.175
220.0,1.053,-0.007,0.177
221.0,1.032,-0.006,0.177
222.0,1.034,-0.006,0.180
223.0,1.041,-0.010,0.179
224.0,1.039,-0.008,0.178
225.0,1.027,-0.002,0.203
226.0,1.028,-0.004,0.200
227.0,1.039,-0.008,0.186
228.0,1.042,-0.012,0.186
229.0,1.043,-0.007,0.182
230.0,1.041,-0.003,0.171
231.0,1.044,-0.011,0.173
232.0,1.037,-0.010,0.184
233.0,1.040,-0.013,0.184
234.0,1.039,-0.008,0.184
235.0,1.035,-0.010,0.180
236.0,1.037,-0.019,0.177
237.0,1.041,-0.013,0.177
238.0,1.045,-0.007,0.175
239.0,1.040,-0.010,0.182
240.0,1.036,-0.014,0.187
241.0,1.040,-0.012,0.182
242.0,1.037,-0.011,0.177
243.0,1.038,-0.008,0.197
244.0,1.043,-0.007,0.196
245.0,1.042,-0.005,0.180
246.0,1.044,-0.009,0.184
247.0,1.041,-0.010,0.177
248.0,1.036,-0.012,0.180
249.0,1.040,-0.018,0.175
250.0,1.037,-0.009,0.180
251.0,1.043,-0.011,0.172
252.0,1.035,-0.010,0.165
253.0,1.036,-0.011,0.174
254.0,1.040,-0.012,0.177
255.0,1.040,-0.012,0.180
256.0,1.038,-0.008,0.185
257.0,1.036,-0.010,0.179
258.0,1.043,-0.011,0.173
259.0,1.039,-0.013,0.185
260.0,1.036,-0.008,0.194
261.0,1.039,-0.009,0.198
262.0,1.044,-0.010,0.182
263.0,1.043,-0.009,0.189
264.0,1.038,-0.009,0.189
265.0,1.039,-0.018,0.186
266.0,1.041,-0.014,0.188
267.0,1.041,-0.012,0.184
268.0,1.036,-0.010,0.184
269.0,1.046,-0.014,0.179
270.0,1.043,-0.011,0.188
271.0,1.040,-0.011,0.181
272.0,1.040,-0.010,0.168
273.0,1.043,-0.015,0.180
274.0,1.035,-0.015,0.194
275.0,1.036,-0.013,0.193
276.0,1.046,-0.012,0.178
277.0,1.038,-0.007,0.177
278.0,1.030,-0.011,0.180
279.0,1.043,-0.010,0.175
280.0,1.044,-0.006,0.174
281.0,1.038,-0.007,0.178
282.0,1.034,-0.006,0.176
283.0,1.043,-0.007,0.178
284.0,1.046,-0.009,0.190
285.0,1.044,-0.010,0.205
286.0,1.045,-0.004,0.196
287.0,1.048,-0.003,0.190
288.0,1.041,-0.013,0.192
289.0,1.038,-0.012,0.192
290.0,1.048,-0.005,0.179
291.0,1.049,-0.010,0.179
292.0,1.034,-0.009,0.179
293.0,1.036,-0.010,0.183
294.0,1.043,-0.012,0.178
295.0,1.036,-0.018,0.179
296.0,1.039,-0.011,0.184
297.0,1.042,-0.007,0.182
298.0,1.041,-0.009,0.184
299.0,1.040,-0.008,0.176
300.0,1.039,-0.018,0.178
301.0,1.048,-0.011,0.185
302.0,1.046,-0.008,0.186
303.0,1.042,-0.008,0.189
304.0,1.041,-0.009,0.178
305.0,1.051,-0.005,0.177
306.0,1.048,-0.007,0.179
307.0,1.037,-0.011,0.190
308.0,1.042,-0.013,0.192
309.0,1.041,-0.011,0.187
310.0,1.040,-0.010,0.183
311.0,1.045,-0.013,0.175
312.0,1.038,-0.014,0.176
313.0,1.040,-0.010,0.170
314.0,1.042,-0.013,0.180
315.0,1.032,-0.010,0.177
316.0,1.034,-0.008,0.181
317.0,1.035,-0.008,0.176
318.0,1.042,-0.008,0.177
319.0,1.040,-0.010,0.186
320.0,1.037,-0.007,0.188
321.0,1.039,-0.011,0.188
322.0,1.035,-0.011,0.198
323.0,1.031,-0.007,0.196
324.0,1.039,-0.006,0.187
325.0,1.043,-0.004,0.182
326.0,1.038,-0.008,0.189
327.0,1.034,-0.013,0.193
328.0,1.036,-0.015,0.183
329.0,1.032,-0.012,0.176
330.0,1.036,-0.012,0.175
331.0,1.045,-0.012,0.177
332.0,1.047,-0.014,0.175
333.0,1.046,-0.011,0.183
334.0,1.033,-0.012,0.175
335.0,1.033,-0.005,0.178
336.0,1.049,-0.010,0.188
337.0,1.049,-0.009,0.182
338.0,1.039,-0.012,0.184
339.0,1.032,-0.008,0.192
340.0,1.040,-0.002,0.177
341.0,1.037,-0.002,0.179
342.0,1.031,-0.011,0.194
343.0,1.041,-0.007,0.185
344.0,1.052,-0.006,0.180
345.0,1.041,-0.009,0.185
346.0,1.038,-0.010,0.186
347.0,1.041,-0.014,0.181
348.0,1.034,-0.015,0.178
349.0,1.032,-0.010,0.192
350.0,1.037,-0.007,0.187
351.0,1.040,-0.010,0.182
352.0,1.041,-0.010,0.185
353.0,1.032,-0.012,0.193
354.0,1.039,-0.003,0.180
355.0,1.053,-0.012,0.167
356.0,1.047,-0.011,0.169
357.0,1.036,-0.011,0.181
358.0,1.043,-0.010,0.184
359.0,1.041,-0.006,0.182
360.0,1.040,-0.015,0.185
361.0,1.044,-0.011,0.197
362.0,1.052,-0.009,0.190
363.0,1.042,-0.007,0.185
364.0,1.031,-0.004,0.197
365.0,1.043,-0.009,0.193
366.0,1.048,-0.010,0.178
367.0,1.037,-0.018,0.184
368.0,1.035,-0.016,0.182
369.0,1.049,-0.010,0.164
370.0,1.044,-0.007,0.167
371.0,1.025,-0.011,0.177
372.0,1.036,-0.010,0.176
373.0,1.052,-0.008,0.176
374.0,1.041,-0.011,0.190
375.0,1.022,-0.006,0.188
376.0,1.042,-0.008,0.179
377.0,1.047,-0.014,0.183
378.0,1.035,-0.010,0.195
379.0,1.036,-0.007,0.187
380.0,1.050,-0.006,0.185
381.0,1.040,-0.010,0.191
382.0,1.033,-0.007,0.183
383.0,1.038,-0.009,0.178
384.0,1.046,-0.011,0.169
385.0,1.039,-0.010,0.171
386.0,1.036,-0.010,0.176
387.0,1.041,-0.013,0.172
388.0,1.042,-0.012,0.177
389.0,1.033,-0.016,0.179
390.0,1.040,-0.012,0.181
391.0,1.041,-0.010,0.183
392.0,1.037,-0.011,0.192
393.0,1.041,-0.008,0.186
394.0,1.045,-0.005,0.188
395.0,1.035,-0.011,0.193
396.0,1.035,-0.004,0.190
397.0,1.042,-0.001,0.191
398.0,1.041,-0.002,0.184
399.0,1.041,-0.013,0.186
400.0,1.042,-0.011,0.173
401.0,1.036,-0.014,0.179
402.0,1.029,-0.012,0.183
403.0,1.034,-0.018,0.183
404.0,1.039,-0.014,0.183
405.0,1.046,-0.010,0.172
406.0,1.044,-0.011,0.194
407.0,1.045,-0.012,0.185
408.0,1.039,-0.008,0.185
409.0,1.039,-0.007,0.187
410.0,1.035,-0.009,0.193
411.0,1.039,-0.006,0.190
412.0,1.035,-0.008,0.189
413.0,1.031,-0.006,0.192
414.0,1.039,-0.008,0.188
415.0,1.043,-0.013,0.171
416.0,1.035,-0.015,0.175
417.0,1.031,-0.014,0.178
418.0,1.036,-0.013,0.177
419.0,1.044,-0.017,0.169
420.0,1.040,-0.014,0.186
421.0,1.039,-0.012,0.195
422.0,1.044,-0.017,0.190
423.0,1.043,-0.017,0.181
424.0,1.042,-0.012,0.183
425.0,1.048,-0.010,0.177
426.0,1.038,-0.006,0.168
427.0,1.024,-0.007,0.190
428.0,1.034,-0.006,0.187
429.0,1.054,-0.012,0.176
430.0,1.044,-0.015,0.177
431.0,1.029,-0.007,0.186
432.0,1.042,-0.010,0.176
433.0,1.049,-0.008,0.176
434.0,1.030,-0.011,0.190
435.0,1.038,-0.012,0.188
436.0,1.056,-0.005,0.178
437.0,1.045,-0.010,0.182
438.0,1.030,-0.015,0.198
439.0,1.044,-0.011,0.181
440.0,1.053,-0.006,0.181
441.0,1.033,-0.006,0.188
442.0,1.032,-0.005,0.181
443.0,1.041,-0.011,0.170
444.0,1.034,-0.012,0.169
445.0,1.031,-0.012,0.178
446.0,1.044,-0.007,0.175
447.0,1.036,-0.011,0.183
448.0,1.033,-0.013,0.189
449.0,1.044,-0.014,0.186
450.0,1.047,-0.014,0.180
451.0,1.033,-0.006,0.191
452.0,1.036,-0.001,0.199
453.0,1.050,-0.009,0.194
454.0,1.038,-0.001,0.196
455.0,1.041,-0.006,0.200
456.0,1.046,-0.009,0.185
457.0,1.041,-0.018,0.182
458.0,1.028,-0.013,0.182
459.0,1.038,-0.006,0.177
460.0,1.050,-0.015,0.166
461.0,1.032,-0.016,0.177
462.0,1.031,-0.012,0.187
463.0,1.048,-0.009,0.178
464.0,1.044,-0.007,0.175
465.0,1.036,-0.008,0.183
466.0,1.036,-0.011,0.184
467.0,1.044,-0.010,0.175
468.0,1.039,-0.010,0.181
469.0,1.036,-0.008,0.186
470.0,1.046,-0.012,0.180
471.0,1.044,-0.011,0.186
472.0,1.038,-0.006,0.183
473.0,1.039,-0.010,0.181
474.0,1.045,-0.007,0.183
475.0,1.041,-0.007,0.182
476.0,1.039,-0.012,0.181
477.0,1.033,-0.015,0.188
478.0,1.034,-0.008,0.185
479.0,1.039,-0.012,0.186
480.0,1.040,-0.011,0.181
481.0,1.038,-0.006,0.176
482.0,1.038,-0.013,0.196
483.0,1.041,-0.014,0.191
484.0,1.041,-0.014,0.188
485.0,1.046,-0.011,0.185
486.0,1.048,-0.013,0.183
487.0,1.037,-0.017,0.179
488.0,1.038,-0.011,0.170
489.0,1.048,-0.016,0.176
490.0,1.040,-0.011,0.175
491.0,1.031,-0.012,0.177
492.0,1.040,-0.009,0.175
493.0,1.045,-0.008,0.178
494.0,1.043,-0.008,0.185
495.0,1.039,-0.012,0.190
496.0,1.038,-0.014,0.198
497.0,1.043,-0.012,0.195
498.0,1.042,-0.011,0.184
499.0,1.038,-0.010,0.178
500.0,1.039,-0.015,0.175
501.0,1.036,-0.015,0.178
502.0,1.038,-0.013,0.185
503.0,1.043,-0.013,0.189
504.0,1.042,-0.012,0.177
505.0,1.040,-0.009,0.178
506.0,1.043,-0.008,0.173
507.0,1.038,-0.010,0.177
508.0,1.035,-0.011,0.178
509.0,1.042,-0.008,0.178
510.0,1.038,-0.012,0.182
511.0,1.038,-0.012,0.178
512.0,1.041,-0.006,0.193
513.0,1.047,-0.005,0.188
514.0,1.043,-0.010,0.189
515.0,1.040,-0.013,0.192
516.0,1.044,-0.014,0.186
517.0,1.040,-0.005,0.185
518.0,1.033,-0.005,0.186
519.0,1.039,-0.013,0.178
520.0,1.040,-0.012,0.169
521.0,1.036,-0.011,0.173
522.0,1.035,-0.011,0.169
523.0,1.041,-0.012,0.174
524.0,1.040,-0.011,0.182
525.0,1.040,-0.016,0.177
526.0,1.044,-0.013,0.175
527.0,1.047,-0.015,0.177
528.0,1.037,-0.016,0.186
529.0,1.040,-0.007,0.191
530.0,1.041,-0.011,0.185
531.0,1.043,-0.012,0.182
532.0,1.034,-0.011,0.193
533.0,1.046,-0.011,0.182
534.0,1.043,-0.008,0.182
535.0,1.038,-0.009,0.186
536.0,1.041,-0.010,0.183
537.0,1.044,-0.012,0.183
538.0,1.038,-0.011,0.177
539.0,1.038,-0.013,0.181
540.0,1.036,-0.014,0.173
541.0,1.044,-0.009,0.186
542.0,1.040,-0.013,0.178
543.0,1.042,-0.019,0.177
544.0,1.040,-0.011,0.184
545.0,1.041,-0.005,0.188
546.0,1.046,-0.004,0.189
547.0,1.040,-0.013,0.182
548.0,1.033,-0.010,0.182
549.0,1.041,-0.012,0.183
550.0,1.041,-0.014,0.181
551.0,1.027,-0.009,0.183
552.0,1.035,-0.005,0.183
553.0,1.040,-0.012,0.177
554.0,1.036,-0.008,0.183
555.0,1.037,-0.008,0.194
556.0,1.040,-0.004,0.187
557.0,1.042,-0.011,0.185
558.0,1.038,-0.011,0.184
559.0,1.042,-0.014,0.181
560.0,1.047,-0.011,0.181
561.0,1.040,-0.010,0.184
562.0,1.032,-0.006,0.187
563.0,1.038,-0.011,0.179
564.0,1.048,-0.007,0.183
565.0,1.042,-0.008,0.184
566.0,1.041,-0.010,0.183
567.0,1.041,-0.012,0.179
568.0,1.033,-0.011,0.173
569.0,1.036,-0.007,0.178
570.0,1.040,-0.010,0.174
571.0,1.037,-0.012,0.186
572.0,1.035,-0.013,0.180
573.0,1.035,-0.010,0.180
574.0,1.038,-0.018,0.195
575.0,1.041,-0.017,0.187
576.0,1.039,-0.012,0.185
577.0,1.038,-0.013,0.182
578.0,1.034,-0.009,0.182
579.0,1.038,-0.008,0.165
580.0,1.035,-0.009,0.179
581.0,1.032,-0.012,0.187
582.0,1.033,-0.008,0.178
583.0,1.040,-0.008,0.180
584.0,1.036,-0.007,0.188
585.0,1.038,-0.011,0.186
586.0,1.044,-0.005,0.175
587.0,1.035,-0.004,0.189
588.0,1.039,-0.002,0.184
589.0,1.048,-0.009,0.175
590.0,1.046,-0.008,0.177
591.0,1.031,-0.009,0.181
592.0,1.032,-0.008,0.180
593.0,1.041,-0.011,0.170
594.0,1.041,-0.010,0.177
595.0,1.039,-0.014,0.193
596.0,1.049,-0.007,0.187
597.0,1.039,-0.008,0.179
598.0,1.032,-0.009,0.188
599.0,1.045,-0.011,0.185
600.0,1.051,-0.012,0.187
601.0,1.038,-0.017,0.193
602.0,1.034,-0.011,0.186
603.0,1.047,-0.013,0.185
604.0,1.037,-0.004,0.192
605.0,1.037,-0.007,0.186
606.0,1.047,-0.011,0.180
607.0,1.039,-0.014,0.178
608.0,1.029,-0.006,0.186
