timestamp,signal_x,signal_y,signal_z
0.0,1.040,-0.008,0.152
1.0,1.037,-0.009,0.166
2.0,1.037,-0.005,0.178
3.0,1.042,-0.016,0.177
4.0,1.040,-0.008,0.191
5.0,1.039,-0.013,0.177
6.0,1.042,-0.006,0.177
7.0,1.035,-0.015,0.184
8.0,1.047,-0.009,0.176
9.0,1.055,-0.019,0.160
10.0,1.033,0.005,0.175
11.0,1.015,-0.011,0.179
12.0,1.050,0.006,0.174
13.0,1.062,-0.021,0.171
14.0,1.029,-0.009,0.187
15.0,1.028,-0.018,0.190
16.0,1.051,-0.011,0.150
17.0,1.035,-0.018,0.167
18.0,1.034,-0.007,0.187
19.0,1.061,-0.020,0.163
20.0,1.057,-0.002,0.162
21.0,1.026,-0.010,0.183
22.0,1.034,0.004,0.177
23.0,1.059,-0.012,0.161
24.0,1.040,-0.009,0.186
25.0,1.019,-0.019,0.191
26.0,1.048,-0.006,0.177
27.0,1.052,-0.017,0.170
28.0,1.039,-0.008,0.170
29.0,1.037,-0.028,0.154
30.0,1.036,-0.008,0.143
31.0,1.032,-0.011,0.168
32.0,1.043,-0.004,0.163
33.0,1.044,-0.016,0.168
34.0,1.028,-0.011,0.185
35.0,1.034,-0.009,0.185
36.0,1.046,-0.003,0.171
37.0,1.045,-0.013,0.187
38.0,1.053,-0.003,0.181
39.0,1.057,-0.021,0.173
40.0,1.040,0.004,0.177
41.0,1.035,-0.015,0.187
42.0,1.045,0.001,0.172
43.0,1.045,-0.013,0.159
44.0,1.022,-0.001,0.184
45.0,1.025,-0.019,0.185
46.0,1.050,-0.008,0.167
47.0,1.036,-0.021,0.173
48.0,1.039,-0.010,0.173
49.0,1.069,-0.023,0.156
50.0,1.041,-0.007,0.163
51.0,1.014,-0.012,0.184
52.0,1.045,-0.004,0.168
53.0,1.058,-0.016,0.153
54.0,1.026,-0.003,0.182
55.0,1.022,-0.014,0.192
56.0,1.047,-0.007,0.169
57.0,1.044,-0.006,0.176
58.0,1.039,-0.001,0.187
59.0,1.052,-0.022,0.172
60.0,1.047,-0.002,0.163
61.0,1.032,-0.009,0.179
62.0,1.041,0.000,0.174
63.0,1.045,-0.013,0.168
64.0,1.035,-0.013,0.179
65.0,1.035,-0.018,0.173
66.0,1.037,-0.018,0.181
67.0,1.035,-0.019,0.191
68.0,1.051,-0.007,0.178
69.0,1.071,-0.024,0.158
70.0,1.036,-0.002,0.177
71.0,1.033,-0.011,0.189
72.0,1.052,0.006,0.159
73.0,1.040,-0.012,0.159
74.0,1.026,-0.010,0.174
75.0,1.033,-0.016,0.169
76.0,1.047,-0.012,0.167
77.0,1.023,-0.003,0.188
78.0,1.037,-0.009,0.183
79.0,1.070,-0.022,0.160
80.0,1.041,-0.009,0.181
81.0,1.026,-0.024,0.195
82.0,1.055,0.000,0.161
83.0,1.053,-0.007,0.152
84.0,1.020,-0.024,0.188
85.0,1.016,-0.012,0.180
86.0,1.056,-0.023,0.161
87.0,1.056,-0.007,0.176
88.0,1.025,-0.007,0.190
89.0,1.036,-0.022,0.162
90.0,1.054,-0.001,0.159
91.0,1.050,-0.018,0.159
92.0,1.018,0.001,0.187
93.0,1.027,-0.011,0.179
94.0,1.058,-0.007,0.161
95.0,1.031,-0.018,0.174
96.0,1.018,-0.012,0.197
97.0,1.048,-0.006,0.179
98.0,1.062,-0.004,0.161
99.0,1.042,-0.022,0.186
100.0,1.032,-0.002,0.190
101.0,1.072,-0.032,0.162
102.0,1.051,0.016,0.160
103.0,1.007,-0.025,0.190
104.0,1.028,-0.006,0.166
105.0,1.058,-0.040,0.145
106.0,1.037,-0.000,0.160
107.0,1.008,-0.026,0.189
108.0,1.056,0.013,0.175
109.0,1.064,-0.027,0.175
110.0,1.040,-0.001,0.190
111.0,1.044,-0.028,0.177
112.0,1.056,0.009,0.171
113.0,1.038,-0.016,0.186
114.0,1.022,0.006,0.178
115.0,1.036,-0.043,0.171
116.0,1.041,0.017,0.159
117.0,1.027,-0.026,0.174
118.0,1.034,0.014,0.169
119.0,1.048,-0.032,0.172
120.0,1.053,-0.002,0.167
121.0,1.046,-0.021,0.177
122.0,1.049,0.007,0.161
123.0,1.033,-0.030,0.182
124.0,1.029,0.015,0.180
125.0,1.055,-0.049,0.179
126.0,1.036,0.016,0.167
127.0,1.022,-0.028,0.185
128.0,1.048,0.018,0.173
129.0,1.051,-0.039,0.167
130.0,1.038,-0.006,0.182
131.0,1.044,-0.016,0.193
132.0,1.061,0.001,0.159
133.0,1.020,-0.019,0.187
134.0,1.006,0.006,0.204
135.0,1.067,-0.031,0.161
136.0,1.075,0.004,0.138
137.0,0.993,-0.016,0.186
138.0,1.019,0.007,0.187
139.0,1.088,-0.015,0.137
140.0,1.052,-0.023,0.158
141.0,0.990,-0.013,0.216
142.0,1.050,-0.008,0.165
143.0,1.077,-0.006,0.146
144.0,1.008,0.004,0.198
145.0,1.026,-0.035,0.186
146.0,1.082,-0.005,0.137
147.0,1.036,-0.005,0.174
148.0,0.998,0.000,0.206
149.0,1.051,-0.022,0.160
150.0,1.068,-0.023,0.151
151.0,1.025,0.001,0.202
152.0,1.050,-0.015,0.185
153.0,1.068,-0.006,0.165
154.0,1.018,-0.009,0.199
155.0,1.040,-0.009,0.189
156.0,1.067,-0.018,0.142
157.0,1.017,-0.006,0.173
158.0,1.012,-0.006,0.208
159.0,1.078,-0.011,0.153
160.0,1.058,-0.029,0.161
161.0,1.007,0.008,0.206
162.0,1.053,-0.011,0.173
163.0,1.071,-0.005,0.156
164.0,1.003,-0.009,0.205
165.0,1.026,-0.010,0.191
166.0,1.087,-0.018,0.129
167.0,1.012,-0.001,0.167
168.0,0.987,-0.012,0.212
169.0,1.089,-0.008,0.144
170.0,1.076,-0.033,0.147
171.0,0.985,-0.002,0.219
172.0,1.043,-0.013,0.196
173.0,1.106,0.003,0.133
174.0,1.015,-0.010,0.206
175.0,1.006,-0.004,0.214
176.0,1.079,-0.028,0.131
177.0,1.044,0.003,0.159
178.0,0.994,-0.003,0.214
179.0,1.061,-0.008,0.149
180.0,1.069,-0.025,0.138
181.0,0.995,0.008,0.214
182.0,1.034,-0.014,0.206
183.0,1.090,-0.010,0.144
184.0,1.027,-0.018,0.194
185.0,1.018,0.001,0.212
186.0,1.076,-0.031,0.145
187.0,1.035,0.006,0.161
188.0,0.991,-0.018,0.213
189.0,1.070,-0.011,0.139
190.0,1.071,-0.024,0.138
191.0,0.998,0.006,0.203
192.0,1.024,-0.005,0.192
193.0,1.086,-0.008,0.136
194.0,1.031,-0.009,0.199
195.0,1.021,0.005,0.211
196.0,1.078,-0.025,0.147
197.0,1.030,-0.004,0.167
198.0,0.980,-0.005,0.203
199.0,1.068,-0.018,0.152
200.0,1.081,-0.016,0.134
201.0,0.991,-0.007,0.218
202.0,1.026,-0.003,0.204
203.0,1.102,-0.004,0.133
204.0,1.034,-0.013,0.193
205.0,1.000,-0.004,0.224
206.0,1.077,-0.020,0.143
207.0,1.057,0.001,0.158
208.0,0.987,-0.010,0.207
209.0,1.055,-0.021,0.145
210.0,1.076,-0.015,0.129
211.0,1.009,-0.011,0.200
212.0,1.016,0.003,0.200
213.0,1.083,-0.016,0.139
214.0,1.048,-0.005,0.178
215.0,1.016,-0.001,0.217
216.0,1.060,-0.019,0.157
217.0,1.050,-0.009,0.162
218.0,1.008,-0.008,0.204
219.0,1.065,-0.026,0.146
220.0,1.069,-0.004,0.134
221.0,1.001,-0.025,0.198
222.0,1.012,0.009,0.182
223.0,1.075,-0.018,0.142
224.0,1.048,-0.003,0.171
225.0,1.014,-0.002,0.209
226.0,1.061,-0.016,0.156
227.0,1.045,-0.015,0.164
228.0,1.008,0.008,0.199
229.0,1.069,-0.024,0.153
230.0,1.067,0.001,0.133
231.0,1.000,-0.022,0.195
232.0,1.015,0.006,0.199
233.0,1.089,-0.020,0.143
234.0,1.059,-0.011,0.178
235.0,0.993,-0.012,0.224
236.0,1.052,-0.005,0.173
237.0,1.080,-0.008,0.152
238.0,1.018,0.005,0.183
239.0,1.034,-0.037,0.172
240.0,1.063,0.003,0.134
241.0,1.028,-0.030,0.167
242.0,1.004,0.014,0.197
243.0,1.059,-0.026,0.170
244.0,1.072,-0.003,0.157
245.0,1.025,-0.012,0.204
246.0,1.040,-0.005,0.185
247.0,1.058,-0.019,0.175
248.0,1.043,0.003,0.186
249.0,1.043,-0.034,0.177
250.0,1.046,0.013,0.148
251.0,1.033,-0.028,0.169
252.0,1.012,0.014,0.190
253.0,1.039,-0.028,0.165
254.0,1.062,-0.001,0.159
255.0,1.033,-0.012,0.193
256.0,1.044,-0.001,0.179
257.0,1.054,-0.027,0.167
258.0,1.040,-0.002,0.174
259.0,1.049,-0.035,0.167
260.0,1.047,0.012,0.147
261.0,1.019,-0.033,0.179
262.0,1.026,0.017,0.194
263.0,1.066,-0.021,0.164
264.0,1.061,-0.006,0.162
265.0,0.996,-0.015,0.206
266.0,1.027,0.001,0.182
267.0,1.080,-0.017,0.158
268.0,1.058,0.006,0.167
269.0,1.017,-0.042,0.181
270.0,1.038,0.004,0.152
271.0,1.044,-0.031,0.155
272.0,1.011,0.008,0.189
273.0,1.035,-0.031,0.173
274.0,1.078,-0.007,0.158
275.0,1.036,-0.011,0.196
276.0,1.019,0.008,0.204
277.0,1.061,-0.014,0.172
278.0,1.071,-0.002,0.158
279.0,1.034,-0.024,0.184
280.0,1.018,0.008,0.174
281.0,1.040,-0.021,0.160
282.0,1.036,0.012,0.161
283.0,1.035,-0.029,0.169
284.0,1.054,-0.001,0.156
285.0,1.032,-0.010,0.177
286.0,1.027,0.007,0.189
287.0,1.054,-0.022,0.186
288.0,1.061,-0.001,0.161
289.0,1.048,-0.025,0.175
290.0,1.036,0.002,0.177
291.0,1.033,-0.023,0.178
292.0,1.028,0.004,0.190
293.0,1.048,-0.021,0.172
294.0,1.060,-0.012,0.162
295.0,1.022,-0.018,0.193
296.0,1.022,0.011,0.195
297.0,1.069,-0.012,0.167
298.0,1.069,-0.008,0.159
299.0,1.027,-0.026,0.179
300.0,1.038,0.002,0.172
301.0,1.048,-0.014,0.158
302.0,1.022,0.005,0.172
303.0,1.030,-0.021,0.190
304.0,1.069,-0.008,0.149
305.0,1.042,-0.016,0.176
306.0,1.008,0.002,0.204
307.0,1.051,-0.016,0.178
