timestamp,signal_x,signal_y,signal_z
0.0,1.034,-0.009,0.176
1.0,1.037,0.000,0.173
2.0,1.050,0.001,0.162
3.0,1.039,-0.001,0.172
4.0,1.036,-0.008,0.175
5.0,1.042,-0.008,0.177
6.0,1.045,-0.011,0.174
7.0,1.039,-0.007,0.172
8.0,1.041,-0.011,0.179
9.0,1.039,-0.012,0.177
10.0,1.043,-0.003,0.178
11.0,1.038,-0.008,0.176
12.0,1.044,-0.007,0.168
13.0,1.052,-0.005,0.170
14.0,1.041,-0.009,0.171
15.0,1.037,-0.010,0.179
16.0,1.048,-0.011,0.182
17.0,1.047,-0.008,0.185
18.0,1.048,-0.008,0.174
19.0,1.041,-0.008,0.172
20.0,1.041,-0.013,0.171
21.0,1.044,-0.007,0.170
22.0,1.041,-0.008,0.174
23.0,1.038,-0.010,0.176
24.0,1.041,-0.011,0.170
25.0,1.042,-0.014,0.174
26.0,1.037,-0.012,0.179
27.0,1.046,-0.011,0.173
28.0,1.042,-0.016,0.172
29.0,1.033,-0.012,0.170
30.0,1.036,-0.010,0.176
31.0,1.044,-0.023,0.166
32.0,1.033,-0.010,0.164
33.0,1.034,-0.012,0.178
34.0,1.033,-0.013,0.177
35.0,1.042,-0.008,0.173
36.0,1.037,-0.016,0.170
37.0,1.042,-0.015,0.175
38.0,1.052,-0.009,0.177
39.0,1.046,-0.012,0.175
40.0,1.036,-0.010,0.185
41.0,1.038,-0.012,0.180
42.0,1.038,-0.015,0.177
43.0,1.042,-0.009,0.179
44.0,1.040,-0.010,0.176
45.0,1.041,-0.013,0.170
46.0,1.042,-0.010,0.174
47.0,1.041,-0.009,0.180
48.0,1.038,-0.016,0.170
49.0,1.040,-0.012,0.167
50.0,1.038,-0.013,0.174
51.0,1.041,-0.008,0.174
52.0,1.038,-0.011,0.173
53.0,1.032,-0.014,0.175
54.0,1.031,-0.015,0.173
55.0,1.041,-0.003,0.172
56.0,1.043,-0.008,0.173
57.0,1.043,-0.010,0.175
58.0,1.044,-0.011,0.178
59.0,1.042,-0.015,0.181
60.0,1.037,-0.011,0.178
61.0,1.040,-0.010,0.168
62.0,1.044,-0.011,0.165
63.0,1.046,-0.009,0.163
64.0,1.044,-0.015,0.169
65.0,1.036,-0.015,0.170
66.0,1.037,-0.010,0.167
67.0,1.044,-0.009,0.170
68.0,1.039,-0.014,0.179
69.0,1.035,-0.009,0.171
70.0,1.040,-0.008,0.176
71.0,1.041,-0.010,0.175
72.0,1.045,-0.009,0.173
73.0,1.042,-0.014,0.179
74.0,1.042,-0.013,0.172
75.0,1.045,-0.011,0.176
76.0,1.036,-0.015,0.183
77.0,1.041,-0.008,0.178
78.0,1.051,-0.011,0.169
79.0,1.040,-0.011,0.177
80.0,1.034,-0.008,0.172
81.0,1.043,-0.011,0.166
82.0,1.044,-0.014,0.167
83.0,1.035,-0.010,0.173
84.0,1.036,-0.013,0.173
85.0,1.041,-0.010,0.171
86.0,1.051,-0.011,0.166
87.0,1.041,-0.017,0.168
88.0,1.036,-0.017,0.172
89.0,1.042,-0.008,0.167
90.0,1.044,-0.015,0.175
91.0,1.042,-0.008,0.171
92.0,1.037,-0.009,0.177
93.0,1.041,-0.012,0.180
94.0,1.041,-0.008,0.181
95.0,1.039,-0.006,0.185
96.0,1.043,-0.009,0.181
97.0,1.048,-0.009,0.172
98.0,1.045,-0.014,0.169
99.0,1.032,-0.010,0.175
100.0,1.039,-0.008,0.177
101.0,1.045,-0.013,0.174
102.0,1.047,-0.005,0.167
103.0,1.043,-0.009,0.174
104.0,1.044,-0.012,0.169
105.0,1.038,-0.008,0.165
