timestamp,signal_x,signal_y,signal_z
0.0,1.044,-0.016,0.190
1.0,1.042,-0.016,0.180
2.0,1.042,-0.011,0.180
3.0,1.040,-0.010,0.187
4.0,1.035,-0.005,0.181
5.0,1.035,-0.010,0.180
6.0,1.039,-0.008,0.175
7.0,1.039,-0.014,0.187
8.0,1.038,-0.011,0.182
9.0,1.038,-0.008,0.181
10.0,1.038,-0.010,0.177
11.0,1.039,-0.006,0.182
12.0,1.043,-0.010,0.185
13.0,1.041,-0.017,0.182
14.0,1.036,-0.013,0.189
15.0,1.040,-0.010,0.185
16.0,1.044,-0.010,0.185
17.0,1.041,-0.013,0.186
18.0,1.030,-0.012,0.186
19.0,1.037,-0.011,0.181
20.0,1.041,-0.010,0.173
21.0,1.043,-0.010,0.173
22.0,1.044,-0.011,0.185
23.0,1.043,-0.010,0.194
24.0,1.038,-0.008,0.183
25.0,1.036,-0.008,0.177
26.0,1.044,-0.008,0.195
27.0,1.044,-0.006,0.196
28.0,1.039,-0.008,0.192
29.0,1.040,-0.016,0.182
30.0,1.040,-0.008,0.183
31.0,1.044,-0.009,0.181
32.0,1.044,-0.011,0.186
33.0,1.038,-0.010,0.193
34.0,1.035,-0.011,0.195
35.0,1.031,-0.011,0.185
36.0,1.042,-0.009,0.185
37.0,1.043,-0.013,0.190
38.0,1.043,-0.010,0.190
39.0,1.039,-0.010,0.186
40.0,1.045,-0.014,0.174
41.0,1.042,-0.015,0.182
42.0,1.037,-0.016,0.182
43.0,1.043,-0.013,0.177
44.0,1.048,-0.011,0.180
45.0,1.042,-0.011,0.171
46.0,1.038,-0.011,0.180
47.0,1.037,-0.010,0.182
48.0,1.038,-0.011,0.186
49.0,1.035,-0.012,0.186
50.0,1.036,-0.008,0.188
51.0,1.047,-0.007,0.181
52.0,1.042,-0.011,0.186
53.0,1.037,-0.007,0.185
54.0,1.038,-0.009,0.177
55.0,1.045,-0.011,0.189
56.0,1.042,-0.009,0.191
57.0,1.037,-0.007,0.190
58.0,1.037,-0.014,0.182
59.0,1.044,-0.009,0.171
60.0,1.038,-0.012,0.180
61.0,1.033,-0.012,0.181
62.0,1.041,-0.011,0.181
63.0,1.043,-0.015,0.181
64.0,1.039,-0.011,0.184
65.0,1.043,-0.004,0.182
66.0,1.037,-0.006,0.175
67.0,1.036,-0.008,0.179
68.0,1.032,-0.008,0.187
69.0,1.031,-0.013,0.183
70.0,1.040,-0.012,0.181
71.0,1.041,-0.009,0.188
72.0,1.041,-0.011,0.192
73.0,1.038,-0.018,0.174
74.0,1.039,-0.008,0.177
75.0,1.039,-0.010,0.175
76.0,1.041,-0.016,0.174
77.0,1.041,-0.013,0.172
78.0,1.043,-0.011,0.180
79.0,1.046,-0.002,0.180
80.0,1.041,-0.008,0.179
81.0,1.041,-0.012,0.183
82.0,1.038,-0.006,0.179
83.0,1.036,-0.007,0.183
84.0,1.036,-0.015,0.183
