timestamp,signal_x,signal_y,signal_z
0.0,1.045,-0.004,0.184
1.0,1.036,-0.008,0.176
2.0,1.031,-0.010,0.185
3.0,1.039,-0.013,0.189
4.0,1.044,-0.011,0.190
5.0,1.046,-0.009,0.185
6.0,1.038,-0.012,0.188
7.0,1.037,-0.012,0.192
8.0,1.044,-0.015,0.184
9.0,1.047,-0.005,0.177
10.0,1.042,-0.009,0.175
11.0,1.037,-0.007,0.180
12.0,1.034,-0.012,0.183
13.0,1.039,-0.015,0.181
14.0,1.043,-0.010,0.179
15.0,1.032,-0.013,0.172
16.0,1.032,-0.014,0.178
17.0,1.039,-0.014,0.181
18.0,1.040,-0.016,0.183
19.0,1.036,-0.015,0.181
20.0,1.033,-0.013,0.195
21.0,1.040,-0.012,0.195
22.0,1.040,-0.009,0.190
23.0,1.045,-0.012,0.189
24.0,1.045,-0.009,0.187
25.0,1.043,-0.004,0.194
26.0,1.045,-0.008,0.190
27.0,1.040,-0.011,0.174
28.0,1.041,-0.017,0.182
29.0,1.039,-0.012,0.179
30.0,1.044,-0.011,0.186
31.0,1.037,-0.009,0.178
32.0,1.040,-0.008,0.183
33.0,1.050,-0.006,0.186
34.0,1.044,-0.014,0.188
35.0,1.039,-0.016,0.181
36.0,1.040,-0.012,0.185
37.0,1.040,-0.010,0.180
38.0,1.041,-0.013,0.190
39.0,1.045,-0.007,0.189
40.0,1.043,-0.010,0.189
41.0,1.040,-0.010,0.196
42.0,1.033,-0.006,0.188
43.0,1.037,-0.006,0.180
44.0,1.038,-0.010,0.180
45.0,1.035,-0.008,0.175
46.0,1.033,-0.007,0.182
47.0,1.045,-0.010,0.186
48.0,1.040,-0.013,0.177
49.0,1.038,-0.012,0.184
50.0,1.039,-0.009,0.191
51.0,1.040,-0.010,0.188
52.0,1.046,-0.006,0.184
53.0,1.045,-0.005,0.189
54.0,1.043,-0.009,0.183
55.0,1.041,0.002,0.192
56.0,1.040,-0.006,0.197
57.0,1.039,-0.009,0.189
58.0,1.035,-0.010,0.189
59.0,1.038,-0.010,0.191
60.0,1.045,-0.012,0.186
61.0,1.037,-0.008,0.177
62.0,1.033,-0.013,0.189
63.0,1.042,-0.014,0.185
64.0,1.040,-0.011,0.177
65.0,1.040,-0.009,0.187
66.0,1.039,-0.014,0.181
67.0,1.042,-0.012,0.177
68.0,1.051,-0.011,0.175
69.0,1.040,-0.007,0.185
70.0,1.039,-0.009,0.181
71.0,1.044,-0.011,0.181
72.0,1.031,-0.008,0.187
73.0,1.030,-0.012,0.188
74.0,1.042,-0.013,0.179
75.0,1.047,-0.010,0.174
76.0,1.036,-0.013,0.184
77.0,1.035,-0.010,0.180
78.0,1.049,-0.015,0.180
79.0,1.042,-0.011,0.191
80.0,1.038,-0.018,0.194
81.0,1.039,-0.014,0.186
82.0,1.045,-0.014,0.187
83.0,1.038,-0.009,0.190
84.0,1.041,-0.006,0.181
85.0,1.043,-0.005,0.178
86.0,1.044,-0.009,0.184
87.0,1.038,-0.011,0.175
88.0,1.037,-0.010,0.173
89.0,1.033,-0.008,0.172
90.0,1.037,-0.011,0.175
91.0,1.044,-0.006,0.173
92.0,1.045,-0.013,0.180
93.0,1.042,-0.013,0.188
94.0,1.039,-0.012,0.189
95.0,1.035,-0.006,0.184
96.0,1.033,-0.009,0.192
97.0,1.031,-0.006,0.192
98.0,1.037,-0.009,0.178
99.0,1.045,-0.006,0.186
100.0,1.039,-0.011,0.188
101.0,1.044,-0.013,0.185
