timestamp,signal_x,signal_y,signal_z
0.0,1.038,-0.012,0.189
1.0,1.038,-0.012,0.189
2.0,1.029,-0.007,0.200
3.0,1.054,-0.006,0.172
4.0,1.050,-0.010,0.157
5.0,1.032,-0.013,0.175
6.0,1.041,-0.014,0.166
7.0,1.051,-0.012,0.161
8.0,1.033,-0.003,0.169
9.0,1.031,-0.017,0.179
10.0,1.047,-0.019,0.165
11.0,1.042,-0.013,0.170
12.0,1.032,-0.010,0.189
13.0,1.042,-0.007,0.183
14.0,1.048,-0.007,0.180
15.0,1.033,-0.011,0.174
16.0,1.037,-0.001,0.176
17.0,1.041,-0.004,0.169
18.0,1.035,-0.010,0.179
19.0,1.035,-0.010,0.179
20.0,1.050,-0.009,0.161
21.0,1.040,-0.011,0.171
22.0,1.024,-0.010,0.180
23.0,1.050,-0.007,0.162
24.0,1.047,-0.017,0.161
25.0,1.029,-0.007,0.184
26.0,1.032,-0.011,0.173
27.0,1.051,-0.013,0.167
28.0,1.036,-0.007,0.178
29.0,1.037,-0.007,0.182
30.0,1.056,-0.008,0.170
31.0,1.045,-0.013,0.171
32.0,1.020,-0.019,0.185
33.0,1.039,-0.011,0.170
34.0,1.050,-0.012,0.161
35.0,1.030,-0.013,0.172
36.0,1.033,-0.008,0.183
37.0,1.050,-0.012,0.170
38.0,1.045,-0.009,0.175
39.0,1.036,-0.014,0.186
40.0,1.045,-0.007,0.175
41.0,1.048,-0.008,0.177
42.0,1.042,-0.002,0.181
43.0,1.039,-0.015,0.180
44.0,1.048,-0.016,0.171
45.0,1.046,-0.010,0.176
46.0,1.039,-0.011,0.170
47.0,1.044,-0.012,0.162
48.0,1.039,-0.011,0.166
49.0,1.035,-0.016,0.179
50.0,1.044,-0.008,0.161
51.0,1.044,-0.014,0.163
52.0,1.041,-0.013,0.181
53.0,1.042,-0.014,0.168
54.0,1.045,-0.017,0.160
55.0,1.036,-0.017,0.180
56.0,1.037,-0.008,0.179
57.0,1.047,-0.010,0.174
58.0,1.045,-0.003,0.188
59.0,1.038,-0.010,0.190
60.0,1.047,-0.014,0.184
61.0,1.040,-0.017,0.179
62.0,1.032,-0.011,0.178
63.0,1.040,-0.020,0.157
64.0,1.047,-0.012,0.160
65.0,1.033,-0.017,0.174
66.0,1.036,-0.011,0.175
67.0,1.047,-0.013,0.168
68.0,1.041,-0.010,0.162
69.0,1.029,-0.018,0.177
70.0,1.039,-0.010,0.175
71.0,1.051,-0.014,0.164
72.0,1.031,-0.013,0.179
73.0,1.035,-0.009,0.181
74.0,1.047,-0.017,0.172
75.0,1.042,-0.012,0.179
76.0,1.032,-0.013,0.174
77.0,1.036,-0.013,0.161
78.0,1.038,-0.012,0.168
79.0,1.044,-0.012,0.171
80.0,1.041,-0.010,0.169
81.0,1.039,-0.011,0.175
82.0,1.028,-0.010,0.176
83.0,1.036,-0.007,0.171
84.0,1.047,-0.007,0.174
85.0,1.030,-0.013,0.181
86.0,1.035,-0.011,0.183
87.0,1.053,-0.011,0.171
88.0,1.044,-0.008,0.175
89.0,1.038,-0.009,0.185
90.0,1.048,-0.011,0.174
91.0,1.050,-0.016,0.176
92.0,1.042,-0.010,0.181
93.0,1.044,-0.012,0.177
94.0,1.049,-0.013,0.165
95.0,1.035,-0.014,0.178
96.0,1.032,-0.016,0.175
97.0,1.047,-0.014,0.167
98.0,1.048,-0.008,0.173
99.0,1.042,-0.012,0.185
100.0,1.047,-0.011,0.181
101.0,1.045,-0.013,0.172
102.0,1.036,-0.010,0.186
103.0,1.035,-0.007,0.174
104.0,1.047,-0.012,0.167
