timestamp,signal_x,signal_y,signal_z
0.0,1.027,-0.010,0.179
1.0,1.037,-0.009,0.181
2.0,1.045,-0.010,0.172
3.0,1.047,-0.013,0.181
4.0,1.041,-0.019,0.179
5.0,1.040,-0.011,0.172
6.0,1.039,-0.010,0.175
7.0,1.037,-0.010,0.178
8.0,1.041,-0.009,0.178
9.0,1.039,-0.019,0.167
10.0,1.034,-0.013,0.168
11.0,1.040,-0.008,0.175
12.0,1.050,-0.012,0.172
13.0,1.039,-0.013,0.175
14.0,1.039,-0.009,0.178
15.0,1.048,-0.012,0.179
16.0,1.052,-0.007,0.174
17.0,1.045,-0.013,0.176
18.0,1.035,-0.013,0.167
19.0,1.040,-0.010,0.179
20.0,1.046,-0.012,0.180
21.0,1.036,-0.013,0.173
22.0,1.036,-0.015,0.178
23.0,1.044,-0.011,0.178
24.0,1.043,-0.014,0.177
25.0,1.044,-0.014,0.178
26.0,1.040,-0.014,0.180
27.0,1.041,-0.010,0.173
28.0,1.048,-0.009,0.183
29.0,1.038,-0.010,0.176
30.0,1.044,-0.008,0.177
31.0,1.047,-0.007,0.168
32.0,1.040,-0.007,0.162
33.0,1.029,-0.008,0.171
34.0,1.037,-0.011,0.172
35.0,1.038,-0.010,0.166
36.0,1.035,-0.007,0.177
37.0,1.041,-0.012,0.172
38.0,1.040,-0.010,0.165
39.0,1.042,-0.011,0.177
40.0,1.044,-0.006,0.185
41.0,1.038,-0.012,0.182
42.0,1.047,-0.012,0.182
43.0,1.044,-0.006,0.183
44.0,1.042,-0.010,0.176
45.0,1.042,-0.010,0.173
46.0,1.048,-0.010,0.178
47.0,1.043,-0.007,0.175
48.0,1.042,-0.005,0.169
49.0,1.042,-0.006,0.164
50.0,1.048,-0.009,0.171
51.0,1.036,-0.016,0.173
52.0,1.037,-0.018,0.176
53.0,1.040,-0.011,0.166
54.0,1.041,-0.010,0.169
55.0,1.042,-0.009,0.168
56.0,1.038,-0.008,0.175
57.0,1.043,-0.012,0.177
58.0,1.047,-0.015,0.179
59.0,1.042,-0.011,0.185
60.0,1.034,-0.013,0.175
61.0,1.036,-0.011,0.170
62.0,1.046,-0.012,0.174
63.0,1.038,-0.015,0.184
64.0,1.036,-0.009,0.171
65.0,1.043,-0.004,0.168
66.0,1.041,-0.010,0.167
67.0,1.038,-0.011,0.177
68.0,1.034,-0.010,0.175
69.0,1.047,-0.009,0.169
70.0,1.044,-0.004,0.178
71.0,1.031,-0.009,0.177
72.0,1.041,-0.012,0.171
73.0,1.051,-0.014,0.159
74.0,1.040,-0.014,0.167
75.0,1.033,-0.011,0.173
76.0,1.051,-0.011,0.170
77.0,1.050,-0.009,0.167
78.0,1.033,-0.010,0.172
79.0,1.025,-0.009,0.167
80.0,1.042,-0.013,0.164
81.0,1.051,-0.014,0.169
82.0,1.037,-0.012,0.167
83.0,1.036,-0.019,0.176
84.0,1.042,-0.015,0.177
85.0,1.044,-0.009,0.183
86.0,1.040,-0.009,0.185
87.0,1.041,-0.013,0.178
88.0,1.044,-0.009,0.176
89.0,1.041,-0.008,0.177
90.0,1.037,-0.008,0.178
91.0,1.043,-0.012,0.175
92.0,1.041,-0.008,0.173
93.0,1.043,-0.006,0.161
94.0,1.034,-0.014,0.170
95.0,1.034,-0.012,0.176
96.0,1.039,-0.012,0.173
97.0,1.036,-0.012,0.163
98.0,1.036,-0.008,0.168
99.0,1.041,-0.004,0.172
100.0,1.042,-0.004,0.175
101.0,1.043,-0.006,0.180
102.0,1.043,-0.010,0.185
103.0,1.043,-0.013,0.182
104.0,1.038,-0.009,0.183
105.0,1.039,-0.011,0.174
106.0,1.037,-0.003,0.174
107.0,1.050,-0.010,0.182
108.0,1.045,-0.016,0.176
109.0,1.043,-0.013,0.180
110.0,1.038,-0.014,0.170
111.0,1.037,-0.016,0.176
112.0,1.046,-0.013,0.183
113.0,1.042,-0.013,0.178
114.0,1.040,-0.017,0.176
115.0,1.050,-0.015,0.167
116.0,1.039,-0.013,0.174
117.0,1.031,-0.007,0.179
118.0,1.042,-0.011,0.174
119.0,1.042,-0.010,0.170
120.0,1.033,-0.009,0.174
121.0,1.034,-0.006,0.176
122.0,1.046,-0.015,0.168
123.0,1.042,-0.012,0.171
124.0,1.032,-0.010,0.172
125.0,1.036,-0.010,0.174
126.0,1.044,-0.009,0.166
127.0,1.034,-0.017,0.167
128.0,1.030,-0.015,0.174
129.0,1.039,-0.012,0.178
130.0,1.052,-0.015,0.173
131.0,1.045,-0.011,0.173
132.0,1.044,-0.012,0.172
133.0,1.044,-0.010,0.173
134.0,1.043,-0.009,0.173
135.0,1.043,-0.007,0.168
136.0,1.042,-0.009,0.172
137.0,1.042,-0.009,0.167
138.0,1.039,-0.010,0.172
139.0,1.038,-0.012,0.173
140.0,1.040,-0.004,0.177
141.0,1.038,-0.010,0.172
142.0,1.035,-0.011,0.176
143.0,1.040,-0.006,0.182
144.0,1.038,-0.016,0.177
145.0,1.044,-0.015,0.170
146.0,1.040,-0.012,0.177
147.0,1.035,-0.007,0.185
148.0,1.039,-0.008,0.176
149.0,1.047,-0.007,0.174
150.0,1.048,-0.008,0.165
151.0,1.036,-0.007,0.169
152.0,1.041,-0.008,0.165
153.0,1.043,-0.010,0.161
154.0,1.035,-0.014,0.168
155.0,1.038,-0.015,0.171
156.0,1.042,-0.012,0.155
