timestamp,signal_x,signal_y,signal_z
0.0,1.024,-0.016,0.186
1.0,1.035,-0.026,0.176
2.0,1.044,-0.016,0.165
3.0,1.036,-0.006,0.179
4.0,1.041,-0.021,0.173
5.0,1.036,-0.001,0.167
6.0,1.026,-0.009,0.179
7.0,1.046,0.001,0.178
8.0,1.054,-0.007,0.178
9.0,1.040,-0.010,0.187
10.0,1.036,-0.011,0.184
11.0,1.053,-0.018,0.165
12.0,1.031,-0.023,0.171
13.0,1.019,-0.013,0.185
14.0,1.053,-0.014,0.162
15.0,1.054,-0.007,0.152
16.0,1.016,-0.011,0.194
17.0,1.035,-0.004,0.200
18.0,1.074,-0.010,0.168
19.0,1.045,-0.012,0.183
20.0,1.015,-0.017,0.189
21.0,1.049,-0.015,0.156
22.0,1.062,-0.016,0.148
23.0,1.028,-0.010,0.180
24.0,1.030,-0.019,0.165
25.0,1.056,-0.008,0.145
26.0,1.042,-0.007,0.167
27.0,1.032,0.000,0.175
28.0,1.046,-0.014,0.170
29.0,1.053,-0.012,0.176
30.0,1.040,-0.010,0.186
31.0,1.040,-0.020,0.179
32.0,1.041,-0.019,0.179
33.0,1.039,-0.006,0.178
34.0,1.051,-0.022,0.167
35.0,1.049,-0.011,0.162
36.0,1.024,-0.015,0.169
37.0,1.035,-0.001,0.168
38.0,1.048,-0.005,0.164
39.0,1.041,-0.011,0.181
40.0,1.034,-0.012,0.186
41.0,1.057,-0.011,0.162
42.0,1.038,-0.013,0.171
43.0,1.020,-0.008,0.198
44.0,1.055,-0.019,0.170
45.0,1.062,-0.022,0.157
46.0,1.025,-0.016,0.180
47.0,1.030,-0.004,0.184
48.0,1.059,-0.010,0.166
49.0,1.047,-0.010,0.177
50.0,1.015,-0.013,0.199
51.0,1.041,-0.016,0.175
52.0,1.062,-0.015,0.164
53.0,1.034,-0.011,0.180
54.0,1.042,-0.028,0.166
55.0,1.049,-0.006,0.151
56.0,1.036,-0.007,0.173
57.0,1.033,-0.001,0.178
58.0,1.049,-0.013,0.167
59.0,1.048,-0.012,0.178
60.0,1.029,-0.013,0.180
61.0,1.033,-0.010,0.183
62.0,1.036,-0.010,0.188
63.0,1.050,0.001,0.183
64.0,1.064,-0.020,0.165
65.0,1.049,-0.008,0.162
66.0,1.027,-0.012,0.180
67.0,1.038,-0.003,0.180
68.0,1.048,-0.011,0.170
69.0,1.034,-0.010,0.187
70.0,1.035,-0.005,0.184
71.0,1.052,-0.014,0.166
72.0,1.036,-0.016,0.175
73.0,1.027,-0.016,0.182
74.0,1.059,-0.018,0.161
75.0,1.053,-0.013,0.155
76.0,1.017,-0.010,0.189
77.0,1.031,-0.002,0.183
78.0,1.068,-0.007,0.154
79.0,1.035,-0.012,0.167
80.0,1.002,-0.013,0.193
81.0,1.041,-0.010,0.169
82.0,1.058,-0.014,0.161
83.0,1.040,-0.012,0.179
84.0,1.045,-0.024,0.173
85.0,1.051,-0.012,0.156
86.0,1.031,-0.013,0.174
87.0,1.029,-0.001,0.176
88.0,1.046,-0.013,0.161
89.0,1.050,-0.010,0.176
90.0,1.030,-0.014,0.174
91.0,1.041,-0.016,0.170
92.0,1.049,-0.014,0.178
93.0,1.042,-0.006,0.186
94.0,1.060,-0.025,0.174
95.0,1.050,-0.004,0.160
96.0,1.026,-0.007,0.179
97.0,1.037,0.002,0.175
98.0,1.042,-0.011,0.155
99.0,1.019,-0.012,0.170
100.0,1.019,-0.012,0.184
101.0,1.054,-0.018,0.156
102.0,1.045,-0.024,0.168
103.0,1.038,-0.009,0.189
104.0,1.060,-0.015,0.169
105.0,1.058,-0.003,0.171
106.0,1.024,-0.004,0.185
107.0,1.036,-0.007,0.173
108.0,1.063,-0.011,0.147
109.0,1.036,-0.011,0.171
110.0,1.006,-0.016,0.201
111.0,1.045,-0.012,0.174
112.0,1.056,-0.012,0.162
113.0,1.031,-0.006,0.185
114.0,1.047,-0.017,0.178
115.0,1.059,-0.005,0.155
116.0,1.038,-0.012,0.181
117.0,1.025,-0.002,0.183
118.0,1.044,-0.015,0.165
119.0,1.043,-0.012,0.164
120.0,1.025,-0.016,0.184
121.0,1.031,-0.019,0.177
122.0,1.034,-0.017,0.186
