timestamp,signal_x,signal_y,signal_z
0.0,1.034,-0.014,0.173
1.0,1.031,-0.011,0.170
2.0,1.041,-0.009,0.174
3.0,1.046,-0.000,0.180
4.0,1.036,-0.005,0.183
5.0,1.034,-0.012,0.186
6.0,1.040,-0.003,0.181
7.0,1.043,-0.009,0.178
8.0,1.036,-0.012,0.184
9.0,1.032,-0.012,0.177
10.0,1.044,-0.020,0.175
11.0,1.038,-0.017,0.169
12.0,1.035,-0.013,0.171
13.0,1.041,-0.015,0.169
14.0,1.035,-0.017,0.177
15.0,1.043,-0.014,0.174
16.0,1.043,-0.010,0.172
17.0,1.036,-0.006,0.178
18.0,1.047,-0.007,0.173
19.0,1.043,-0.011,0.181
20.0,1.033,-0.012,0.184
21.0,1.042,-0.013,0.181
22.0,1.040,-0.014,0.167
23.0,1.037,-0.008,0.174
24.0,1.034,-0.008,0.177
25.0,1.040,-0.011,0.174
26.0,1.044,-0.005,0.173
27.0,1.044,-0.011,0.176
28.0,1.035,-0.018,0.187
29.0,1.036,-0.009,0.173
30.0,1.040,-0.010,0.169
31.0,1.033,-0.014,0.165
32.0,1.039,-0.018,0.170
33.0,1.038,-0.016,0.173
34.0,1.038,-0.012,0.177
35.0,1.039,-0.015,0.180
36.0,1.045,-0.013,0.190
37.0,1.048,-0.007,0.172
38.0,1.044,-0.012,0.179
39.0,1.033,-0.009,0.179
40.0,1.037,-0.010,0.167
41.0,1.041,-0.012,0.180
42.0,1.036,-0.006,0.186
43.0,1.040,0.000,0.177
44.0,1.045,-0.012,0.185
45.0,1.040,-0.018,0.201
46.0,1.050,-0.011,0.190
47.0,1.048,-0.001,0.171
48.0,1.023,-0.017,0.200
49.0,1.035,-0.012,0.191
50.0,1.067,-0.010,0.159
51.0,1.047,-0.010,0.169
52.0,1.017,-0.019,0.184
53.0,1.040,-0.007,0.171
54.0,1.066,-0.012,0.162
55.0,1.039,-0.020,0.196
56.0,1.018,-0.006,0.180
57.0,1.058,-0.001,0.179
58.0,1.052,-0.011,0.172
59.0,1.030,-0.007,0.195
60.0,1.045,-0.011,0.199
61.0,1.056,-0.000,0.151
62.0,1.036,-0.008,0.176
63.0,1.022,-0.008,0.180
64.0,1.045,-0.011,0.158
65.0,1.046,-0.008,0.167
66.0,1.031,-0.010,0.189
67.0,1.029,-0.011,0.186
68.0,1.041,-0.011,0.177
69.0,1.049,-0.009,0.167
70.0,1.045,-0.014,0.192
71.0,1.043,-0.012,0.183
72.0,1.034,-0.015,0.177
73.0,1.032,-0.012,0.182
74.0,1.050,-0.006,0.169
75.0,1.039,-0.012,0.171
76.0,1.028,-0.008,0.191
77.0,1.040,-0.005,0.182
78.0,1.050,-0.007,0.169
79.0,1.035,-0.011,0.187
80.0,1.030,-0.011,0.189
81.0,1.045,-0.008,0.171
82.0,1.052,-0.002,0.184
83.0,1.036,-0.014,0.191
84.0,1.039,-0.014,0.181
85.0,1.056,-0.010,0.175
86.0,1.045,-0.014,0.191
87.0,1.036,-0.007,0.177
88.0,1.050,-0.013,0.183
89.0,1.045,-0.013,0.174
90.0,1.040,-0.003,0.185
91.0,1.031,-0.018,0.194
92.0,1.039,-0.008,0.171
93.0,1.031,-0.014,0.164
94.0,1.031,-0.010,0.168
95.0,1.024,-0.021,0.170
96.0,1.032,-0.008,0.158
97.0,1.030,-0.019,0.167
98.0,1.035,-0.011,0.161
99.0,1.043,-0.011,0.181
100.0,1.054,-0.011,0.191
101.0,1.054,-0.007,0.203
102.0,1.054,-0.013,0.208
103.0,1.050,-0.013,0.193
104.0,1.051,-0.010,0.187
105.0,1.038,-0.010,0.176
106.0,1.024,-0.014,0.165
107.0,1.033,-0.018,0.160
108.0,1.045,-0.013,0.147
109.0,1.022,-0.011,0.158
110.0,1.020,-0.014,0.179
111.0,1.048,-0.013,0.179
112.0,1.061,-0.012,0.175
113.0,1.039,-0.015,0.190
114.0,1.026,-0.016,0.196
115.0,1.050,-0.003,0.190
116.0,1.056,-0.012,0.168
117.0,1.022,-0.021,0.178
118.0,1.027,-0.014,0.185
119.0,1.063,-0.003,0.173
120.0,1.055,-0.004,0.180
121.0,1.019,-0.016,0.193
122.0,1.035,-0.011,0.176
123.0,1.058,-0.008,0.153
124.0,1.035,-0.006,0.182
125.0,1.017,-0.006,0.193
126.0,1.048,-0.013,0.188
127.0,1.067,-0.006,0.173
128.0,1.043,-0.016,0.187
129.0,1.018,-0.015,0.181
130.0,1.035,-0.001,0.156
131.0,1.034,-0.010,0.176
132.0,1.031,-0.009,0.185
133.0,1.059,-0.013,0.164
134.0,1.057,-0.010,0.176
135.0,1.023,-0.015,0.196
136.0,1.024,-0.013,0.168
137.0,1.058,-0.008,0.164
138.0,1.045,-0.013,0.178
139.0,1.021,-0.015,0.183
140.0,1.050,-0.014,0.185
141.0,1.072,-0.005,0.172
142.0,1.033,-0.011,0.195
143.0,1.016,-0.012,0.195
144.0,1.058,-0.002,0.176
145.0,1.058,-0.009,0.156
146.0,1.015,-0.008,0.175
147.0,1.018,-0.010,0.170
