timestamp,signal_x,signal_y,signal_z
0.0,1.036,-0.011,0.174
1.0,1.040,-0.016,0.180
2.0,1.050,-0.008,0.177
3.0,1.041,-0.014,0.183
4.0,1.032,-0.007,0.185
5.0,1.037,-0.009,0.183
6.0,1.041,-0.010,0.176
7.0,1.039,-0.009,0.176
8.0,1.041,-0.007,0.179
9.0,1.040,-0.010,0.181
10.0,1.041,-0.008,0.183
11.0,1.039,-0.009,0.173
12.0,1.044,-0.012,0.174
13.0,1.035,-0.010,0.165
14.0,1.032,-0.014,0.166
15.0,1.038,-0.011,0.168
16.0,1.041,-0.014,0.169
17.0,1.040,-0.012,0.173
18.0,1.037,-0.011,0.179
19.0,1.041,-0.010,0.182
20.0,1.042,-0.007,0.187
21.0,1.048,-0.001,0.191
22.0,1.047,-0.007,0.184
23.0,1.037,-0.009,0.175
24.0,1.040,-0.007,0.177
25.0,1.043,-0.009,0.173
26.0,1.037,-0.014,0.176
27.0,1.040,-0.014,0.175
28.0,1.041,-0.014,0.167
29.0,1.036,-0.013,0.167
30.0,1.040,-0.010,0.168
31.0,1.040,-0.010,0.169
32.0,1.048,-0.015,0.165
33.0,1.049,-0.015,0.172
34.0,1.037,-0.016,0.182
35.0,1.037,-0.015,0.179
36.0,1.050,-0.013,0.175
37.0,1.044,-0.011,0.166
38.0,1.036,-0.006,0.177
39.0,1.038,-0.011,0.174
40.0,1.040,-0.008,0.176
41.0,1.042,-0.006,0.170
42.0,1.034,-0.010,0.168
43.0,1.036,-0.013,0.181
44.0,1.047,-0.008,0.177
45.0,1.046,-0.006,0.176
46.0,1.035,-0.009,0.183
47.0,1.048,-0.012,0.183
48.0,1.047,-0.014,0.171
49.0,1.045,-0.007,0.170
50.0,1.044,-0.012,0.171
51.0,1.044,-0.010,0.175
52.0,1.051,-0.008,0.175
53.0,1.039,-0.012,0.170
54.0,1.038,-0.016,0.178
55.0,1.045,-0.010,0.176
56.0,1.041,-0.008,0.171
57.0,1.031,-0.006,0.172
58.0,1.037,-0.011,0.173
59.0,1.038,-0.010,0.178
60.0,1.038,-0.007,0.180
61.0,1.039,-0.010,0.178
62.0,1.048,-0.010,0.182
63.0,1.051,-0.014,0.179
64.0,1.048,-0.011,0.181
65.0,1.039,-0.009,0.182
66.0,1.043,-0.010,0.174
67.0,1.047,-0.013,0.181
68.0,1.048,-0.008,0.175
69.0,1.045,-0.009,0.172
70.0,1.035,-0.010,0.174
71.0,1.033,-0.010,0.174
72.0,1.039,-0.008,0.166
73.0,1.037,-0.013,0.163
74.0,1.034,-0.014,0.158
75.0,1.037,-0.010,0.173
76.0,1.042,-0.009,0.181
77.0,1.040,-0.009,0.178
78.0,1.040,-0.009,0.180
79.0,1.036,-0.009,0.181
80.0,1.045,-0.008,0.181
81.0,1.043,-0.010,0.179
82.0,1.040,-0.013,0.182
83.0,1.043,-0.012,0.181
84.0,1.044,-0.014,0.170
85.0,1.035,-0.017,0.175
86.0,1.031,-0.017,0.168
87.0,1.039,-0.012,0.169
88.0,1.043,-0.011,0.165
89.0,1.042,-0.011,0.169
90.0,1.036,-0.012,0.164
91.0,1.039,-0.010,0.169
92.0,1.040,-0.009,0.167
93.0,1.044,-0.006,0.167
94.0,1.038,-0.009,0.177
95.0,1.042,-0.015,0.180
96.0,1.051,-0.012,0.173
97.0,1.046,-0.012,0.174
98.0,1.039,-0.011,0.184
99.0,1.036,-0.017,0.168
100.0,1.044,-0.013,0.159
101.0,1.044,-0.012,0.168
102.0,1.042,-0.014,0.178
103.0,1.041,-0.015,0.179
104.0,1.039,-0.012,0.173
105.0,1.034,-0.008,0.181
106.0,1.033,-0.014,0.186
107.0,1.032,-0.009,0.177
108.0,1.042,-0.005,0.178
109.0,1.048,-0.004,0.167
110.0,1.037,-0.010,0.177
111.0,1.035,-0.007,0.179
112.0,1.039,-0.006,0.177
113.0,1.041,-0.010,0.172
114.0,1.037,-0.013,0.173
115.0,1.040,-0.015,0.180
116.0,1.040,-0.013,0.183
117.0,1.032,-0.010,0.172
118.0,1.039,-0.017,0.176
119.0,1.042,-0.017,0.172
120.0,1.042,-0.004,0.176
121.0,1.044,-0.011,0.176
122.0,1.044,-0.016,0.183
123.0,1.039,-0.018,0.183
124.0,1.042,-0.016,0.181
125.0,1.043,-0.012,0.179
126.0,1.045,-0.012,0.170
127.0,1.042,-0.017,0.182
128.0,1.042,-0.011,0.183
129.0,1.039,-0.008,0.180
130.0,1.038,-0.012,0.178
131.0,1.044,-0.008,0.183
132.0,1.037,-0.014,0.178
133.0,1.037,-0.012,0.171
134.0,1.042,-0.010,0.173
135.0,1.042,-0.018,0.165
136.0,1.040,-0.014,0.168
137.0,1.038,-0.010,0.175
138.0,1.039,-0.011,0.172
139.0,1.036,-0.005,0.176
140.0,1.040,-0.005,0.180
141.0,1.046,-0.010,0.179
142.0,1.042,-0.006,0.177
143.0,1.036,-0.007,0.178
144.0,1.043,-0.012,0.176
145.0,1.050,-0.007,0.180
146.0,1.046,-0.008,0.168
147.0,1.033,-0.011,0.166
148.0,1.034,-0.005,0.172
149.0,1.038,-0.007,0.175
150.0,1.040,-0.011,0.183
151.0,1.042,-0.009,0.173
152.0,1.042,-0.012,0.168
153.0,1.039,-0.016,0.178
154.0,1.041,-0.018,0.175
155.0,1.037,-0.016,0.177
156.0,1.043,-0.009,0.176
157.0,1.042,-0.014,0.180
158.0,1.036,-0.014,0.174
159.0,1.038,-0.011,0.182
160.0,1.038,-0.009,0.182
161.0,1.036,-0.009,0.174
162.0,1.042,-0.009,0.178
163.0,1.039,-0.012,0.175
164.0,1.036,-0.016,0.161
165.0,1.033,-0.012,0.170
166.0,1.040,-0.014,0.168
