timestamp,signal_x,signal_y,signal_z
0.0,1.031,-0.006,0.212
1.0,1.037,-0.013,0.211
2.0,1.053,-0.003,0.192
3.0,1.038,-0.014,0.213
4.0,1.061,-0.007,0.204
5.0,1.072,-0.011,0.185
6.0,1.043,-0.012,0.182
7.0,1.010,-0.005,0.189
8.0,1.039,-0.010,0.161
9.0,1.054,-0.013,0.149
10.0,1.029,-0.011,0.163
11.0,1.031,-0.017,0.153
12.0,1.044,-0.014,0.135
13.0,1.031,-0.016,0.160
14.0,1.014,-0.016,0.183
15.0,1.046,-0.017,0.168
16.0,1.064,-0.011,0.172
17.0,1.046,-0.007,0.192
18.0,1.045,-0.005,0.181
19.0,1.038,-0.012,0.177
20.0,1.026,-0.009,0.189
21.0,1.046,-0.010,0.182
22.0,1.062,-0.005,0.175
23.0,1.043,-0.015,0.194
24.0,1.032,-0.004,0.194
25.0,1.044,-0.008,0.187
26.0,1.039,-0.009,0.183
27.0,1.029,-0.008,0.183
28.0,1.056,-0.010,0.167
29.0,1.065,-0.008,0.163
30.0,1.030,-0.007,0.172
31.0,1.021,-0.020,0.173
32.0,1.042,-0.006,0.159
33.0,1.042,-0.009,0.153
34.0,1.043,-0.015,0.166
35.0,1.049,-0.012,0.151
36.0,1.041,-0.012,0.154
37.0,1.022,-0.011,0.162
38.0,1.041,-0.010,0.153
39.0,1.050,-0.011,0.139
40.0,1.043,-0.013,0.162
41.0,1.044,-0.009,0.164
42.0,1.048,-0.015,0.162
43.0,1.022,-0.010,0.185
44.0,1.025,-0.006,0.186
45.0,1.058,-0.016,0.178
46.0,1.057,-0.009,0.191
47.0,1.043,-0.010,0.202
48.0,1.041,-0.012,0.187
49.0,1.044,-0.018,0.186
50.0,1.035,-0.011,0.187
51.0,1.047,-0.019,0.188
52.0,1.060,-0.012,0.155
53.0,1.036,-0.020,0.162
54.0,1.025,-0.008,0.160
55.0,1.034,-0.009,0.149
56.0,1.035,-0.010,0.149
57.0,1.025,-0.010,0.158
58.0,1.041,-0.010,0.153
59.0,1.048,-0.016,0.156
60.0,1.026,-0.008,0.176
61.0,1.029,-0.010,0.174
62.0,1.054,-0.012,0.172
63.0,1.051,-0.009,0.177
64.0,1.047,-0.010,0.187
65.0,1.045,-0.008,0.178
66.0,1.043,-0.006,0.191
67.0,1.027,-0.007,0.202
68.0,1.044,-0.008,0.185
69.0,1.064,-0.007,0.174
70.0,1.046,-0.011,0.182
71.0,1.038,-0.015,0.183
72.0,1.042,-0.010,0.167
73.0,1.032,-0.011,0.176
74.0,1.036,-0.008,0.182
75.0,1.064,-0.008,0.163
76.0,1.056,-0.011,0.155
77.0,1.030,-0.005,0.166
78.0,1.027,-0.008,0.170
79.0,1.047,-0.011,0.164
80.0,1.035,-0.007,0.168
81.0,1.042,-0.012,0.170
82.0,1.052,-0.010,0.160
83.0,1.036,-0.014,0.166
84.0,1.020,-0.008,0.175
85.0,1.035,-0.012,0.170
86.0,1.049,-0.013,0.183
87.0,1.044,-0.017,0.188
88.0,1.052,-0.010,0.182
89.0,1.055,-0.006,0.174
90.0,1.026,-0.010,0.184
91.0,1.025,-0.012,0.188
92.0,1.050,-0.009,0.169
93.0,1.050,-0.009,0.176
94.0,1.049,-0.008,0.176
95.0,1.051,-0.009,0.164
96.0,1.044,-0.015,0.159
97.0,1.028,-0.007,0.173
98.0,1.041,-0.016,0.164
99.0,1.050,-0.013,0.156
100.0,1.046,-0.008,0.168
101.0,1.039,-0.009,0.172
102.0,1.039,-0.012,0.162
103.0,1.034,-0.011,0.172
104.0,1.030,-0.010,0.191
105.0,1.053,-0.010,0.175
106.0,1.057,-0.006,0.170
107.0,1.038,-0.008,0.182
108.0,1.036,-0.008,0.192
109.0,1.046,-0.010,0.177
110.0,1.043,-0.005,0.190
111.0,1.038,-0.009,0.194
112.0,1.049,-0.010,0.174
113.0,1.042,-0.016,0.173
114.0,1.022,-0.007,0.176
115.0,1.033,-0.010,0.175
116.0,1.050,-0.010,0.161
117.0,1.048,-0.011,0.168
118.0,1.041,-0.014,0.172
119.0,1.039,-0.014,0.170
120.0,1.033,-0.010,0.163
121.0,1.024,-0.019,0.174
122.0,1.042,-0.009,0.173
123.0,1.048,-0.003,0.155
124.0,1.050,0.000,0.168
125.0,1.041,-0.002,0.175
126.0,1.036,-0.015,0.181
127.0,1.026,-0.001,0.193
128.0,1.040,-0.013,0.195
129.0,1.052,-0.002,0.180
130.0,1.045,-0.015,0.183
131.0,1.048,-0.009,0.186
132.0,1.041,-0.014,0.187
