timestamp,signal_x,signal_y,signal_z
0.0,1.042,-0.015,0.177
1.0,1.026,-0.007,0.180
2.0,1.046,-0.021,0.195
3.0,1.059,-0.003,0.172
4.0,1.042,-0.011,0.189
5.0,1.023,-0.004,0.200
6.0,1.052,-0.012,0.176
7.0,1.068,-0.010,0.163
8.0,1.034,-0.012,0.189
9.0,1.028,-0.010,0.187
10.0,1.047,-0.017,0.176
11.0,1.039,-0.015,0.183
12.0,1.032,-0.012,0.197
13.0,1.044,-0.002,0.187
14.0,1.045,-0.006,0.185
15.0,1.022,-0.005,0.206
16.0,1.042,-0.004,0.201
17.0,1.070,-0.012,0.171
18.0,1.050,-0.011,0.193
19.0,1.018,-0.016,0.198
20.0,1.027,-0.019,0.184
21.0,1.039,-0.009,0.183
22.0,1.051,-0.019,0.172
23.0,1.032,-0.011,0.173
24.0,1.022,-0.013,0.184
25.0,1.042,0.011,0.191
26.0,1.069,-0.012,0.176
27.0,1.059,-0.019,0.186
28.0,1.025,-0.014,0.196
29.0,1.032,-0.004,0.179
30.0,1.042,-0.018,0.174
31.0,1.026,-0.013,0.188
32.0,1.039,-0.023,0.186
33.0,1.051,-0.003,0.177
34.0,1.030,-0.011,0.188
35.0,1.024,-0.001,0.208
36.0,1.058,-0.008,0.181
37.0,1.063,-0.010,0.176
38.0,1.028,-0.009,0.185
39.0,1.024,-0.015,0.187
40.0,1.045,-0.025,0.164
41.0,1.033,-0.016,0.182
42.0,1.030,-0.015,0.187
43.0,1.042,-0.012,0.178
44.0,1.035,-0.009,0.192
45.0,1.033,-0.004,0.204
46.0,1.053,-0.012,0.189
47.0,1.064,-0.012,0.177
48.0,1.042,-0.008,0.181
49.0,1.020,-0.015,0.179
50.0,1.036,-0.013,0.178
51.0,1.039,-0.003,0.175
52.0,1.043,-0.016,0.172
53.0,1.034,0.004,0.180
54.0,1.023,-0.010,0.197
55.0,1.029,0.008,0.202
56.0,1.058,-0.003,0.188
57.0,1.056,-0.012,0.190
58.0,1.022,-0.010,0.205
59.0,1.038,-0.009,0.182
60.0,1.049,-0.022,0.174
61.0,1.021,-0.011,0.185
62.0,1.028,-0.025,0.188
63.0,1.049,-0.003,0.165
64.0,1.032,-0.010,0.182
65.0,1.023,-0.002,0.203
66.0,1.059,-0.010,0.177
67.0,1.073,-0.009,0.161
68.0,1.030,-0.013,0.185
69.0,1.021,-0.005,0.188
70.0,1.052,-0.008,0.166
71.0,1.044,-0.006,0.180
72.0,1.032,-0.011,0.194
73.0,1.039,-0.003,0.188
74.0,1.045,-0.005,0.190
75.0,1.038,-0.002,0.201
76.0,1.043,-0.008,0.192
77.0,1.050,-0.013,0.178
78.0,1.031,-0.008,0.177
79.0,1.024,-0.015,0.186
80.0,1.040,-0.016,0.190
81.0,1.043,-0.009,0.182
82.0,1.051,-0.026,0.179
83.0,1.044,-0.003,0.180
84.0,1.033,-0.016,0.186
85.0,1.026,0.007,0.192
86.0,1.056,-0.008,0.173
87.0,1.060,-0.014,0.179
88.0,1.031,-0.007,0.199
89.0,1.029,-0.007,0.189
90.0,1.041,-0.014,0.176
91.0,1.029,-0.005,0.183
92.0,1.047,-0.019,0.191
93.0,1.051,-0.003,0.173
94.0,1.026,-0.016,0.182
95.0,1.021,-0.001,0.185
96.0,1.052,-0.010,0.175
97.0,1.052,-0.010,0.176
98.0,1.024,-0.013,0.196
99.0,1.029,-0.006,0.201
100.0,1.053,-0.010,0.179
101.0,1.039,-0.012,0.186
102.0,1.029,-0.022,0.187
103.0,1.040,0.000,0.165
104.0,1.044,-0.010,0.183
105.0,1.026,-0.001,0.188
106.0,1.046,-0.014,0.175
107.0,1.066,-0.014,0.175
108.0,1.045,-0.007,0.186
109.0,1.026,-0.008,0.188
110.0,1.035,-0.012,0.192
111.0,1.048,-0.002,0.168
112.0,1.061,-0.019,0.178
113.0,1.031,0.003,0.185
114.0,1.022,-0.022,0.188
115.0,1.033,0.009,0.189
116.0,1.058,-0.021,0.180
117.0,1.045,-0.005,0.196
118.0,1.026,-0.013,0.207
119.0,1.042,-0.003,0.184
120.0,1.040,-0.014,0.191
121.0,1.031,-0.007,0.186
122.0,1.042,-0.027,0.186
123.0,1.051,0.011,0.161
124.0,1.026,-0.021,0.185
125.0,1.010,0.005,0.188
126.0,1.042,-0.020,0.179
127.0,1.068,-0.001,0.163
128.0,1.039,-0.005,0.182
129.0,1.019,-0.001,0.201
130.0,1.031,0.002,0.193
131.0,1.057,-0.012,0.185
132.0,1.050,-0.017,0.190
133.0,1.031,-0.014,0.194
134.0,1.042,0.000,0.174
135.0,1.042,-0.005,0.176
136.0,1.034,-0.011,0.183
137.0,1.056,-0.016,0.173
138.0,1.052,-0.001,0.163
139.0,1.016,-0.008,0.193
140.0,1.007,0.001,0.225
141.0,1.060,-0.013,0.178
142.0,1.079,-0.009,0.160
143.0,1.016,-0.014,0.196
144.0,1.005,0.002,0.197
145.0,1.059,-0.013,0.175
146.0,1.059,-0.004,0.163
147.0,1.024,-0.029,0.198
148.0,1.032,0.015,0.192
149.0,1.042,-0.004,0.182
150.0,1.020,0.001,0.208
151.0,1.028,-0.023,0.197
152.0,1.070,-0.010,0.169
153.0,1.049,-0.016,0.180
154.0,1.005,0.018,0.195
155.0,1.027,-0.035,0.185
156.0,1.067,0.006,0.153
157.0,1.041,-0.037,0.172
158.0,1.020,0.008,0.181
159.0,1.025,-0.015,0.177
160.0,1.043,0.003,0.187
161.0,1.035,-0.017,0.209
162.0,1.071,-0.003,0.177
163.0,1.053,-0.031,0.186
164.0,1.010,0.016,0.198
165.0,1.029,-0.031,0.194
166.0,1.074,0.007,0.157
167.0,1.049,-0.042,0.172
168.0,1.022,0.004,0.173
169.0,1.022,-0.021,0.179
170.0,1.046,-0.000,0.185
171.0,1.025,-0.005,0.214
172.0,1.069,-0.024,0.193
173.0,1.061,-0.006,0.183
174.0,1.015,0.000,0.197
175.0,1.021,-0.006,0.204
176.0,1.080,-0.008,0.149
177.0,1.047,-0.026,0.166
178.0,1.001,0.001,0.202
179.0,1.032,0.005,0.175
180.0,1.058,-0.017,0.171
181.0,1.008,-0.001,0.213
182.0,1.046,-0.020,0.198
183.0,1.079,-0.012,0.150
184.0,1.013,-0.016,0.188
185.0,0.999,-0.010,0.201
186.0,1.082,-0.019,0.141
187.0,1.068,-0.021,0.137
188.0,0.982,-0.016,0.206
189.0,1.012,0.011,0.191
190.0,1.089,-0.019,0.161
191.0,1.031,0.004,0.211
192.0,1.028,-0.021,0.234
193.0,1.088,-0.002,0.170
194.0,1.034,-0.016,0.181
195.0,0.993,0.005,0.218
196.0,1.067,-0.020,0.158
197.0,1.090,-0.020,0.126
198.0,0.995,-0.019,0.200
199.0,0.999,0.009,0.197
200.0,1.077,-0.034,0.157
201.0,1.043,0.004,0.185
202.0,1.021,-0.025,0.224
203.0,1.062,0.002,0.173
204.0,1.044,-0.031,0.184
205.0,1.001,0.015,0.219
206.0,1.073,-0.033,0.168
207.0,1.087,-0.008,0.126
208.0,0.993,-0.023,0.205
209.0,0.996,0.030,0.207
210.0,1.083,-0.032,0.161
211.0,1.049,0.012,0.183
212.0,1.012,-0.034,0.225
213.0,1.062,0.011,0.171
214.0,1.044,-0.030,0.179
215.0,1.012,0.021,0.212
216.0,1.056,-0.040,0.175
217.0,1.084,-0.008,0.122
218.0,0.990,-0.033,0.197
219.0,0.999,0.015,0.201
220.0,1.082,-0.033,0.156
221.0,1.059,0.001,0.176
222.0,1.004,-0.029,0.236
223.0,1.062,0.010,0.182
224.0,1.067,-0.033,0.174
225.0,1.009,0.008,0.215
226.0,1.042,-0.036,0.188
227.0,1.092,-0.003,0.127
228.0,1.018,-0.022,0.192
229.0,0.987,0.007,0.202
230.0,1.059,-0.032,0.166
231.0,1.059,0.004,0.176
232.0,1.025,-0.021,0.215
233.0,1.046,0.006,0.179
234.0,1.058,-0.033,0.179
235.0,1.018,0.022,0.213
236.0,1.052,-0.035,0.188
237.0,1.082,-0.006,0.134
238.0,1.006,-0.023,0.191
239.0,1.000,0.013,0.206
240.0,1.080,-0.023,0.153
241.0,1.059,0.005,0.163
242.0,0.996,-0.029,0.223
243.0,1.044,0.009,0.191
244.0,1.067,-0.030,0.169
245.0,1.023,0.014,0.203
246.0,1.039,-0.025,0.193
247.0,1.078,-0.001,0.142
248.0,1.015,-0.017,0.194
249.0,1.007,0.004,0.219
250.0,1.068,-0.008,0.171
251.0,1.070,-0.007,0.163
252.0,1.010,-0.018,0.214
253.0,1.027,-0.002,0.192
254.0,1.057,-0.021,0.174
255.0,1.037,0.005,0.204
256.0,1.041,-0.020,0.198
257.0,1.077,-0.011,0.144
258.0,1.029,-0.010,0.179
259.0,1.006,-0.010,0.202
260.0,1.052,-0.005,0.159
261.0,1.059,-0.009,0.160
262.0,1.028,-0.007,0.206
263.0,1.023,0.000,0.199
264.0,1.052,-0.023,0.171
265.0,1.031,0.007,0.204
266.0,1.046,-0.019,0.201
267.0,1.067,-0.017,0.159
268.0,1.022,-0.004,0.182
269.0,1.015,-0.010,0.201
270.0,1.057,-0.003,0.162
271.0,1.050,-0.021,0.149
272.0,1.006,-0.010,0.212
273.0,1.018,-0.001,0.202
274.0,1.071,-0.019,0.168
275.0,1.032,-0.008,0.203
276.0,1.025,-0.007,0.208
277.0,1.073,-0.015,0.156
278.0,1.041,-0.006,0.163
279.0,1.005,-0.026,0.206
280.0,1.035,0.005,0.176
281.0,1.072,-0.024,0.159
282.0,1.036,0.006,0.185
283.0,1.014,-0.011,0.203
284.0,1.056,-0.009,0.177
285.0,1.055,-0.009,0.181
286.0,1.035,-0.001,0.198
287.0,1.054,-0.030,0.186
288.0,1.049,0.004,0.169
289.0,1.014,-0.031,0.197
290.0,1.027,0.015,0.177
291.0,1.063,-0.026,0.145
292.0,1.047,-0.009,0.177
293.0,1.000,-0.015,0.212
294.0,1.045,-0.013,0.182
295.0,1.054,-0.008,0.187
296.0,1.050,-0.001,0.188
297.0,1.047,-0.023,0.194
298.0,1.040,0.010,0.170
299.0,1.030,-0.025,0.188
300.0,1.038,0.011,0.185
301.0,1.061,-0.035,0.160
302.0,1.046,-0.005,0.179
303.0,1.009,-0.011,0.202
304.0,1.039,-0.009,0.178
305.0,1.047,-0.021,0.183
306.0,1.043,-0.004,0.201
307.0,1.050,-0.029,0.193
308.0,1.048,0.008,0.174
309.0,1.017,-0.025,0.194
310.0,1.036,0.014,0.184
311.0,1.065,-0.028,0.169
312.0,1.051,0.002,0.176
313.0,1.005,-0.017,0.196
314.0,1.038,-0.007,0.174
315.0,1.052,-0.021,0.171
316.0,1.043,0.002,0.188
317.0,1.044,-0.029,0.194
318.0,1.055,0.007,0.166
319.0,1.024,-0.028,0.186
320.0,1.024,0.010,0.195
321.0,1.059,-0.021,0.156
322.0,1.054,-0.006,0.158
323.0,1.000,-0.013,0.197
324.0,1.039,-0.004,0.184
325.0,1.058,-0.019,0.176
326.0,1.043,0.005,0.189
327.0,1.042,-0.019,0.203
328.0,1.058,0.005,0.172
329.0,1.040,-0.022,0.185
330.0,1.031,0.004,0.200
331.0,1.047,-0.020,0.171
332.0,1.063,-0.008,0.156
333.0,1.021,-0.017,0.183
334.0,1.029,-0.010,0.186
335.0,1.050,-0.020,0.173
336.0,1.038,-0.002,0.191
337.0,1.033,-0.018,0.198
338.0,1.059,0.001,0.180
339.0,1.043,-0.025,0.198
340.0,1.035,-0.000,0.194
341.0,1.044,-0.017,0.177
342.0,1.043,-0.010,0.173
343.0,1.019,-0.009,0.197
344.0,1.036,-0.003,0.176
345.0,1.043,-0.020,0.177
346.0,1.031,0.002,0.193
347.0,1.048,-0.011,0.195
348.0,1.069,0.002,0.169
349.0,1.027,-0.027,0.187
350.0,1.010,0.000,0.205
351.0,1.047,-0.010,0.169
352.0,1.071,-0.013,0.165
353.0,1.013,-0.012,0.192
354.0,1.022,-0.011,0.189
355.0,1.052,-0.008,0.169
356.0,1.044,0.001,0.187
357.0,1.037,-0.013,0.206
358.0,1.053,-0.004,0.173
359.0,1.045,-0.010,0.188
360.0,1.031,-0.003,0.204
361.0,1.045,-0.004,0.174
362.0,1.055,-0.019,0.163
363.0,1.028,-0.004,0.186
364.0,1.023,-0.016,0.185
365.0,1.047,-0.021,0.155
366.0,1.032,-0.008,0.183
367.0,1.039,-0.009,0.199
368.0,1.062,-0.002,0.182
369.0,1.047,-0.005,0.181
370.0,1.026,-0.012,0.201
371.0,1.040,0.000,0.196
372.0,1.058,-0.014,0.175
373.0,1.033,-0.010,0.189
374.0,1.040,-0.013,0.180
375.0,1.054,-0.014,0.172
376.0,1.029,-0.007,0.187
377.0,1.036,-0.004,0.190
378.0,1.060,-0.012,0.170
379.0,1.042,-0.012,0.183
380.0,1.018,-0.017,0.203
381.0,1.037,0.007,0.191
382.0,1.063,-0.015,0.171
383.0,1.034,-0.004,0.179
384.0,1.028,-0.026,0.183
385.0,1.045,-0.010,0.165
386.0,1.033,-0.005,0.175
387.0,1.028,0.007,0.177
388.0,1.052,-0.013,0.170
389.0,1.043,-0.006,0.168
390.0,1.029,-0.021,0.202
391.0,1.035,0.010,0.184
392.0,1.061,-0.021,0.168
393.0,1.038,-0.001,0.178
394.0,1.023,-0.021,0.188
395.0,1.048,-0.006,0.172
396.0,1.038,-0.012,0.178
397.0,1.033,-0.000,0.187
398.0,1.039,-0.018,0.179
399.0,1.044,0.000,0.172
400.0,1.027,-0.021,0.206
401.0,1.037,0.008,0.193
402.0,1.055,-0.015,0.169
403.0,1.038,0.003,0.188
404.0,1.022,-0.013,0.204
405.0,1.045,-0.011,0.164
406.0,1.038,-0.018,0.168
407.0,1.024,-0.001,0.183
408.0,1.044,-0.020,0.170
409.0,1.044,-0.001,0.163
410.0,1.028,-0.025,0.196
411.0,1.040,0.005,0.197
412.0,1.062,-0.024,0.183
413.0,1.039,0.002,0.183
414.0,1.019,-0.020,0.199
415.0,1.053,-0.006,0.177
416.0,1.041,-0.018,0.175
417.0,1.023,0.006,0.192
418.0,1.035,-0.024,0.185
419.0,1.055,0.004,0.175
420.0,1.036,-0.027,0.194
421.0,1.026,0.013,0.201
422.0,1.059,-0.019,0.184
423.0,1.053,0.003,0.180
424.0,1.020,-0.024,0.202
425.0,1.038,-0.009,0.182
426.0,1.050,-0.020,0.162
427.0,1.034,0.003,0.177
428.0,1.031,-0.029,0.192
429.0,1.048,-0.003,0.180
430.0,1.043,-0.026,0.190
431.0,1.027,0.002,0.190
432.0,1.043,-0.024,0.184
433.0,1.062,-0.005,0.181
434.0,1.030,-0.016,0.192
435.0,1.038,-0.001,0.182
436.0,1.043,-0.017,0.173
437.0,1.036,-0.005,0.183
438.0,1.039,-0.021,0.175
439.0,1.046,0.001,0.174
440.0,1.030,-0.026,0.197
441.0,1.030,0.008,0.199
442.0,1.052,-0.024,0.189
443.0,1.048,-0.002,0.187
444.0,1.017,-0.021,0.208
445.0,1.048,-0.006,0.185
446.0,1.054,-0.023,0.171
447.0,1.030,-0.002,0.181
448.0,1.026,-0.027,0.185
449.0,1.052,0.002,0.156
450.0,1.039,-0.031,0.180
451.0,1.019,0.007,0.198
452.0,1.064,-0.019,0.175
453.0,1.079,-0.002,0.169
454.0,1.018,-0.018,0.208
455.0,1.025,-0.003,0.194
456.0,1.054,-0.015,0.153
457.0,1.045,-0.004,0.169
458.0,1.024,-0.019,0.195
459.0,1.051,-0.008,0.170
460.0,1.044,-0.020,0.184
461.0,1.025,0.004,0.202
462.0,1.042,-0.013,0.191
463.0,1.071,-0.012,0.174
464.0,1.036,-0.011,0.197
465.0,1.025,-0.008,0.201
466.0,1.046,-0.016,0.175
467.0,1.055,-0.006,0.162
468.0,1.032,-0.023,0.181
469.0,1.029,-0.005,0.168
470.0,1.036,-0.021,0.174
471.0,1.024,0.004,0.194
472.0,1.050,-0.012,0.191
473.0,1.061,-0.009,0.175
474.0,1.026,-0.014,0.205
475.0,1.036,0.000,0.200
476.0,1.057,-0.013,0.174
477.0,1.038,-0.005,0.178
478.0,1.024,-0.015,0.185
479.0,1.049,-0.000,0.160
480.0,1.052,-0.016,0.164
481.0,1.020,0.001,0.199
482.0,1.035,-0.015,0.187
483.0,1.078,-0.004,0.164
484.0,1.029,-0.018,0.194
485.0,1.006,-0.009,0.201
486.0,1.059,-0.017,0.164
487.0,1.067,-0.009,0.159
488.0,1.026,-0.012,0.197
489.0,1.041,-0.008,0.177
490.0,1.050,-0.020,0.163
491.0,1.019,-0.000,0.194
492.0,1.020,-0.005,0.204
493.0,1.065,-0.008,0.174
494.0,1.049,-0.007,0.187
495.0,1.018,-0.015,0.212
496.0,1.037,-0.008,0.186
497.0,1.062,-0.009,0.167
498.0,1.038,-0.021,0.185
499.0,1.028,-0.015,0.177
500.0,1.036,-0.019,0.168
501.0,1.028,-0.004,0.186
502.0,1.035,-0.009,0.192
503.0,1.055,-0.012,0.183
504.0,1.035,-0.013,0.204
505.0,1.026,-0.001,0.206
506.0,1.057,-0.007,0.182
507.0,1.054,-0.013,0.176
508.0,1.026,-0.009,0.187
509.0,1.042,-0.007,0.173
510.0,1.040,-0.018,0.161
511.0,1.015,-0.006,0.186
512.0,1.029,-0.009,0.178
513.0,1.065,-0.010,0.159
514.0,1.037,-0.013,0.186
515.0,1.012,-0.014,0.218
516.0,1.052,-0.009,0.181
517.0,1.065,-0.014,0.168
518.0,1.017,-0.012,0.195
519.0,1.035,-0.010,0.178
520.0,1.066,-0.016,0.156
521.0,1.023,-0.012,0.191
522.0,1.012,-0.004,0.211
523.0,1.065,-0.017,0.172
524.0,1.063,-0.008,0.175
525.0,1.023,-0.009,0.210
526.0,1.032,-0.005,0.187
527.0,1.056,-0.012,0.167
528.0,1.036,0.000,0.183
529.0,1.036,-0.019,0.183
530.0,1.050,-0.017,0.158
531.0,1.030,-0.013,0.180
532.0,1.020,-0.002,0.199
533.0,1.053,-0.008,0.178
534.0,1.045,-0.010,0.184
535.0,1.022,-0.012,0.207
536.0,1.048,-0.005,0.185
537.0,1.058,-0.014,0.180
538.0,1.025,0.001,0.200
539.0,1.043,-0.012,0.179
540.0,1.062,-0.012,0.165
541.0,1.021,-0.004,0.181
542.0,1.024,-0.005,0.202
543.0,1.068,-0.016,0.165
544.0,1.055,-0.010,0.172
545.0,1.011,-0.013,0.204
546.0,1.040,-0.006,0.184
547.0,1.073,-0.015,0.167
548.0,1.032,-0.008,0.198
549.0,1.032,-0.015,0.193
550.0,1.060,-0.005,0.156
551.0,1.031,-0.010,0.183
552.0,1.006,-0.004,0.205
553.0,1.064,-0.014,0.165
554.0,1.063,-0.010,0.170
555.0,1.010,-0.008,0.219
556.0,1.032,0.004,0.193
557.0,1.072,-0.013,0.161
558.0,1.052,0.003,0.192
559.0,1.033,-0.012,0.194
560.0,1.050,-0.006,0.163
561.0,1.042,-0.010,0.172
562.0,1.017,0.000,0.198
563.0,1.039,-0.013,0.168
564.0,1.047,-0.013,0.162
565.0,1.025,-0.009,0.206
566.0,1.044,-0.005,0.198
567.0,1.057,-0.019,0.187
568.0,1.029,-0.006,0.205
569.0,1.039,-0.012,0.195
570.0,1.057,-0.013,0.160
571.0,1.018,-0.023,0.182
