timestamp,signal_x,signal_y,signal_z
0.0,1.030,-0.011,0.185
1.0,1.043,0.005,0.185
2.0,1.048,-0.012,0.187
3.0,1.046,-0.007,0.189
4.0,1.034,-0.017,0.194
5.0,1.041,-0.010,0.183
6.0,1.036,-0.024,0.179
7.0,1.037,-0.007,0.170
8.0,1.044,-0.024,0.168
9.0,1.043,-0.004,0.181
10.0,1.030,-0.015,0.188
11.0,1.042,-0.000,0.188
12.0,1.062,-0.012,0.188
13.0,1.047,-0.006,0.188
14.0,1.030,-0.018,0.207
15.0,1.041,0.003,0.179
16.0,1.046,-0.012,0.172
17.0,1.036,-0.006,0.174
18.0,1.030,-0.022,0.179
19.0,1.038,0.003,0.170
20.0,1.041,-0.016,0.175
21.0,1.041,-0.007,0.178
22.0,1.038,-0.022,0.187
23.0,1.045,-0.008,0.190
24.0,1.048,-0.015,0.192
25.0,1.044,-0.005,0.192
26.0,1.041,-0.023,0.194
27.0,1.040,-0.004,0.178
28.0,1.042,-0.018,0.168
29.0,1.042,-0.005,0.174
30.0,1.036,-0.024,0.182
31.0,1.040,0.000,0.181
32.0,1.040,-0.017,0.182
33.0,1.041,-0.006,0.186
34.0,1.042,-0.018,0.198
35.0,1.044,-0.006,0.180
36.0,1.040,-0.020,0.183
37.0,1.042,-0.003,0.184
38.0,1.041,-0.020,0.169
39.0,1.037,0.002,0.170
40.0,1.030,-0.008,0.192
41.0,1.044,-0.001,0.196
42.0,1.040,-0.019,0.192
43.0,1.039,-0.006,0.190
44.0,1.036,-0.019,0.202
45.0,1.047,-0.004,0.199
46.0,1.044,-0.018,0.190
47.0,1.049,-0.009,0.183
48.0,1.046,-0.023,0.172
49.0,1.031,-0.001,0.158
50.0,1.025,-0.012,0.181
51.0,1.046,0.001,0.180
52.0,1.053,-0.015,0.190
53.0,1.042,-0.002,0.196
54.0,1.036,-0.012,0.199
55.0,1.039,-0.001,0.191
56.0,1.039,-0.023,0.193
57.0,1.044,-0.002,0.188
58.0,1.032,-0.021,0.177
59.0,1.029,0.006,0.181
60.0,1.030,-0.014,0.185
61.0,1.047,-0.003,0.178
62.0,1.047,-0.023,0.181
63.0,1.027,-0.008,0.184
64.0,1.027,-0.021,0.195
65.0,1.037,-0.007,0.182
66.0,1.036,-0.022,0.182
67.0,1.039,-0.008,0.176
68.0,1.053,-0.021,0.163
69.0,1.043,0.003,0.169
70.0,1.025,-0.014,0.181
