timestamp,signal_x,signal_y,signal_z
0.0,1.043,-0.010,0.180
1.0,1.042,-0.007,0.185
2.0,1.044,-0.009,0.179
3.0,1.040,-0.013,0.175
4.0,1.040,-0.006,0.172
5.0,1.034,-0.011,0.169
6.0,1.037,-0.010,0.174
7.0,1.037,-0.010,0.171
8.0,1.033,-0.021,0.169
9.0,1.034,-0.017,0.169
10.0,1.041,-0.012,0.169
11.0,1.041,-0.011,0.180
12.0,1.041,-0.010,0.182
13.0,1.040,-0.008,0.178
14.0,1.040,-0.012,0.180
15.0,1.043,-0.011,0.181
16.0,1.043,-0.014,0.182
17.0,1.039,-0.010,0.177
18.0,1.041,-0.005,0.169
19.0,1.044,-0.013,0.176
20.0,1.042,-0.010,0.174
21.0,1.040,-0.006,0.178
22.0,1.039,-0.009,0.172
23.0,1.042,-0.010,0.171
24.0,1.040,-0.011,0.163
25.0,1.040,-0.012,0.172
26.0,1.042,-0.011,0.179
27.0,1.041,-0.013,0.167
28.0,1.037,-0.011,0.171
29.0,1.044,-0.012,0.173
30.0,1.045,-0.011,0.171
31.0,1.045,-0.016,0.175
32.0,1.040,-0.010,0.182
33.0,1.037,-0.012,0.179
34.0,1.042,-0.007,0.175
35.0,1.041,-0.003,0.179
36.0,1.039,-0.009,0.179
37.0,1.038,-0.008,0.185
38.0,1.041,-0.006,0.183
39.0,1.037,-0.009,0.179
40.0,1.039,-0.008,0.177
41.0,1.038,-0.005,0.174
42.0,1.041,-0.011,0.181
43.0,1.040,-0.013,0.178
44.0,1.047,-0.013,0.165
45.0,1.040,-0.011,0.169
46.0,1.038,-0.012,0.174
47.0,1.036,-0.011,0.176
48.0,1.037,-0.013,0.173
49.0,1.036,-0.008,0.165
50.0,1.045,-0.009,0.166
51.0,1.037,-0.017,0.176
52.0,1.037,-0.008,0.168
53.0,1.038,-0.012,0.178
54.0,1.042,-0.008,0.176
55.0,1.038,-0.010,0.186
56.0,1.037,-0.017,0.180
57.0,1.040,-0.009,0.174
58.0,1.037,-0.011,0.169
59.0,1.036,-0.016,0.178
60.0,1.037,-0.008,0.175
61.0,1.043,-0.009,0.171
62.0,1.042,-0.012,0.169
63.0,1.037,-0.009,0.163
64.0,1.038,-0.014,0.170
65.0,1.039,-0.007,0.169
66.0,1.036,-0.008,0.170
67.0,1.035,-0.007,0.177
68.0,1.040,-0.006,0.182
69.0,1.045,-0.006,0.171
70.0,1.044,-0.016,0.170
71.0,1.042,-0.009,0.172
72.0,1.041,-0.014,0.174
73.0,1.038,-0.012,0.177
74.0,1.043,-0.004,0.171
75.0,1.038,-0.008,0.171
76.0,1.038,-0.008,0.181
77.0,1.046,-0.010,0.179
78.0,1.041,-0.019,0.169
79.0,1.034,-0.009,0.179
80.0,1.041,-0.007,0.171
81.0,1.040,-0.010,0.162
82.0,1.037,-0.013,0.165
83.0,1.039,-0.007,0.171
84.0,1.043,-0.012,0.171
85.0,1.048,-0.010,0.175
86.0,1.046,-0.011,0.175
87.0,1.040,-0.013,0.176
88.0,1.043,-0.008,0.171
89.0,1.049,-0.013,0.167
90.0,1.040,-0.010,0.172
91.0,1.041,-0.008,0.175
92.0,1.046,-0.012,0.172
93.0,1.049,-0.010,0.173
94.0,1.045,-0.008,0.180
95.0,1.040,-0.012,0.178
96.0,1.038,-0.011,0.178
97.0,1.049,-0.005,0.176
98.0,1.039,-0.013,0.176
99.0,1.031,-0.015,0.188
100.0,1.040,-0.011,0.172
101.0,1.037,-0.012,0.170
102.0,1.040,-0.007,0.173
103.0,1.036,-0.005,0.166
104.0,1.044,-0.011,0.164
105.0,1.046,-0.007,0.169
106.0,1.037,-0.013,0.174
107.0,1.040,-0.013,0.170
108.0,1.046,-0.007,0.167
109.0,1.042,-0.014,0.174
110.0,1.039,-0.014,0.183
111.0,1.040,-0.010,0.177
112.0,1.042,-0.009,0.173
113.0,1.042,-0.010,0.166
114.0,1.045,-0.011,0.172
115.0,1.041,-0.014,0.174
116.0,1.039,-0.007,0.174
117.0,1.040,-0.007,0.180
118.0,1.040,-0.015,0.176
119.0,1.044,-0.014,0.173
