timestamp,signal_x,signal_y,signal_z
0.0,1.093,-0.022,0.150
1.0,1.032,-0.007,0.207
2.0,1.020,-0.011,0.202
3.0,1.061,-0.028,0.157
4.0,1.029,0.005,0.173
5.0,1.020,-0.018,0.187
6.0,1.058,-0.009,0.147
7.0,1.039,-0.016,0.162
8.0,1.016,0.004,0.202
9.0,1.049,-0.008,0.184
10.0,1.081,-0.019,0.169
11.0,1.038,-0.012,0.202
12.0,1.038,-0.003,0.169
13.0,1.052,-0.028,0.153
14.0,1.012,0.009,0.178
15.0,1.032,-0.027,0.173
16.0,1.075,-0.002,0.149
17.0,1.023,-0.018,0.177
18.0,1.009,0.005,0.205
19.0,1.062,0.004,0.169
20.0,1.076,-0.010,0.148
21.0,1.015,-0.010,0.214
22.0,1.028,0.001,0.180
23.0,1.070,-0.025,0.150
24.0,1.026,0.006,0.165
25.0,1.012,-0.031,0.181
26.0,1.068,-0.008,0.134
27.0,1.044,-0.016,0.159
28.0,0.998,-0.003,0.199
29.0,1.041,-0.000,0.171
30.0,1.096,-0.016,0.149
31.0,1.033,-0.009,0.197
32.0,1.021,-0.001,0.201
33.0,1.058,-0.017,0.158
34.0,1.041,0.008,0.175
35.0,1.023,-0.026,0.187
36.0,1.053,-0.003,0.162
37.0,1.037,-0.015,0.164
38.0,1.023,0.004,0.189
39.0,1.040,-0.004,0.173
40.0,1.066,-0.020,0.157
41.0,1.041,-0.009,0.194
42.0,1.042,-0.001,0.170
43.0,1.041,-0.023,0.173
44.0,1.015,0.007,0.182
45.0,1.051,-0.027,0.166
46.0,1.079,-0.003,0.139
47.0,1.015,-0.019,0.177
48.0,1.002,0.003,0.196
49.0,1.061,-0.002,0.153
50.0,1.083,-0.018,0.152
51.0,1.018,-0.015,0.205
52.0,1.037,0.003,0.191
53.0,1.073,-0.017,0.163
54.0,1.018,0.012,0.187
55.0,1.013,-0.027,0.190
56.0,1.072,-0.003,0.133
57.0,1.041,-0.016,0.157
58.0,0.999,-0.005,0.197
59.0,1.034,-0.012,0.159
60.0,1.082,-0.021,0.140
61.0,1.036,-0.007,0.191
62.0,1.025,-0.008,0.186
63.0,1.058,-0.021,0.164
64.0,1.036,0.005,0.174
65.0,1.033,-0.026,0.180
66.0,1.052,-0.006,0.150
67.0,1.031,-0.020,0.170
68.0,1.017,-0.004,0.188
69.0,1.044,-0.010,0.173
70.0,1.057,-0.022,0.158
71.0,1.031,-0.014,0.195
72.0,1.042,0.003,0.166
73.0,1.045,-0.028,0.166
74.0,1.012,0.010,0.200
75.0,1.046,-0.027,0.170
76.0,1.082,-0.002,0.134
77.0,1.019,-0.022,0.178
78.0,1.004,0.005,0.203
79.0,1.056,-0.009,0.155
80.0,1.081,-0.013,0.145
81.0,1.018,-0.010,0.201
82.0,1.029,0.002,0.189
83.0,1.079,-0.015,0.163
84.0,1.033,0.007,0.186
85.0,1.018,-0.038,0.196
86.0,1.066,-0.007,0.149
87.0,1.047,-0.019,0.151
88.0,1.007,-0.005,0.189
89.0,1.032,-0.009,0.168
90.0,1.073,-0.014,0.133
91.0,1.041,-0.012,0.178
92.0,1.026,-0.008,0.186
