timestamp,signal_x,signal_y,signal_z
0.0,1.035,-0.017,0.170
1.0,1.042,-0.009,0.165
2.0,1.040,-0.013,0.166
3.0,1.040,-0.014,0.174
4.0,1.047,-0.009,0.179
5.0,1.048,-0.008,0.170
6.0,1.044,-0.014,0.177
7.0,1.041,-0.009,0.177
8.0,1.044,-0.011,0.181
9.0,1.047,-0.005,0.175
10.0,1.038,-0.009,0.174
11.0,1.035,-0.014,0.178
12.0,1.041,-0.011,0.180
13.0,1.053,-0.009,0.174
14.0,1.043,-0.008,0.177
15.0,1.040,-0.007,0.171
16.0,1.041,-0.006,0.171
17.0,1.045,-0.010,0.173
18.0,1.039,-0.015,0.170
19.0,1.038,-0.014,0.174
20.0,1.045,-0.014,0.173
21.0,1.043,-0.006,0.168
22.0,1.035,-0.013,0.177
23.0,1.034,-0.011,0.168
24.0,1.034,-0.007,0.163
25.0,1.039,-0.012,0.174
26.0,1.043,-0.010,0.175
27.0,1.040,-0.012,0.178
28.0,1.042,-0.018,0.174
29.0,1.043,-0.011,0.172
30.0,1.039,-0.014,0.168
31.0,1.041,-0.014,0.169
32.0,1.044,-0.011,0.175
33.0,1.040,-0.016,0.178
34.0,1.034,-0.010,0.190
35.0,1.047,-0.005,0.183
36.0,1.045,-0.015,0.187
37.0,1.036,-0.013,0.187
38.0,1.044,-0.010,0.174
39.0,1.040,-0.012,0.175
40.0,1.042,-0.010,0.186
41.0,1.041,-0.010,0.177
42.0,1.042,-0.018,0.163
43.0,1.048,-0.013,0.173
44.0,1.035,-0.006,0.171
45.0,1.032,-0.012,0.168
46.0,1.040,-0.008,0.176
47.0,1.042,-0.007,0.170
48.0,1.034,-0.014,0.176
49.0,1.038,-0.012,0.173
50.0,1.039,-0.015,0.170
51.0,1.036,-0.009,0.167
52.0,1.042,-0.006,0.173
53.0,1.046,-0.010,0.171
54.0,1.046,-0.010,0.174
55.0,1.044,-0.013,0.179
56.0,1.041,-0.012,0.183
