timestamp,signal_x,signal_y,signal_z
0.0,1.042,-0.008,0.173
1.0,1.041,-0.016,0.184
2.0,1.042,-0.012,0.180
3.0,1.038,-0.011,0.173
4.0,1.044,-0.015,0.186
5.0,1.041,-0.006,0.181
6.0,1.038,-0.007,0.178
7.0,1.038,-0.008,0.176
8.0,1.044,-0.008,0.172
9.0,1.036,-0.004,0.167
10.0,1.035,-0.008,0.170
11.0,1.035,-0.008,0.172
12.0,1.037,-0.014,0.178
13.0,1.045,-0.018,0.172
14.0,1.046,-0.016,0.163
15.0,1.040,-0.022,0.174
16.0,1.037,-0.012,0.172
17.0,1.042,-0.010,0.180
18.0,1.048,-0.011,0.178
19.0,1.042,-0.010,0.183
20.0,1.038,-0.013,0.181
21.0,1.041,-0.012,0.180
22.0,1.048,-0.010,0.178
23.0,1.042,-0.007,0.176
24.0,1.041,-0.005,0.176
25.0,1.045,-0.010,0.177
26.0,1.044,-0.015,0.191
27.0,1.036,-0.010,0.180
28.0,1.039,-0.011,0.169
29.0,1.037,-0.011,0.177
30.0,1.046,-0.008,0.173
31.0,1.039,-0.007,0.183
32.0,1.031,-0.014,0.174
33.0,1.039,-0.014,0.174
34.0,1.040,-0.015,0.163
35.0,1.029,-0.013,0.168
36.0,1.037,-0.009,0.172
37.0,1.041,-0.014,0.170
38.0,1.037,-0.010,0.174
39.0,1.037,-0.010,0.177
40.0,1.043,-0.008,0.173
41.0,1.039,-0.009,0.184
42.0,1.038,-0.006,0.175
43.0,1.034,-0.011,0.177
44.0,1.042,-0.009,0.181
45.0,1.048,-0.012,0.180
46.0,1.036,-0.005,0.183
47.0,1.039,-0.005,0.178
48.0,1.042,-0.012,0.169
49.0,1.043,-0.014,0.174
50.0,1.038,-0.006,0.167
51.0,1.041,-0.012,0.173
52.0,1.036,-0.013,0.176
53.0,1.045,-0.013,0.175
54.0,1.041,-0.016,0.172
55.0,1.039,-0.010,0.172
56.0,1.041,-0.012,0.172
57.0,1.045,-0.010,0.175
58.0,1.040,-0.011,0.176
59.0,1.036,-0.011,0.177
60.0,1.031,-0.008,0.173
61.0,1.041,-0.005,0.180
62.0,1.036,-0.012,0.181
63.0,1.033,-0.010,0.186
64.0,1.038,-0.007,0.180
65.0,1.043,-0.011,0.173
66.0,1.040,-0.015,0.174
67.0,1.041,-0.016,0.167
68.0,1.039,-0.018,0.170
69.0,1.043,-0.014,0.171
70.0,1.040,-0.015,0.174
