timestamp,signal_x,signal_y,signal_z
0.0,1.019,-0.017,0.170
1.0,1.034,-0.005,0.168
2.0,1.062,-0.013,0.146
3.0,1.046,-0.019,0.147
4.0,1.018,-0.020,0.167
5.0,1.037,-0.011,0.175
6.0,1.061,-0.007,0.178
7.0,1.049,-0.015,0.188
8.0,1.027,-0.023,0.203
9.0,1.035,-0.010,0.199
10.0,1.054,-0.008,0.201
11.0,1.049,-0.010,0.196
12.0,1.040,-0.016,0.203
13.0,1.048,-0.013,0.187
14.0,1.049,-0.005,0.187
15.0,1.038,-0.001,0.200
16.0,1.030,-0.010,0.198
17.0,1.044,-0.010,0.186
18.0,1.059,-0.005,0.173
19.0,1.046,-0.012,0.171
20.0,1.021,-0.013,0.173
21.0,1.022,-0.012,0.165
22.0,1.050,-0.008,0.159
23.0,1.054,-0.013,0.141
24.0,1.031,-0.018,0.155
25.0,1.024,-0.012,0.160
26.0,1.040,-0.007,0.160
27.0,1.047,-0.012,0.158
28.0,1.035,-0.019,0.180
29.0,1.031,-0.010,0.183
30.0,1.053,-0.005,0.190
31.0,1.060,-0.008,0.197
32.0,1.031,-0.019,0.215
33.0,1.029,-0.017,0.229
34.0,1.055,-0.002,0.209
35.0,1.051,-0.002,0.220
36.0,1.032,-0.006,0.232
37.0,1.034,-0.012,0.218
38.0,1.055,-0.006,0.205
39.0,1.053,-0.007,0.198
40.0,1.023,-0.012,0.195
41.0,1.017,-0.015,0.196
42.0,1.041,-0.007,0.174
43.0,1.055,-0.006,0.167
44.0,1.032,-0.013,0.168
45.0,1.015,-0.012,0.167
46.0,1.029,-0.011,0.158
47.0,1.048,-0.005,0.151
48.0,1.040,-0.013,0.159
49.0,1.018,-0.012,0.175
50.0,1.026,-0.007,0.183
51.0,1.050,-0.007,0.174
52.0,1.049,-0.011,0.186
53.0,1.018,-0.023,0.208
54.0,1.030,-0.008,0.228
55.0,1.061,0.003,0.222
56.0,1.055,-0.009,0.225
57.0,1.024,-0.021,0.243
58.0,1.033,-0.009,0.244
59.0,1.056,-0.000,0.227
60.0,1.047,-0.006,0.228
61.0,1.034,-0.019,0.235
62.0,1.038,-0.022,0.224
63.0,1.049,-0.010,0.216
64.0,1.048,-0.006,0.206
65.0,1.027,-0.011,0.190
66.0,1.022,-0.018,0.179
67.0,1.032,-0.005,0.170
68.0,1.048,-0.002,0.150
69.0,1.044,-0.015,0.152
70.0,1.026,-0.017,0.161
71.0,1.025,-0.009,0.154
72.0,1.040,-0.004,0.166
73.0,1.039,-0.009,0.163
74.0,1.030,-0.017,0.166
75.0,1.024,-0.013,0.178
76.0,1.038,-0.004,0.186
77.0,1.054,-0.002,0.176
78.0,1.043,-0.011,0.177
79.0,1.028,-0.015,0.194
80.0,1.030,-0.011,0.200
81.0,1.051,-0.003,0.199
82.0,1.051,-0.010,0.186
83.0,1.043,-0.016,0.184
84.0,1.041,-0.012,0.178
85.0,1.038,-0.005,0.185
86.0,1.041,-0.003,0.177
87.0,1.050,-0.008,0.168
88.0,1.047,-0.007,0.162
89.0,1.036,-0.008,0.155
90.0,1.038,-0.013,0.155
91.0,1.045,-0.013,0.139
92.0,1.045,-0.011,0.129
93.0,1.035,-0.019,0.143
94.0,1.027,-0.016,0.159
95.0,1.051,-0.005,0.156
96.0,1.060,-0.009,0.157
97.0,1.042,-0.019,0.166
98.0,1.019,-0.013,0.184
99.0,1.031,-0.003,0.181
100.0,1.049,-0.002,0.188
101.0,1.054,-0.007,0.185
102.0,1.035,-0.009,0.191
103.0,1.026,-0.006,0.203
104.0,1.042,-0.001,0.189
105.0,1.056,-0.008,0.175
106.0,1.050,-0.019,0.166
107.0,1.033,-0.013,0.177
108.0,1.023,-0.005,0.168
109.0,1.049,-0.005,0.148
110.0,1.053,-0.018,0.137
111.0,1.035,-0.015,0.142
112.0,1.027,-0.009,0.148
113.0,1.041,-0.006,0.146
114.0,1.043,-0.016,0.143
115.0,1.026,-0.017,0.157
116.0,1.034,-0.012,0.160
117.0,1.052,-0.004,0.153
118.0,1.041,-0.010,0.172
119.0,1.024,-0.016,0.192
120.0,1.036,-0.014,0.196
121.0,1.054,-0.005,0.189
122.0,1.048,-0.010,0.206
123.0,1.034,-0.012,0.223
124.0,1.040,-0.009,0.217
125.0,1.057,-0.000,0.211
126.0,1.051,-0.005,0.200
127.0,1.037,-0.016,0.211
128.0,1.032,-0.018,0.202
129.0,1.050,-0.008,0.179
130.0,1.057,-0.003,0.166
131.0,1.042,-0.012,0.171
132.0,1.021,-0.010,0.167
133.0,1.040,-0.003,0.156
134.0,1.057,-0.002,0.141
135.0,1.042,-0.014,0.138
136.0,1.015,-0.017,0.156
137.0,1.021,-0.009,0.151
138.0,1.050,-0.003,0.153
139.0,1.042,-0.011,0.175
140.0,1.031,-0.016,0.192
141.0,1.040,-0.009,0.180
142.0,1.047,-0.003,0.187
143.0,1.028,-0.006,0.198
144.0,1.026,-0.017,0.203
145.0,1.053,-0.009,0.186
146.0,1.060,-0.005,0.187
147.0,1.039,-0.013,0.207
148.0,1.027,-0.012,0.204
149.0,1.044,-0.006,0.185
150.0,1.052,-0.006,0.174
151.0,1.040,-0.002,0.184
152.0,1.026,-0.007,0.181
153.0,1.049,-0.009,0.172
154.0,1.051,-0.010,0.161
155.0,1.027,-0.015,0.165
156.0,1.011,-0.013,0.180
157.0,1.031,-0.007,0.170
158.0,1.066,-0.010,0.162
159.0,1.053,-0.015,0.178
160.0,1.019,-0.021,0.192
161.0,1.032,-0.007,0.197
162.0,1.053,-0.009,0.187
163.0,1.046,-0.017,0.199
164.0,1.033,-0.021,0.214
165.0,1.042,-0.007,0.205
166.0,1.049,-0.005,0.194
167.0,1.034,-0.008,0.199
168.0,1.025,-0.018,0.210
169.0,1.040,-0.009,0.203
170.0,1.049,0.001,0.195
171.0,1.042,-0.008,0.199
172.0,1.044,-0.010,0.181
173.0,1.049,-0.008,0.164
174.0,1.032,-0.005,0.167
175.0,1.027,-0.002,0.166
176.0,1.037,-0.005,0.154
177.0,1.045,-0.013,0.158
178.0,1.039,-0.015,0.153
179.0,1.028,-0.015,0.159
180.0,1.036,-0.014,0.162
181.0,1.041,-0.016,0.168
182.0,1.041,-0.014,0.166
183.0,1.044,-0.012,0.186
184.0,1.044,-0.011,0.195
185.0,1.033,-0.009,0.207
186.0,1.039,-0.010,0.217
187.0,1.049,-0.013,0.218
188.0,1.042,-0.013,0.219
189.0,1.035,-0.007,0.225
190.0,1.048,-0.004,0.229
191.0,1.052,-0.003,0.226
192.0,1.038,-0.008,0.224
193.0,1.030,-0.006,0.219
194.0,1.044,-0.012,0.218
195.0,1.045,-0.011,0.212
196.0,1.036,-0.012,0.219
197.0,1.038,-0.013,0.209
198.0,1.037,-0.014,0.202
199.0,1.028,-0.015,0.214
200.0,1.035,-0.019,0.203
201.0,1.051,-0.014,0.186
202.0,1.042,-0.019,0.191
203.0,1.022,-0.022,0.199
204.0,1.024,-0.008,0.208
205.0,1.040,-0.011,0.211
206.0,1.043,-0.012,0.217
207.0,1.034,-0.013,0.226
208.0,1.030,-0.009,0.237
209.0,1.038,-0.004,0.243
210.0,1.046,-0.006,0.242
211.0,1.044,-0.009,0.237
212.0,1.032,-0.010,0.245
213.0,1.028,-0.009,0.265
214.0,1.038,-0.003,0.250
215.0,1.045,-0.011,0.232
216.0,1.045,-0.017,0.234
217.0,1.024,-0.018,0.245
218.0,1.031,-0.007,0.243
219.0,1.041,-0.006,0.236
220.0,1.044,-0.009,0.234
221.0,1.033,-0.011,0.236
222.0,1.015,-0.006,0.239
