timestamp,signal_x,signal_y,signal_z
0.0,1.042,-0.006,0.173
1.0,1.044,-0.005,0.177
2.0,1.044,-0.015,0.174
3.0,1.044,-0.018,0.180
4.0,1.043,-0.015,0.176
5.0,1.035,-0.014,0.175
6.0,1.037,-0.010,0.174
7.0,1.040,-0.010,0.164
8.0,1.034,-0.011,0.169
9.0,1.035,-0.014,0.167
10.0,1.041,-0.011,0.173
11.0,1.044,-0.010,0.177
12.0,1.042,-0.014,0.179
13.0,1.047,-0.019,0.173
14.0,1.040,-0.012,0.172
15.0,1.043,-0.006,0.168
16.0,1.044,-0.009,0.171
17.0,1.034,-0.012,0.175
18.0,1.035,-0.010,0.176
19.0,1.043,-0.008,0.173
20.0,1.048,-0.008,0.164
21.0,1.042,-0.011,0.171
22.0,1.031,-0.019,0.168
23.0,1.039,-0.012,0.163
24.0,1.039,-0.012,0.172
25.0,1.037,-0.015,0.173
26.0,1.039,-0.013,0.172
27.0,1.041,-0.009,0.172
28.0,1.039,-0.004,0.173
29.0,1.042,-0.001,0.176
30.0,1.042,-0.009,0.167
31.0,1.042,-0.013,0.171
32.0,1.046,-0.011,0.175
33.0,1.036,-0.013,0.170
34.0,1.036,-0.012,0.168
35.0,1.045,-0.006,0.174
36.0,1.043,-0.008,0.167
37.0,1.037,-0.010,0.169
38.0,1.041,-0.011,0.178
39.0,1.049,-0.013,0.173
40.0,1.043,-0.011,0.185
41.0,1.041,-0.010,0.182
42.0,1.043,-0.012,0.172
43.0,1.049,-0.010,0.174
44.0,1.041,-0.015,0.176
45.0,1.036,-0.014,0.185
46.0,1.039,-0.007,0.170
47.0,1.037,-0.008,0.177
48.0,1.038,-0.005,0.176
49.0,1.042,-0.008,0.171
50.0,1.041,-0.009,0.167
51.0,1.034,-0.008,0.176
52.0,1.036,-0.010,0.182
53.0,1.039,-0.010,0.168
54.0,1.043,-0.012,0.173
55.0,1.048,-0.016,0.163
56.0,1.038,-0.012,0.179
57.0,1.044,-0.007,0.172
58.0,1.052,-0.005,0.177
59.0,1.050,-0.007,0.180
60.0,1.044,-0.003,0.179
61.0,1.042,-0.008,0.182
62.0,1.044,-0.008,0.163
63.0,1.040,0.001,0.174
64.0,1.035,-0.008,0.173
65.0,1.036,-0.011,0.164
66.0,1.041,-0.005,0.167
67.0,1.037,-0.009,0.177
68.0,1.037,-0.015,0.172
